Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Ridge Racer V,PS2,2000,Namco Bandai Games,1.24,1.24,jp
Dino Crisis 2,PS,2000,Virgin Interactive,1.21,1.21,gb
Action Bass,PS,2000,Take-Two Interactive,1.14,1.14,us
Resident Evil - Code: Veronica,DC,2000,Eidos Interactive,1.14,1.14,gb
NFL 2K1,DC,2000,Sega,1.09,1.09,jp
Dave Mirra Freestyle BMX,PS,2000,Acclaim Entertainment,1.05,1.05,us
ATV: Quad Power Racing,PS,2000,Acclaim Entertainment,1.04,1.04,us
Dead or Alive 2,MULTI,2000,Tecmo Koei,1.0,1.1400000000000001,jp
Excitebike 64,N64,2000,Nintendo,1.0,1.0,jp
NFL GameDay 2001,MULTI,2000,Sony Computer Entertainment,1.0,1.3599999999999999,jp
Jampack Winter 2000,PS,2000,Sony Computer Entertainment,1.0,1.0,jp
NFL Fever 2002,XB,2000,Microsoft Game Studios,0.99,0.99,us
The Bouncer,PS2,2000,Sony Computer Entertainment,0.99,0.99,jp
Medal of Honor: Underground,PS,2000,Electronic Arts,0.97,0.97,us
NHL 2001,MULTI,2000,Electronic Arts,0.96,1.5899999999999999,us
Kessen,PS2,2000,Electronic Arts,0.95,0.95,us
Colin McRae Rally 2.0,PS,2000,Codemasters,0.91,0.91,gb
MLB 2001,PS,2000,Sony Computer Entertainment,0.89,0.89,jp
Vagrant Story,PS,2000,Crave Entertainment,0.87,0.87,us
Street Fighter EX3,PS2,2000,Virgin Interactive,0.85,0.85,gb
Dynasty Warriors 2,PS2,2000,THQ,0.83,0.83,us
FIFA Soccer World Championship,PS2,2000,Electronic Arts,0.83,0.83,us
Ready 2 Rumble Boxing: Round 2,MULTI,2000,Midway Games,0.81,1.57,us
Tales of Destiny II,PS,2000,Namco Bandai Games,0.81,0.81,jp
NASCAR 2001,MULTI,2000,Electronic Arts,0.81,1.51,us
Who wants to be a millionaire,PS,2000,Eidos Interactive,0.8,0.8,gb
Super Robot Taisen α,PS,2000,Banpresto,0.8,0.8,jp
Armored Core 2,PS2,2000,Ubisoft,0.79,0.79,fr
Caesars Palace 2000: Millennium Gold Edition,PS,2000,Interplay,0.77,0.77,us
Mega Man X5,PS,2000,Capcom,0.75,0.75,jp
Resident Evil: Survivor,PS,2000,Eidos Interactive,0.71,0.71,gb
Jeremy McGrath Supercross 2000,MULTI,2000,Acclaim Entertainment,0.71,1.0,us
NCAA Football 2001,PS,2000,Electronic Arts,0.7,0.7,us
Mobile Suit Gundam: Journey to Jaburo,PS2,2000,Namco Bandai Games,0.7,0.7,jp
Jikkyou World Soccer 2000 Final Edition,PS2,2000,Konami Digital Entertainment,0.66,0.66,jp
Mary-Kate and Ashley: Magical Mystery Mall,PS,2000,Acclaim Entertainment,0.65,0.65,us
Buzz Lightyear of Star Command,PS,2000,Activision,0.63,0.63,us
Disney's 102 Dalmatians: Puppies to the Rescue,PS,2000,Eidos Interactive,0.62,0.62,gb
Mickey's Speedway USA,N64,2000,Nintendo,0.6,0.6,jp
NFL Blitz 2001,MULTI,2000,Midway Games,0.59,1.01,us
Sammy Sosa High Heat Baseball 2001,PS,2000,3DO,0.58,0.58,us
Unreal Tournament,PS2,2000,Infogrames,0.58,0.58,fr
Digimon World 2,PS,2000,Namco Bandai Games,0.58,0.58,jp
Tenchu 2: Birth of the Stealth Assassins,PS,2000,Activision,0.58,0.58,us
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000,Namco Bandai Games,0.57,0.57,jp
Bob the Builder: Can We Fix It?,PS,2000,THQ,0.57,0.57,us
Breath of Fire IV,PS,2000,Capcom,0.56,0.56,jp
NASCAR Rumble,PS,2000,Electronic Arts,0.56,0.56,us
Contender 2,PS,2000,3DO,0.55,0.55,us
Gekikuukan Pro Yakyuu: At the End of the Century 1999,PS2,2000,SquareSoft,0.54,0.54,jp
007 Racing,PS,2000,Electronic Arts,0.53,0.53,us
Pachi-Slot Aruze Oukoku 4,PS,2000,Aruze Corp,0.53,0.53,jp
Swing Away Golf,PS2,2000,Electronic Arts,0.52,0.52,us
Summoner,PS2,2000,THQ,0.51,0.51,us
Theme Park Roller Coaster,PS2,2000,Electronic Arts,0.48,0.48,us
Fantavision,PS2,2000,Sony Computer Entertainment,0.47,0.47,jp
Victorious Boxers: Ippo's Road to Glory,PS2,2000,Empire Interactive,0.47,0.47,gb
Star Wars: Demolition,PS,2000,Activision,0.46,0.46,us
Pokemon Puzzle League,N64,2000,Nintendo,0.45,0.45,jp
Walt Disney World Quest: Magical Racing Tour,PS,2000,Eidos Interactive,0.45,0.45,gb
Ms. Pac-Man Maze Madness,PS,2000,Namco Bandai Games,0.44,0.44,jp
Grind Session,PS,2000,Sony Computer Entertainment,0.44,0.44,jp
TimeSplitters,PS2,2000,Eidos Interactive,0.43,0.43,gb
Army Men: Sarge's Heroes 2,MULTI,2000,3DO,0.42,0.83,us
Mega Man Legends 2,PS,2000,Capcom,0.42,0.42,jp
Wheel of Fortune: 2nd Edition,PS,2000,Hasbro Interactive,0.41,0.41,us
Cool Boarders 2001,MULTI,2000,Sony Computer Entertainment,0.41,0.74,jp
World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,2000,Konami Digital Entertainment,0.41,0.41,jp
Boku no Natsuyasumi,PS,2000,Sony Computer Entertainment,0.4,0.4,jp
NASCAR Heat,PS,2000,Hasbro Interactive,0.39,0.39,us
Custom Robo V2,N64,2000,Nintendo,0.39,0.39,jp
Kengo: Master of Bushido,PS2,2000,Ubisoft,0.39,0.39,fr
SD Gundam G Generation-F,PS,2000,Namco Bandai Games,0.38,0.38,jp
Silent Scope,PS2,2000,Konami Digital Entertainment,0.38,0.38,jp
Moto Racer World Tour,PS,2000,Sony Computer Entertainment,0.38,0.38,jp
Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,N64,2000,ChunSoft,0.37,0.37,jp
Scooby-Doo! Classic Creep Capers,N64,2000,THQ,0.37,0.37,us
Saban's Power Rangers: Lightspeed Rescue,MULTI,2000,THQ,0.36,0.71,us
Dance Dance Revolution 3rdMix,PS,2000,Konami Digital Entertainment,0.36,0.36,jp
Persona 2: Eternal Punishment,PS,2000,Atlus,0.35,0.35,jp
Jikkyou Powerful Pro Yakyuu 2000,N64,2000,Konami Digital Entertainment,0.35,0.35,jp
Jikkyou Powerful Pro Yakyuu 7,PS2,2000,Konami Digital Entertainment,0.35,0.35,jp
EverGrace,PS2,2000,Ubisoft,0.35,0.35,fr
Super Bust-A-Move,PS2,2000,Acclaim Entertainment,0.34,0.34,us
NCAA GameBreaker 2001,MULTI,2000,Sony Computer Entertainment,0.33,0.48,jp
Sky Odyssey,PS2,2000,Sony Computer Entertainment,0.32,0.32,jp
FIFA 2001 Major League Soccer,PS,2000,Electronic Arts,0.32,0.32,us
Romance of the Three Kingdoms VII,PS2,2000,Tecmo Koei,0.32,0.32,jp
Spin Jam,PS,2000,Empire Interactive,0.31,0.31,gb
Disney's The Emperor's New Groove,PS,2000,Sony Computer Entertainment,0.31,0.31,jp
Orphen: Scion of Sorcery,PS2,2000,Activision,0.31,0.31,us
"Army Men World War: Land, Sea, Air",PS,2000,3DO,0.3,0.3,us
Rayman 2: Revolution,PS2,2000,Ubisoft,0.3,0.3,fr
Army Men: Air Attack 2,PS,2000,3DO,0.3,0.3,us
Eternal Ring,PS2,2000,Ubisoft,0.3,0.3,fr
WinBack: Covert Operations,MULTI,2000,Midas Interactive Entertainment,0.29,0.5,gb
Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,2000,Konami Digital Entertainment,0.29,0.29,jp
Jeopardy! 2nd Edition,PS,2000,Hasbro Interactive,0.29,0.29,us
Snowboarding,PS,2000,Midas Interactive Entertainment,0.29,0.29,gb
Looney Tunes Racing,PS,2000,Infogrames,0.29,0.29,fr
Tigger's Honey Hunt,MULTI,2000,Ubisoft,0.28,0.48000000000000004,fr
Real Pool,PS2,2000,Midas Interactive Entertainment,0.28,0.28,gb
Q-Ball: Billiards Master,PS2,2000,Take-Two Interactive,0.27,0.27,us
Evil Dead: Hail to the King,PS,2000,THQ,0.27,0.27,us
Burstrick: Wake Boarding!!,PS,2000,Natsume,0.27,0.27,jp
Sydney 2000,PS,2000,Eidos Interactive,0.27,0.27,gb
MotoGP,MULTI,2000,Namco Bandai Games,0.27,0.55,jp
NBA ShootOut 2001,MULTI,2000,Sony Computer Entertainment,0.27,0.42000000000000004,jp
Star Trek: Invasion,PS,2000,Activision,0.26,0.26,us
Star Wars Episode I: Battle for Naboo,N64,2000,LucasArts,0.26,0.26,us
McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Acclaim Entertainment,0.26,0.26,us
Surfing H3O,PS2,2000,Take-Two Interactive,0.25,0.25,us
Blaster Master: Blasting Again,PS,2000,Sunsoft,0.25,0.25,jp
Ultimate Fighting Championship,PS,2000,Ubisoft,0.25,0.25,fr
F1 2000,PS,2000,Electronic Arts,0.25,0.25,us
Midway's Greatest Arcade Hits Volume 1,N64,2000,Midway Games,0.24,0.24,us
Army Men: Air Combat,N64,2000,3DO,0.24,0.24,us
Covert Ops: Nuclear Dawn,PS,2000,Sony Computer Entertainment,0.24,0.24,jp
Galaga: Destination Earth,PS,2000,Hasbro Interactive,0.24,0.24,us
All-Star Baseball 2001,N64,2000,Acclaim Entertainment,0.23,0.23,us
NHL FaceOff 2001,MULTI,2000,Sony Computer Entertainment,0.23,0.43000000000000005,jp
Mega Man 64,N64,2000,Capcom,0.22,0.22,jp
Ms. Pac-Man: Maze Madness,N64,2000,Namco Bandai Games,0.22,0.22,jp
Capcom vs. SNK,DC,2000,Virgin Interactive,0.22,0.22,gb
NBA in the Zone 2000,MULTI,2000,Konami Digital Entertainment,0.21,0.25,jp
Wild Wild Racing,PS2,2000,Interplay,0.21,0.21,us
HBO Boxing,PS,2000,Acclaim Entertainment,0.21,0.21,us
Cruis'n Exotica,N64,2000,Midway Games,0.21,0.21,us
PoPoLoCrois Monogatari II,PS,2000,Sony Computer Entertainment,0.21,0.21,jp
ESPN Winter X Games: Snowboarding 2002,MULTI,2000,Konami Digital Entertainment,0.21,0.24,jp
Mortal Kombat: Special Forces,PS,2000,Midway Games,0.21,0.21,us
Bugs Bunny & Taz: Time Busters,PS,2000,Infogrames,0.21,0.21,fr
Phantasy Star Online,DC,2000,Sega,0.2,0.2,jp
International Superstar Soccer 2000,PS2,2000,Konami Digital Entertainment,0.2,0.2,jp
All Star Pro-Wrestling,PS2,2000,SquareSoft,0.2,0.2,jp
Disney's Tarzan,N64,2000,Activision,0.2,0.2,us
San Francisco Rush 2049,N64,2000,Midway Games,0.2,0.2,us
Tom and Jerry in House Trap,PS,2000,Ubisoft,0.2,0.2,fr
ESPN International Track & Field,PS2,2000,Konami Digital Entertainment,0.19,0.19,jp
NCAA Final Four 2001,MULTI,2000,Sony Computer Entertainment,0.19,0.35,jp
Reel Fishing II,PS,2000,Victor Interactive,0.18,0.18,jp
Driving Emotion Type-S,PS2,2000,Electronic Arts,0.18,0.18,us
Casper: Friends Around the World,PS,2000,TDK Core,0.18,0.18,jp
Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000,Sega,0.18,0.18,jp
The Adventures of Cookie & Cream,PS2,2000,Empire Interactive,0.18,0.18,gb
Atari Anniversary Edition Redux,PS,2000,Infogrames,0.18,0.18,fr
Ball Breakers,PS,2000,Take-Two Interactive,0.18,0.18,us
Speedball 2100,PS,2000,Empire Interactive,0.18,0.18,gb
The Wild Thornberrys: Animal Adventures,PS,2000,Mattel Interactive,0.17,0.17,us
World Destruction League: Thunder Tanks,MULTI,2000,3DO,0.17,0.34,us
Super Robot Taisen Compact 2 Dai-1-Bu,WS,2000,Namco Bandai Games,0.17,0.17,jp
Turok 3: Shadow of Oblivion,N64,2000,Acclaim Entertainment,0.17,0.17,us
Nightmare Creatures II,PS,2000,Konami Digital Entertainment,0.17,0.17,jp
Batman Beyond: Return of the Joker,MULTI,2000,Ubisoft,0.17,0.26,fr
RC Revenge Pro,PS2,2000,Acclaim Entertainment,0.17,0.17,us
Alien Resurrection,PS,2000,Fox Interactive,0.16,0.16,us
F1 Championship Season 2000,PS2,2000,Electronic Arts,0.16,0.16,us
World Stadium 4,PS,2000,Namco Bandai Games,0.16,0.16,jp
Tom and Jerry in Fists of Furry,N64,2000,Ubisoft,0.16,0.16,fr
Starcraft 64,N64,2000,Nintendo,0.16,0.16,jp
J-League Jikkyou Winning Eleven 2000,PS,2000,Konami Digital Entertainment,0.16,0.16,jp
Polaris SnoCross,MULTI,2000,Vatical Entertainment,0.16,0.22,us
Disney's The Lion King: Simba's Mighty Adventure,PS,2000,Activision,0.15,0.15,us
Doraemon 3: Nobi Dai no Machi SOS!,N64,2000,Epoch,0.15,0.15,jp
No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,2000,Konami Digital Entertainment,0.15,0.15,jp
Disney's Donald Duck: Goin' Quackers,MULTI,2000,Ubisoft,0.15,0.37,fr
DrumMania,PS2,2000,Konami Digital Entertainment,0.15,0.15,jp
Destruction Derby Raw,PS,2000,Sony Computer Entertainment,0.14,0.14,jp
Kurt Warner's Arena Football Unleashed,PS,2000,Midway Games,0.13,0.13,us
The Flintstones: Bedrock Bowling,PS,2000,Ubisoft,0.13,0.13,fr
Chicken Run,PS,2000,Eidos Interactive,0.13,0.13,gb
Sin and Punishment,N64,2000,Nintendo,0.13,0.13,jp
Sega GT,DC,2000,Sega,0.13,0.13,jp
Peter Jacobsen's Golden Tee Golf,PS,2000,Infogrames,0.12,0.12,fr
Colony Wars III: Red Sun,PS,2000,Psygnosis,0.12,0.12,gb
Gallop Racer 2000,PS,2000,Tecmo Koei,0.12,0.12,jp
NFL QB Club 2001,N64,2000,Acclaim Entertainment,0.12,0.12,us
MTV Sports: Pure Ride,PS,2000,THQ,0.12,0.12,us
Mobil 1 Rally Championship,PS,2000,Electronic Arts,0.12,0.12,us
DOA 2: Dead or Alive 2 Hardcore,PS2,2000,Tecmo Koei,0.11,0.11,jp
F1 Racing Championship,PS,2000,Video System,0.11,0.11,jp
Ring of Red,PS2,2000,Konami Digital Entertainment,0.11,0.11,jp
The King of Fighters '99,PS,2000,SNK,0.11,0.11,jp
GunGriffon Blaze,PS2,2000,Swing! Entertainment,0.11,0.11,de
Transformers: Beast Wars Transmetals,PS,2000,BAM! Entertainment,0.11,0.11,us
FoxKids.com Micro Maniacs Racing,PS,2000,Codemasters,0.11,0.11,gb
Pachi-Slot Aruze Oukoku 3,PS,2000,Aruze Corp,0.11,0.11,jp
Aqua Aqua,PS2,2000,3DO,0.11,0.11,us
Brunswick Circuit Pro Bowling 2,PS,2000,THQ,0.11,0.11,us
Mickey's Speedway USA (weekly JP sales),N64,2000,Nintendo,0.1,0.1,jp
You Don't Know Jack: Mock 2,PS,2000,Vivendi Games,0.1,0.1,us
Indy Racing 2000,N64,2000,Infogrames,0.1,0.1,fr
"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,2000,Sega,0.1,0.1,jp
Disney's Aladdin in Nasira's Revenge,PS,2000,Sony Computer Entertainment,0.09,0.09,jp
ESPN NBA 2Night,PS2,2000,Konami Digital Entertainment,0.09,0.09,jp
Dragon Tales: Dragon Seek,PS,2000,Ubisoft,0.09,0.09,fr
FIFA 2001: Major League Soccer,PS2,2000,Electronic Arts,0.09,0.09,us
Skies of Arcadia,DC,2000,Sega,0.09,0.09,jp
Seven: Molmorth no Kiheitai,PS2,2000,Namco Bandai Games,0.09,0.09,jp
Blood: The Last Vampire (Joukan),PS2,2000,Sony Computer Entertainment,0.09,0.09,jp
Sidewinder Max,PS2,2000,Asmik Ace Entertainment,0.09,0.09,jp
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,PS,2000,Konami Digital Entertainment,0.09,0.09,jp
Rollcage Stage II,PS,2000,Sony Computer Entertainment,0.09,0.09,jp
Ephemeral Fantasia,PS2,2000,Konami Digital Entertainment,0.08,0.08,jp
Derby Tsuku: Derby Uma o Tsukurou!,DC,2000,Sega,0.08,0.08,jp
Orega Kantoku Da! Gekitou Pennant Race,PS2,2000,Enix Corporation,0.08,0.08,jp
Strider 2,PS,2000,Virgin Interactive,0.08,0.08,gb
Gradius III and IV,PS2,2000,Konami Digital Entertainment,0.08,0.08,jp
Sentimental Graffiti 2,DC,2000,NEC Interchannel,0.08,0.08,jp
Gadget Racers,PS2,2000,Midas Interactive Entertainment,0.08,0.08,gb
Duke Nukem: Land of the Babes,PS,2000,Atari,0.08,0.08,us
The King of Fighters: Evolution,DC,2000,SNK,0.07,0.07,jp
Monster Rancher Battle Card: Episode II,PS,2000,Tecmo Koei,0.07,0.07,jp
Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000,Nintendo,0.07,0.07,jp
Battlezone: Rise of the Black Dogs,N64,2000,Crave Entertainment,0.07,0.07,us
Mia Hamm Soccer 64,N64,2000,THQ,0.07,0.07,us
G-Saviour,PS2,2000,Sunrise Interactive,0.07,0.07,jp
Silpheed: The Lost Planet,PS2,2000,Swing! Entertainment,0.07,0.07,de
Card Games,PS,2000,D3Publisher,0.07,0.07,jp
Kanon,DC,2000,NEC Interchannel,0.06,0.06,jp
Guitar Freaks 3rdMIX & DrumMania 2ndMIX,PS2,2000,Konami Digital Entertainment,0.06,0.06,jp
Sunrise Eiyuutan R,PS2,2000,Sunrise Interactive,0.06,0.06,jp
Power Shovel,PS,2000,JVC,0.06,0.06,jp
Championship Surfer,PS,2000,Mattel Interactive,0.06,0.06,us
Winning Post 4 Maximum,PS2,2000,Tecmo Koei,0.06,0.06,jp
Animorphs: Shattered Reality,PS,2000,Infogrames,0.06,0.06,fr
G1 Jockey 2,PS2,2000,Tecmo Koei,0.06,0.06,jp
Angelique Trois,PS2,2000,Tecmo Koei,0.06,0.06,jp
A-Train 6,PS2,2000,Midas Interactive Entertainment,0.06,0.06,gb
Gold and Glory: The Road to El Dorado,PS,2000,Ubisoft,0.06,0.06,fr
Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000,Konami Digital Entertainment,0.06,0.06,jp
Arthur! Ready to Race,PS,2000,The Learning Company,0.05,0.05,us
The Typing of the Dead,DC,2000,Sega,0.05,0.05,jp
Blues Brothers 2000,N64,2000,Virgin Interactive,0.05,0.05,gb
Hercules: The Legendary Journeys,N64,2000,Titus,0.05,0.05,fr
BeatMania IIDX 3rd Style,PS2,2000,Konami Digital Entertainment,0.05,0.05,jp
Power Spike Pro Beach Volleyball,PS,2000,Infogrames,0.05,0.05,fr
Black Jack vs. Matsudajun,PS,2000,Pony Canyon,0.05,0.05,jp
I.Q. Remix+: Intelligent Qube,PS2,2000,Sony Computer Entertainment,0.04,0.04,jp
Dance Dance Revolution Disney Mix,PS,2000,Konami Digital Entertainment,0.04,0.04,jp
Unison: Rebels of Rhythm & Dance,PS2,2000,Tecmo Koei,0.04,0.04,jp
Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,2000,Infogrames,0.04,0.04,fr
Fighting Vipers 2,DC,2000,Sega,0.04,0.04,jp
Monster Rancher Hop-A-Bout,PS,2000,Tecmo Koei,0.03,0.03,jp
Roadsters,PS,2000,Titus,0.03,0.03,fr
In Cold Blood,PS,2000,Sony Computer Entertainment,0.03,0.03,jp
Shooter: Starfighter Sanvein,PS,2000,Midas Interactive Entertainment,0.02,0.02,gb
Hogs of War,PS,2000,Infogrames,0.02,0.02,fr
Point Blank 3,PS,2000,Namco Bandai Games,0.02,0.02,jp
Crossroad Crisis,PS,2000,Success,0.01,0.01,jp
PGA European Tour,N64,2000,Infogrames,0.01,0.01,fr
