Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Kamaitachi no Yoru 2,PS2,2002,ChunSoft,0.36,0.36,jp
Guilty Gear X2,PS2,2002,Sammy Corporation,0.35,0.35,jp
Aggressive Inline,MULTI,2002,Acclaim Entertainment,0.35,0.47,us
Rugrats: Royal Ransom,MULTI,2002,THQ,0.35,0.52,us
Disney's Treasure Planet,PS2,2002,Sony Computer Entertainment,0.33,0.33,jp
Kelly Slater's Pro Surfer,MULTI,2002,Activision,0.33,0.49,us
Legends of Wrestling II,MULTI,2002,Acclaim Entertainment,0.33,0.5800000000000001,us
Clock Tower 3,PS2,2002,Capcom,0.33,0.33,jp
Dragon Quest Monsters 1·2,PS,2002,Enix Corporation,0.32,0.32,jp
Ultimate Fighting Championship: Throwdown,MULTI,2002,Ubisoft,0.32,0.4,fr
"Monsters, Inc.",PS2,2002,Sony Computer Entertainment,0.32,0.32,jp
Shenmue II,MULTI,2002,Microsoft Game Studios,0.32,0.47,us
NBA Inside Drive 2003,XB,2002,Microsoft Game Studios,0.31,0.31,us
Star Wars Racer Revenge,PS2,2002,LucasArts,0.31,0.31,us
Blade II,MULTI,2002,Activision,0.31,0.44,us
Bruce Lee: Quest of the Dragon,XB,2002,Universal Interactive,0.31,0.31,us
Disney's Stitch: Experiment 626,PS2,2002,Sony Computer Entertainment,0.31,0.31,jp
Romance of the Three Kingdoms VIII,PS2,2002,Tecmo Koei,0.3,0.3,jp
Grandia II,MULTI,2002,Ubisoft,0.29,0.49,fr
Outlaw Golf,MULTI,2002,TDK Mediactive,0.29,0.37,us
Lupin the 3rd: Treasure of the Sorcerer King,PS2,2002,505 Games,0.29,0.29,it
From TV Animation One Piece: Treasure Battle!,GC,2002,Namco Bandai Games,0.29,0.29,jp
Shrek Super Party,MULTI,2002,TDK Mediactive,0.29,0.47,us
"Sakura Wars 4: Koi Seyo,Otome",DC,2002,Sega,0.29,0.29,jp
Dynasty Tactics,PS2,2002,Tecmo Koei,0.29,0.29,jp
Arcade Hits: Frisky Tom,PS,2002,Hamster Corporation,0.28,0.28,jp
Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,2002,Sammy Corporation,0.28,0.28,jp
MX SuperFly featuring Ricky Carmichael,MULTI,2002,THQ,0.28,0.47000000000000003,us
NFL Blitz 20-02,MULTI,2002,Midway Games,0.28,0.46,us
NHL Hitz 20-03,MULTI,2002,Midway Games,0.28,0.47000000000000003,us
Myst III: Exile,MULTI,2002,Ubisoft,0.28,0.34,fr
Pro Race Driver,MULTI,2002,Codemasters,0.27,0.31,gb
Reign of Fire,MULTI,2002,BAM! Entertainment,0.27,0.48000000000000004,us
Lowrider,PS2,2002,Pacific Century Cyber Works,0.26,0.26,hk
Panzer Dragoon Orta,XB,2002,Sega,0.26,0.26,jp
Tom and Jerry in War of the Whiskers,MULTI,2002,Ubisoft,0.26,0.36,fr
Riding Spirits,PS2,2002,BAM! Entertainment,0.26,0.26,us
Evolution Skateboarding,MULTI,2002,Konami Digital Entertainment,0.26,0.3,jp
Drakan: The Ancients' Gates,PS2,2002,Sony Computer Entertainment,0.26,0.26,jp
Backyard NFL Football,MULTI,2002,Infogrames,0.26,0.29000000000000004,fr
Bomberman Generation,GC,2002,Vivendi Games,0.25,0.25,us
WipEout Fusion,PS2,2002,Sony Computer Entertainment,0.25,0.25,jp
Netsu Chu! Pro Yakyuu 2002,PS2,2002,Namco Bandai Games,0.25,0.25,jp
Nickelodeon Party Blast,MULTI,2002,Atari,0.25,0.47,us
NBA Courtside 2002,GC,2002,Nintendo,0.25,0.25,jp
Britney's Dance Beat,PS2,2002,THQ,0.24,0.24,us
Genma Onimusha,XB,2002,Capcom,0.24,0.24,jp
NCAA College Basketball 2K3,MULTI,2002,Sega,0.24,0.38,jp
XS Airboat Racing,PS,2002,XS Games,0.24,0.24,us
Buffy the Vampire Slayer,XB,2002,Electronic Arts,0.23,0.23,us
World Series Baseball,MULTI,2002,Sega,0.23,0.27,jp
The Scorpion King: Rise of the Akkadian,MULTI,2002,Universal Interactive,0.23,0.34,us
NCAA GameBreaker 2003,PS2,2002,Sony Computer Entertainment,0.23,0.23,jp
NBA ShootOut 2003,PS2,2002,Sony Computer Entertainment,0.23,0.23,jp
NHL FaceOff 2003,PS2,2002,Sony Computer Entertainment,0.23,0.23,jp
Legion: The Legend of Excalibur,PS2,2002,Midway Games,0.22,0.22,us
Whirl Tour,MULTI,2002,Crave Entertainment,0.22,0.27,us
Skies of Arcadia Legends,GC,2002,Atari,0.22,0.22,us
Dino Stalker,PS2,2002,Capcom,0.22,0.22,jp
Herdy Gerdy,PS2,2002,Eidos Interactive,0.22,0.22,gb
Disaster Report,PS2,2002,Agetec,0.21,0.21,us
Conflict Zone,PS2,2002,Ubisoft,0.21,0.21,fr
Summoner 2,PS2,2002,THQ,0.21,0.21,us
The Land Before Time: Big Water Adventure,PS,2002,TDK Mediactive,0.21,0.21,us
Deus Ex: The Conspiracy,PS2,2002,Eidos Interactive,0.21,0.21,gb
JSRF: Jet Set Radio Future,XB,2002,Sega,0.21,0.21,jp
NHL 2K3,MULTI,2002,Sega,0.21,0.35,jp
Gallop Racer 2003: A New Breed,PS2,2002,Zoo Digital Publishing,0.21,0.21,gb
BeyBlade VForce: Super Tournament Battle,GC,2002,Atari,0.21,0.21,us
Crazy Taxi 3: High Roller,XB,2002,Sega,0.2,0.2,jp
Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,2002,Sammy Corporation,0.2,0.2,jp
Looney Tunes: Space Race,PS2,2002,Infogrames,0.2,0.2,fr
Shaman King: Spirit of Shamans,PS,2002,Namco Bandai Games,0.2,0.2,jp
UFC: Tapout,XB,2002,Crave Entertainment,0.2,0.2,us
NCAA Final Four 2003,PS2,2002,Sony Computer Entertainment,0.19,0.19,jp
Breath of Fire: Dragon Quarter,PS2,2002,Capcom,0.19,0.19,jp
Disney's Magical Mirror Starring Mickey Mouse,GC,2002,Nintendo,0.19,0.19,jp
Gungrave,PS2,2002,Activision,0.19,0.19,us
Transworld Surf,MULTI,2002,Atari,0.19,0.32,us
Sega GT 2002,XB,2002,Sega,0.19,0.19,jp
La Pucelle: Tactics,PS2,2002,Tecmo Koei,0.19,0.19,jp
Star Wars: The Clone Wars & Tetris Worlds,XB,2002,Microsoft Game Studios,0.19,0.19,us
Bloody Roar: Primal Fury,GC,2002,Activision,0.18,0.18,us
Commandos 2: Men of Courage,MULTI,2002,Eidos Interactive,0.18,0.25,gb
Fireblade,MULTI,2002,Midway Games,0.18,0.29,us
K-1 World Grand Prix,PS2,2002,Konami Digital Entertainment,0.18,0.18,jp
SEGA Bass Fishing Duel,PS2,2002,Sega,0.17,0.17,jp
Mark Davis Pro Bass Challenge,PS2,2002,Natsume,0.17,0.17,jp
Smash Court Tennis Pro Tournament,PS2,2002,Sony Computer Entertainment,0.17,0.17,jp
Shrek Extra Large,GC,2002,TDK Mediactive,0.17,0.17,us
Gunvalkyrie,XB,2002,Infogrames,0.17,0.17,fr
Disney Golf,PS2,2002,Electronic Arts,0.17,0.17,us
Lost Kingdoms,GC,2002,Activision,0.17,0.17,us
Cubivore: Survival of the Fittest,GC,2002,Nintendo,0.17,0.17,jp
Taz Wanted,MULTI,2002,Atari,0.16,0.31,us
PoPoLoCrois: Hajimari no Bouken,PS2,2002,Sony Computer Entertainment,0.16,0.16,jp
Zapper: One Wicked Cricket!,MULTI,2002,Infogrames,0.16,0.34,fr
Dr. Muto,MULTI,2002,Midway Games,0.16,0.25,us
Shadow Man: 2econd Coming,PS2,2002,Acclaim Entertainment,0.16,0.16,us
Silent Scope 3,PS2,2002,Konami Digital Entertainment,0.16,0.16,jp
Knockout Kings 2003,GC,2002,Electronic Arts,0.15,0.15,us
Serious Sam,XB,2002,Take-Two Interactive,0.15,0.15,us
BMX XXX,MULTI,2002,Acclaim Entertainment,0.15,0.32,us
Barbarian,PS2,2002,Titus,0.14,0.14,fr
Doshin the Giant,GC,2002,Nintendo,0.14,0.14,jp
Kamen Rider Ryuki,PS,2002,Namco Bandai Games,0.14,0.14,jp
Pirates: The Legend of Black Kat,MULTI,2002,Electronic Arts,0.14,0.2,us
World Tour Soccer 2003,PS2,2002,Sony Computer Entertainment,0.14,0.14,jp
The Operative: No One Lives Forever,PS2,2002,Electronic Arts,0.14,0.14,us
Ecco the Dolphin: Defender of the Future,PS2,2002,Sony Computer Entertainment,0.14,0.14,jp
Micro Machines,PS2,2002,Atari,0.14,0.14,us
Enclave,XB,2002,Swing! Entertainment,0.14,0.14,de
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002,Namco Bandai Games,0.14,0.14,jp
Salt Lake 2002,PS2,2002,Eidos Interactive,0.14,0.14,gb
Superman: The Man of Steel,XB,2002,Atari,0.13,0.13,us
Frogger Beyond,MULTI,2002,Konami Digital Entertainment,0.13,0.21000000000000002,jp
RPG Maker II,PS2,2002,Enterbrain,0.13,0.13,jp
Rally Fusion: Race of Champions,MULTI,2002,Activision,0.13,0.18,us
NightCaster,XB,2002,Microsoft Game Studios,0.13,0.13,us
Otogi: Myth of Demons,XB,2002,Sega,0.13,0.13,jp
Nobunaga no Yabou: Ranseiki,PS2,2002,Tecmo Koei,0.13,0.13,jp
Drome Racers,MULTI,2002,Electronic Arts,0.13,0.16,us
Quantum Redshift,XB,2002,Microsoft Game Studios,0.13,0.13,us
World Soccer Winning Eleven 2002,PS,2002,Konami Digital Entertainment,0.13,0.13,jp
Pryzm Chapter One: The Dark Unicorn,PS2,2002,TDK Mediactive,0.12,0.12,us
Disney's PK: Out of the Shadows,MULTI,2002,Ubisoft,0.12,0.16999999999999998,fr
Chase: Hollywood Stunt Driver,XB,2002,BAM! Entertainment,0.12,0.12,us
Sega Soccer Slam,MULTI,2002,Sega,0.12,0.24,jp
King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002,Spike,0.12,0.12,jp
Die Hard: Vendetta,GC,2002,NDA Productions,0.12,0.12,fr
F1 2002,MULTI,2002,Electronic Arts,0.12,0.15,us
ToeJam & Earl III: Mission to Earth,XB,2002,Sega,0.11,0.11,jp
Murakumo: Renegade Mech Pursuit,XB,2002,From Software,0.11,0.11,jp
Gun Metal,XB,2002,Rage Software,0.11,0.11,gb
InuYasha: A Feudal Fairy Tale,PS,2002,Namco Bandai Games,0.11,0.11,jp
Home Run King,GC,2002,Sega,0.11,0.11,jp
Capcom vs. SNK 2 EO,MULTI,2002,Capcom,0.11,0.21000000000000002,jp
Army Men: RTS,MULTI,2002,3DO,0.11,0.18,us
Mobile Light Force 2,PS2,2002,Taito,0.11,0.11,jp
Ninja Assault,PS2,2002,Namco Bandai Games,0.11,0.11,jp
Top Angler: Real Bass Fishing,PS2,2002,Xicat Interactive,0.11,0.11,gb
Outlaw Golf: Nine Holes of Christmas,XB,2002,Simon & Schuster Interactive,0.11,0.11,us
Total Immersion Racing,MULTI,2002,Empire Interactive,0.11,0.13,gb
Gravity Games Bike: Street Vert Dirt,PS2,2002,Midway Games,0.1,0.1,us
Dropship: United Peace Force,PS2,2002,Sony Computer Entertainment,0.1,0.1,jp
G1 Jockey 3,PS2,2002,THQ,0.1,0.1,us
E·O·E: Eve of Extinction,PS2,2002,Eidos Interactive,0.1,0.1,gb
RLH: Run Like Hell,MULTI,2002,Virgin Interactive,0.1,0.14,gb
Beach Spikers: Virtua Beach Volleyball,GC,2002,Sega,0.1,0.1,jp
Sneakers,XB,2002,Microsoft Game Studios,0.1,0.1,us
Project FIFA World Cup,PS2,2002,Electronic Arts,0.1,0.1,us
Steel Battalion,XB,2002,Microsoft Game Studios,0.1,0.1,us
Shox,PS2,2002,Electronic Arts,0.09,0.09,us
Whacked!,XB,2002,Microsoft Game Studios,0.09,0.09,us
New Legends,XB,2002,THQ,0.09,0.09,us
Island Xtreme Stunts,PS2,2002,Electronic Arts,0.09,0.09,us
Road Trip,PS2,2002,Play It,0.09,0.09,be
Jikkyou Powerful Pro Yakyuu 9 Ketteiban,PS2,2002,Konami Digital Entertainment,0.09,0.09,jp
Mystic Heroes,MULTI,2002,Tecmo Koei,0.09,0.15,jp
Captain Tsubasa: Aratanaru Densetsu Joshou,PS,2002,Konami Digital Entertainment,0.09,0.09,jp
Transworld Snowboarding,XB,2002,Atari,0.09,0.09,us
Crimson Sea,XB,2002,Tecmo Koei,0.09,0.09,jp
Savage Skies,PS2,2002,Big Ben Interactive,0.09,0.09,fr
Million God,PS2,2002,Nippon Amuse,0.09,0.09,jp
Prisoner of War,XB,2002,Atari,0.08,0.08,us
Bomberman Jetters,GC,2002,Hudson Soft,0.08,0.08,jp
Tokimeki Memorial: Girl's Side,PS2,2002,Konami Digital Entertainment,0.08,0.08,jp
LEGO Soccer Mania,PS2,2002,Electronic Arts,0.08,0.08,us
Grand Prix Challenge,PS2,2002,Atari,0.08,0.08,us
Swingerz Golf,GC,2002,Eidos Interactive,0.08,0.08,gb
Smuggler's Run: Warzones,GC,2002,Take-Two Interactive,0.08,0.08,us
Evolution Worlds,GC,2002,Ubisoft,0.08,0.08,fr
Sub Rebellion,PS2,2002,Metro 3D,0.08,0.08,us
Endgame,PS2,2002,Empire Interactive,0.08,0.08,gb
P.T.O. IV: Pacific Theater of Operations,PS2,2002,Tecmo Koei,0.08,0.08,jp
Magic Pengel: The Quest for Color,PS2,2002,Taito,0.07,0.07,jp
Godai: Elemental Force,PS2,2002,3DO,0.07,0.07,us
Aero Elite: Combat Academy,PS2,2002,Sega,0.07,0.07,jp
Maximum Chase,XB,2002,Microsoft Game Studios,0.07,0.07,us
Circus Maximus: Chariot Wars,XB,2002,THQ,0.07,0.07,us
NCAA College Football 2K3,GC,2002,Sega,0.07,0.07,jp
Galerians: Ash,PS2,2002,Sammy Corporation,0.07,0.07,jp
Loons: The Fight For Fame,XB,2002,Atari,0.07,0.07,us
Totaled!,XB,2002,Rage Software,0.07,0.07,gb
Robot Alchemic Drive,PS2,2002,Enix Corporation,0.07,0.07,jp
Hikaru no Go: Heian Gensou Ibunroku,PS,2002,Konami Digital Entertainment,0.07,0.07,jp
Fighter Maker 2,PS2,2002,Enterbrain,0.07,0.07,jp
Judie no Atelier: Guramnat no Renkinjutsushi,PS2,2002,Gust,0.07,0.07,jp
Nichibeikan Pro Yakyuu: Final League,PS2,2002,SquareSoft,0.07,0.07,jp
RedCard 20-03,MULTI,2002,Midway Games,0.07,0.12000000000000001,us
Deathrow: Underground Team Combat,XB,2002,Ubisoft,0.06,0.06,fr
There,PS,2002,Infogrames,0.06,0.06,fr
Metal Gear Solid: Social Ops,PS2,2002,Konami Digital Entertainment,0.06,0.06,jp
Disney Sports Skateboarding,GC,2002,Konami Digital Entertainment,0.06,0.06,jp
Worms Blast,GC,2002,Ubisoft,0.06,0.06,fr
Klonoa Beach Volleyball,PS,2002,Namco Bandai Games,0.06,0.06,jp
Eikan wa Kimini 2002: Koshien no Kodou,PS2,2002,DigiCube,0.06,0.06,jp
ESPN International Winter Sports 2002,MULTI,2002,Konami Digital Entertainment,0.06,0.11,jp
V-Rally 3,MULTI,2002,Atari,0.06,0.08,us
SeaBlade,XB,2002,TDK Mediactive,0.06,0.06,us
Bombastic,PS2,2002,Capcom,0.05,0.05,jp
Dual Hearts,PS2,2002,Sony Computer Entertainment,0.05,0.05,jp
Samurai Deeper Kyo,PS,2002,Namco Bandai Games,0.05,0.05,jp
Bust-A-Bloc,PS2,2002,Midas Interactive Entertainment,0.05,0.05,gb
Dragon's Lair 3D: Return to the Lair,MULTI,2002,Ubisoft,0.05,0.09,fr
Virtua Striker 2002,GC,2002,Sega,0.05,0.05,jp
Ferrari F355 Challenge,PS2,2002,Sony Computer Entertainment,0.05,0.05,jp
Shifters,PS2,2002,3DO,0.05,0.05,us
Downforce,PS2,2002,Avalon Interactive,0.05,0.05,gb
Disney's Party,GC,2002,Electronic Arts,0.05,0.05,us
