Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Fight Night Round 3,MULTI,2006,Electronic Arts,1.67,5.03,us
Need for Speed Carbon,MULTI,2006,Electronic Arts,1.66,6.37,us
Viva Pinata,X360,2006,Microsoft Game Studios,1.63,1.63,us
Pokemon Battle Revolution,Wii,2006,Nintendo,1.61,1.61,jp
Tom Clancy's Ghost Recon Advanced Warfighter,MULTI,2006,Ubisoft,1.54,1.87,fr
Buzz! The BIG Quiz,PS2,2006,Sony Computer Entertainment,1.49,1.49,jp
Dirge of Cerberus: Final Fantasy VII,PS2,2006,Square Enix,1.48,1.48,jp
Rayman Raving Rabbids,MULTI,2006,Ubisoft,1.44,1.65,fr
Ridge Racer 7,PS3,2006,Namco Bandai Games,1.37,1.37,jp
Lost Planet: Extreme Condition,MULTI,2006,Capcom,1.34,1.98,jp
NBA Live 07,MULTI,2006,Electronic Arts,1.3,1.82,us
Black,MULTI,2006,Electronic Arts,1.25,1.67,us
Parfait: Chocolat Second Style,PS2,2006,Alchemist,1.22,1.22,jp
Cars,MULTI,2006,THQ,1.21,3.53,us
Scarface: The World is Yours,MULTI,2006,Vivendi Games,1.19,1.8299999999999998,us
Midnight Club 3: DUB Edition Remix,MULTI,2006,Take-Two Interactive,1.16,1.3599999999999999,us
SingStar Legends,PS2,2006,Sony Computer Entertainment,1.1,1.1,jp
SingStar Rocks!,PS2,2006,Sony Computer Entertainment,1.1,1.1,jp
Yakuza 2,PS2,2006,Sega,1.09,1.09,jp
The Godfather,PS2,2006,Electronic Arts,1.09,1.09,us
Mortal Kombat: Armageddon,MULTI,2006,Midway Games,1.06,1.31,us
Dance Dance Revolution SuperNOVA,PS2,2006,Konami Digital Entertainment,1.04,1.04,jp
Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,2006,Konami Digital Entertainment,1.0,1.0,jp
Bully,PS2,2006,Take-Two Interactive,0.94,0.94,us
MLB 06: The Show,PS2,2006,Sony Computer Entertainment,0.94,0.94,jp
Blue Dragon,X360,2006,Microsoft Game Studios,0.92,0.92,us
Sonic Riders,MULTI,2006,Sega,0.92,1.55,jp
Hot Shots Tennis,PS2,2006,Sony Computer Entertainment,0.9,0.9,jp
Monster 4X4: World Circuit,Wii,2006,Ubisoft,0.89,0.89,fr
SingStar Anthems,PS2,2006,Sony Computer Entertainment,0.89,0.89,jp
Tony Hawk's Project 8,MULTI,2006,Activision,0.87,1.99,us
Dragon Ball Z: Budokai Tenkaichi 2,MULTI,2006,Atari,0.79,1.09,us
Tom Clancy's Splinter Cell: Double Agent,MULTI,2006,Ubisoft,0.78,1.23,fr
NBA 2K7,MULTI,2006,Take-Two Interactive,0.78,1.77,us
Genji: Days of the Blade,PS3,2006,Sony Computer Entertainment,0.76,0.76,jp
MVP 06 NCAA Baseball,MULTI,2006,Electronic Arts,0.75,1.09,us
Tiger Woods PGA Tour 07,MULTI,2006,Electronic Arts,0.72,2.36,us
Red Steel,Wii,2006,Ubisoft,0.68,0.68,fr
Tourist Trophy: The Real Riding Simulator,PS2,2006,Sony Computer Entertainment,0.68,0.68,jp
Thrillville,PS2,2006,Atari,0.66,0.66,us
Onimusha: Dawn of Dreams,PS2,2006,Capcom,0.64,0.64,jp
Formula 1: Championship Edition,PS3,2006,Sony Computer Entertainment,0.61,0.61,jp
Samurai Warriors 2,MULTI,2006,Tecmo Koei,0.61,0.72,jp
Jaws Unleashed,MULTI,2006,THQ,0.6,0.75,us
Naruto: Uzumaki Chronicles 2,PS2,2006,Namco Bandai Games,0.58,0.58,jp
FIFA World Cup Germany 2006,MULTI,2006,Electronic Arts,0.57,1.42,us
Arena Football,MULTI,2006,Electronic Arts,0.56,0.7100000000000001,us
Harry Potter Collection,PS2,2006,Electronic Arts,0.56,0.56,us
Rapala Tournament Fishing!,MULTI,2006,Activision,0.56,0.5900000000000001,us
The Godfather (old US sales),XB,2006,Electronic Arts,0.55,0.55,us
Excite Truck,Wii,2006,Nintendo,0.54,0.54,jp
Over the Hedge,MULTI,2006,Activision,0.54,0.99,us
GT Pro Series,Wii,2006,Ubisoft,0.52,0.52,fr
Tomb Raider: Legend,MULTI,2006,Eidos Interactive,0.52,1.12,gb
SpongeBob SquarePants: Creature from the Krusty Krab,MULTI,2006,THQ,0.51,0.8400000000000001,us
Ace Combat Zero: The Belkan War,PS2,2006,Namco Bandai Games,0.51,0.51,jp
NHL 07,MULTI,2006,Electronic Arts,0.51,0.81,us
Avatar: The Last Airbender,MULTI,2006,THQ,0.5,0.78,us
Hitman: Blood Money,MULTI,2006,Eidos Interactive,0.5,1.04,gb
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,PS2,2006,Namco Bandai Games,0.49,0.49,jp
Destroy All Humans! 2,PS2,2006,THQ,0.48,0.48,us
The Godfather (JP sales),MULTI,2006,Electronic Arts,0.47,0.48,us
Valkyrie Profile 2: Silmeria,PS2,2006,Square Enix,0.47,0.47,jp
NBA Ballers: Phenom,MULTI,2006,Midway Games,0.47,0.6,us
NFL Head Coach,MULTI,2006,Electronic Arts,0.45,0.5700000000000001,us
Shin Megami Tensei: Persona 3,PS2,2006,Tecmo Koei,0.45,0.45,jp
Major League Baseball 2K6,MULTI,2006,Spike,0.44,1.31,jp
The Godfather (US sales),XB,2006,Electronic Arts,0.44,0.44,us
Dawn of Mana,PS2,2006,Square Enix,0.43,0.43,jp
25 to Life,MULTI,2006,Eidos Interactive,0.42,0.59,gb
Double Pack: Finding Nemo / The Incredibles,XB,2006,THQ,0.42,0.42,us
X-Men: The Official Game,MULTI,2006,Activision,0.41,0.83,us
Buzz! Junior: Jungle Party,PS2,2006,Sony Computer Entertainment,0.41,0.41,jp
Rampage: Total Destruction,MULTI,2006,Midway Games,0.4,0.99,us
Ice Age 2: The Meltdown,MULTI,2006,Vivendi Games,0.39,0.76,us
Super Dragon Ball Z,PS2,2006,Atari,0.37,0.37,us
FIFA Street 2,MULTI,2006,Electronic Arts,0.37,0.56,us
Xenosaga Episode III: Also sprach Zarathustra,PS2,2006,Namco Bandai Games,0.37,0.37,jp
Trauma Center: Second Opinion,Wii,2006,Nintendo,0.35,0.35,jp
Suikoden V,PS2,2006,Konami Digital Entertainment,0.35,0.35,jp
Jikkyou Powerful Pro Yakyuu 13,PS2,2006,Konami Digital Entertainment,0.35,0.35,jp
Dynasty Warriors 5 Empires,MULTI,2006,Tecmo Koei,0.34,0.47000000000000003,jp
Tenchu Z,X360,2006,Microsoft Game Studios,0.34,0.34,us
Disgaea 2: Cursed Memories,PS2,2006,Tecmo Koei,0.33,0.33,jp
Elebits,Wii,2006,Konami Digital Entertainment,0.33,0.33,jp
Teen Titans,MULTI,2006,THQ,0.33,0.5800000000000001,us
Bleach: Shattered Blade,Wii,2006,Sega,0.33,0.33,jp
Test Drive Unlimited,X360,2006,Atari,0.32,0.32,us
Prey,X360,2006,Take-Two Interactive,0.32,0.32,us
Lord of the Rings: Battle for Middle-Earth,X360,2006,Electronic Arts,0.31,0.31,us
24: The Game,PS2,2006,Sony Computer Entertainment,0.3,0.3,jp
N3: Ninety-Nine Nights,X360,2006,Microsoft Game Studios,0.3,0.3,us
Atelier Iris 3: Grand Phantasm (US Sales),PS2,2006,Tecmo Koei,0.29,0.29,jp
Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006,Square Enix,0.29,0.29,jp
Chromehounds,X360,2006,Sega,0.28,0.28,jp
Carol Vorderman's Sudoku,PS2,2006,Xplosiv,0.28,0.28,uk
Driver: Parallel Lines,MULTI,2006,Atari,0.28,0.38,us
Wild ARMs 5,PS2,2006,505 Games,0.28,0.28,it
Superman Returns,X360,2006,Electronic Arts,0.27,0.27,us
And1 Streetball,MULTI,2006,Ubisoft,0.27,0.34,fr
NBA 07,MULTI,2006,Sony Computer Entertainment,0.26,0.28,jp
MLB SlugFest 2006,MULTI,2006,Midway Games,0.26,0.31,us
Sengoku Basara 2,PS2,2006,Capcom,0.26,0.26,jp
Dead or Alive Xtreme 2,X360,2006,Tecmo Koei,0.26,0.26,jp
Happy Feet,MULTI,2006,Midway Games,0.25,0.39,us
The Outfit,X360,2006,THQ,0.25,0.25,us
Far Cry Instincts Predator,X360,2006,Ubisoft,0.25,0.25,fr
Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,2006,Ubisoft,0.25,0.25,fr
Digimon World: Data Squad,PS2,2006,Namco Bandai Games,0.24,0.24,jp
Marvel vs. Capcom Origins,PS2,2006,Capcom,0.24,0.24,jp
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,PS2,2006,Sega,0.24,0.24,jp
The Godfather (US & Others sales),X360,2006,Electronic Arts,0.24,0.24,us
Mobile Suit Gundam: Climax U.C.,PS2,2006,Namco Bandai Games,0.23,0.23,jp
Let's Make a Soccer Team!,PS2,2006,Sega,0.23,0.23,jp
Super Swing Golf,Wii,2006,Nintendo,0.23,0.23,jp
Final Fantasy XI: Treasures of Aht Urhgan,PS2,2006,Square Enix,0.23,0.23,jp
.hack//G.U. Vol.2//Reminisce,PS2,2006,Namco Bandai Games,0.23,0.23,jp
Full Auto,X360,2006,Sega,0.22,0.22,jp
Growlanser: Heritage of War,PS2,2006,Rising Star Games,0.22,0.22,gb
Jikkyou Powerful Major League,MULTI,2006,Konami Digital Entertainment,0.22,0.26,jp
Over G Fighters,X360,2006,Ubisoft,0.22,0.22,fr
College Hoops 2K7,MULTI,2006,Take-Two Interactive,0.21,0.39,us
Bratz: Forever Diamondz,MULTI,2006,THQ,0.21,0.22,us
Momotarou Dentetsu 16,MULTI,2006,Hudson Soft,0.21,0.31,jp
J-League Winning Eleven 10 + Europa League 06-07,PS2,2006,Konami Digital Entertainment,0.21,0.21,jp
Shin Megami Tensei: Persona 3 (jp sales),PS2,2006,Tecmo Koei,0.21,0.21,jp
Mobile Suit Gundam: Crossfire,PS3,2006,Namco Bandai Games,0.2,0.2,jp
The King of Fighters Collection: The Orochi Saga,MULTI,2006,Ignition Entertainment,0.2,0.32,us
Untold Legends: Dark Kingdom,PS3,2006,Electronic Arts,0.2,0.2,us
The King of Fighters XI,PS2,2006,Ignition Entertainment,0.19,0.19,us
Tamagotchi Party On!,Wii,2006,Namco Bandai Games,0.19,0.19,jp
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,PS2,2006,D3Publisher,0.19,0.19,jp
Phantasy Star Universe,MULTI,2006,Sega,0.19,0.31,jp
The Legend of Spyro: A New Beginning,GC,2006,Vivendi Games,0.19,0.19,us
Samurai Warriors 2: Empires,MULTI,2006,Tecmo Koei,0.19,0.23,jp
A.C.E.: Another Century's Episode 2,PS2,2006,Banpresto,0.18,0.18,jp
Full Auto 2: Battlelines,PS3,2006,Sega,0.18,0.18,jp
Summon Night 4,PS2,2006,Banpresto,0.18,0.18,jp
Open Season,MULTI,2006,Ubisoft,0.17,0.38,fr
The Grim Adventures of Billy & Mandy,MULTI,2006,Midway Games,0.17,0.22000000000000003,us
Top Spin 2,X360,2006,Take-Two Interactive,0.17,0.17,us
.hack//G.U. Vol.1//Rebirth,PS2,2006,Namco Bandai Games,0.17,0.17,jp
Kamaitachi no Yoru × 3,PS2,2006,Sega,0.16,0.16,jp
Flushed Away,GC,2006,D3Publisher,0.16,0.16,jp
Pro Yaky? Spirits 3,PS2,2006,Konami Digital Entertainment,0.16,0.16,jp
World Series of Poker: Tournament of Champions 2007 Edition,MULTI,2006,Activision,0.16,0.24,us
Culdcept SAGA,X360,2006,Namco Bandai Games,0.16,0.16,jp
.hack//G.U. Vol.2//Reminisce (jp sales),PS2,2006,Namco Bandai Games,0.16,0.16,jp
FlatOut 2,MULTI,2006,Empire Interactive,0.16,0.2,gb
Project Sylpheed: Arc of Deception,X360,2006,Microsoft Game Studios,0.15,0.15,us
Metal Slug Anthology,MULTI,2006,Ignition Entertainment,0.15,0.16,us
Super Monkey Ball Adventure,MULTI,2006,Sega,0.15,0.18,jp
Curious George,MULTI,2006,Namco Bandai Games,0.15,0.3,jp
Battle Stadium D.O.N,MULTI,2006,Namco Bandai Games,0.15,0.24,jp
Monster House,MULTI,2006,THQ,0.14,0.28,us
Just Cause,MULTI,2006,Eidos Interactive,0.14,0.16,gb
The Da Vinci Code,MULTI,2006,Take-Two Interactive,0.14,0.18000000000000002,us
Eragon,X360,2006,Vivendi Games,0.14,0.14,us
Cabela's African Safari,X360,2006,Activision Value,0.14,0.14,us
Pro Yakyuu Netsu Star 2006,PS2,2006,Namco Bandai Games,0.14,0.14,jp
The History Channel: Civil War - A Nation Divided,X360,2006,Activision,0.14,0.14,us
SNK vs. Capcom: The Match of the Millennium,PS2,2006,Sega,0.14,0.14,jp
MotoGP '06,X360,2006,THQ,0.14,0.14,us
World Soccer Winning Eleven 9 Bonus Pack,PS2,2006,Konami Digital Entertainment,0.14,0.14,jp
Kororinpa: Marble Mania,Wii,2006,Nintendo,0.14,0.14,jp
Rurouni Kenshin: Enjou! Kyoto Rinne,PS2,2006,Banpresto,0.13,0.13,jp
Rumble Roses XX,X360,2006,Konami Digital Entertainment,0.13,0.13,jp
Shrek Smash n' Crash Racing,GC,2006,Activision,0.13,0.13,us
Cabela's Alaskan Adventure,MULTI,2006,Activision,0.13,0.15,us
Onechanbara: Bikini Samurai Squad,X360,2006,D3Publisher,0.13,0.13,jp
Torino 2006,MULTI,2006,Take-Two Interactive,0.13,0.17,us
NHL 2K7,MULTI,2006,Take-Two Interactive,0.12,0.21,us
Wild ARMs 5 (jp sales),PS2,2006,505 Games,0.12,0.12,it
The Ant Bully,MULTI,2006,Midway Games,0.12,0.31,us
Barnyard,MULTI,2006,THQ,0.12,0.25,us
NASCAR 07,MULTI,2006,Electronic Arts,0.11,0.15,us
Melty Blood: Act Cadenza,PS2,2006,Sega,0.11,0.11,jp
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,2006,Daito,0.11,0.11,jp
Odama,GC,2006,Nintendo,0.11,0.11,jp
Bionicle Heroes,MULTI,2006,Eidos Interactive,0.11,0.22,gb
Utawarerumono: Chiriyukusha e no Komoriuta,PS2,2006,Aqua Plus,0.11,0.11,jp
Jampack Volume 14 (RP-T),PS2,2006,Sony Computer Entertainment,0.11,0.11,jp
Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006,Konami Digital Entertainment,0.11,0.11,jp
Ennichi no Tatsujin,Wii,2006,Namco Bandai Games,0.1,0.1,jp
Baten Kaitos Origins,GC,2006,Unknown,0.1,0.1,us
Bullet Witch,X360,2006,Atari,0.1,0.1,us
Ar tonelico: Melody of Elemia,PS2,2006,505 Games,0.1,0.1,it
Let's Ride! Silver Buckle Stables,PS2,2006,THQ,0.09,0.09,us
Import Tuner Challenge (American sales),X360,2006,Ubisoft,0.09,0.09,fr
Nobunaga's Ambition: Iron Triangle,PS2,2006,Tecmo Koei,0.09,0.09,jp
Spectral Force 3,X360,2006,Idea Factory,0.09,0.09,jp
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,PS2,2006,Tecmo Koei,0.09,0.09,jp
IHRA Drag Racing: Sportsman Edition,MULTI,2006,Bethesda Softworks,0.08,0.1,us
TOCA Race Driver 3,MULTI,2006,Codemasters,0.08,0.11,gb
Pac-Man World Rally,MULTI,2006,Namco Bandai Games,0.08,0.1,jp
Forbidden Siren 2,PS2,2006,Sony Computer Entertainment,0.08,0.08,jp
State of Emergency 2,PS2,2006,SouthPeak Games,0.08,0.08,us
The King of Fighters 2006,PS2,2006,Ignition Entertainment,0.08,0.08,us
Far Cry Vengeance,Wii,2006,Ubisoft,0.08,0.08,fr
Earth Defense Force 2017,X360,2006,D3Publisher,0.08,0.08,jp
Guilty Gear XX Slash,PS2,2006,Sammy Corporation,0.08,0.08,jp
Captain Tsubasa,PS2,2006,Namco Bandai Games,0.08,0.08,jp
Far Cry Instincts Evolution,XB,2006,Ubisoft,0.08,0.08,fr
Kengo: Legend of The 9,X360,2006,Majesco Entertainment,0.07,0.07,us
Stacked with Daniel Negreanu,MULTI,2006,Myelin Media,0.07,0.1,us
GunParade Orchestra: Shiro no Shou,PS2,2006,Sony Computer Entertainment,0.07,0.07,jp
Xbox Live Arcade Unplugged Volume 1,X360,2006,Microsoft Game Studios,0.07,0.07,us
God Hand,PS2,2006,Capcom,0.07,0.07,jp
Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,2006,505 Games,0.07,0.07,it
Bleach: Hanatareshi Yabou,PS2,2006,Sony Computer Entertainment,0.07,0.07,jp
Yoake Yori Ruriiro na: Brighter than Dawning Blue,PS2,2006,Aria,0.07,0.07,jp
Full Spectrum Warrior: Ten Hammers,MULTI,2006,THQ,0.07,0.12000000000000001,us
Escape from Bug Island,Wii,2006,Eidos Interactive,0.06,0.06,gb
Biker Mice From Mars,PS2,2006,Game Factory,0.06,0.06,dk
KimiKiss,PS2,2006,Enterbrain,0.06,0.06,jp
Commandos: Strike Force,MULTI,2006,Eidos Interactive,0.06,0.08,gb
PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006,Irem Software Engineering,0.06,0.06,jp
Raw Danger! (JP sales),PS2,2006,505 Games,0.06,0.06,it
The Fast and the Furious,PS2,2006,Namco Bandai Games,0.06,0.06,jp
CMT Presents: Karaoke Revolution Country,PS2,2006,Konami Digital Entertainment,0.06,0.06,jp
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006,Ubisoft,0.06,0.06,fr
Urban Chaos: Riot Response,MULTI,2006,Eidos Interactive,0.06,0.08,gb
Kamen Rider Kabuto,PS2,2006,Namco Bandai Games,0.06,0.06,jp
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Electronic Arts,0.06,0.06,us
Final Fight: Streetwise,MULTI,2006,Capcom,0.05,0.07,jp
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Atari,0.05,0.05,us
Bleach: Blade Battlers,PS2,2006,Sony Computer Entertainment,0.05,0.05,jp
Samurai Champloo: Sidetracked,PS2,2006,Namco Bandai Games,0.05,0.05,jp
Growlanser: Heritage of War (jp sales),PS2,2006,Rising Star Games,0.05,0.05,gb
JoJo no Kimy? na B?ken Fantomu Buraddo,PS2,2006,Namco Bandai Games,0.05,0.05,jp
Kamiwaza,PS2,2006,Acquire,0.05,0.05,jp
Kinnikuman Muscle Grand Prix Max,PS2,2006,Konami Digital Entertainment,0.05,0.05,jp
OutRun 2006: Coast 2 Coast,PS2,2006,Sega,0.05,0.05,jp
Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006,Konami Digital Entertainment,0.05,0.05,jp
Hummer Badlands,MULTI,2006,Global Star,0.05,0.07,ca
SD Gundam: Scad Hammers,Wii,2006,Namco Bandai Games,0.05,0.05,jp
Rugby 06,MULTI,2006,Electronic Arts,0.05,0.07,us
Naruto: Uzumaki Chronicles 2 (JP sales),PS2,2006,Namco Bandai Games,0.05,0.05,jp
Wing Island,Wii,2006,Konami Digital Entertainment,0.05,0.05,jp
Art of Fighting Anthology,PS2,2006,Crave Entertainment,0.04,0.04,us
The Hustle: Detroit Streets,MULTI,2006,Activision,0.04,0.06,us
Rogue Trooper,MULTI,2006,Eidos Interactive,0.04,0.06,gb
WarTech: Senko no Ronde,X360,2006,Ubisoft,0.04,0.04,fr
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,PS2,2006,Konami Digital Entertainment,0.04,0.04,jp
Saint Seiya: The Hades,PS2,2006,Namco Bandai Games,0.04,0.04,jp
Atelier Iris 3: Grand Phantasm (JP Sales),PS2,2006,Tecmo Koei,0.04,0.04,jp
Clannad,MULTI,2006,Interchannel,0.04,0.1,jp
Bomberman: Act Zero,X360,2006,Konami Digital Entertainment,0.04,0.04,jp
Dreamfall: The Longest Journey,XB,2006,Empire Interactive,0.04,0.04,gb
The Adventures of Darwin,PS2,2006,Essential Games,0.04,0.04,uk
Shonen Jump's One Piece: Grand Adventure,MULTI,2006,Namco Bandai Games,0.04,0.06,jp
Tenshou Gakuen Gekkouroku,PS2,2006,Asmik Ace Entertainment,0.04,0.04,jp
Chaos Wars,PS2,2006,Idea Factory,0.04,0.04,jp
Fatal Fury: Battle Archives Volume 1,PS2,2006,Ignition Entertainment,0.04,0.04,us
Formula 1 06,PS2,2006,Sony Computer Entertainment,0.04,0.04,jp
Derby Tsuku 5: Derby Uma o Tsukurou!,PS2,2006,Sega,0.04,0.04,jp
Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PS2,2006,Konami Digital Entertainment,0.04,0.04,jp
Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Tecmo Koei,0.04,0.04,jp
Painkiller: Hell Wars,XB,2006,DreamCatcher Interactive,0.04,0.04,ca
Rebel Raiders: Operation Nighthawk,PS2,2006,Kando Games,0.03,0.03,fr
Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,2006,Daito,0.03,0.03,jp
Tsuyo Kiss: Mighty Heart,PS2,2006,Princess Soft,0.03,0.03,jp
Raw Danger!,PS2,2006,505 Games,0.03,0.03,it
Dance Factory,PS2,2006,Codemasters,0.03,0.03,gb
Otometeki Koi Kakumei * Love Revo,PS2,2006,Interchannel,0.03,0.03,jp
Tenka-bito,PS2,2006,Sega,0.03,0.03,jp
Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Konami Digital Entertainment,0.03,0.03,jp
Guitar Freaks V & DrumMania V,PS2,2006,Konami Digital Entertainment,0.03,0.03,jp
Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Broccoli,0.03,0.03,jp
Warship Gunner 2,PS2,2006,Tecmo Koei,0.03,0.03,jp
Wrestle Kingdom,PS2,2006,Yuke's,0.03,0.03,jp
Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Konami Digital Entertainment,0.03,0.03,jp
Kuryuu Youma Gakuenki Recharge,PS2,2006,Atlus,0.03,0.03,jp
World War II Combat: Road To Berlin,XB,2006,Groove Games,0.03,0.03,ca
Pop'n Music 13 Carnival,PS2,2006,Konami Digital Entertainment,0.03,0.03,jp
Shakugan no Shana,PS2,2006,Media Works,0.03,0.03,jp
Bode Miller Alpine Skiing,PS2,2006,Valcon Games,0.03,0.03,us
Pop'n Music 12 Iroha,PS2,2006,Konami Digital Entertainment,0.02,0.02,jp
BeatMania IIDX 11: IIDX Red,PS2,2006,Konami Digital Entertainment,0.02,0.02,jp
Spy Hunter: Nowhere To Run,PS2,2006,Midway Games,0.02,0.02,us
AMF Xtreme Bowling,PS2,2006,Mastertronic,0.02,0.02,gb
Canvas 2,PS2,2006,Kadokawa Shoten,0.02,0.02,jp
Memories Off: Sorekara Again,PS2,2006,KID,0.02,0.02,jp
Gift: Prism,PS2,2006,Sweets,0.02,0.02,jp
Neo Angelique,PS2,2006,Tecmo Koei,0.02,0.02,jp
Big Idea's VeggieTales: LarryBoy and the Bad Apple,PS2,2006,Crave Entertainment,0.02,0.02,us
Samurai Shodown V,XB,2006,Ignition Entertainment,0.02,0.02,us
Rule of Rose,PS2,2006,505 Games,0.02,0.02,it
Eureka Seven Vol. 2: The New Vision,PS2,2006,Namco Bandai Games,0.02,0.02,jp
Ryu-koku,PS2,2006,KID,0.02,0.02,jp
GunParade Orchestra: Midori no Shou,PS2,2006,Sony Computer Entertainment,0.02,0.02,jp
Taito Legends 2,PS2,2006,Empire Interactive,0.02,0.02,gb
World Championship Poker featuring Howard Lederer: All In,Wii,2006,505 Games,0.02,0.02,it
The King of Fighters NeoWave,XB,2006,SNK Playmore,0.02,0.02,jp
Last Escort,PS2,2006,D3Publisher,0.02,0.02,jp
Aria: The Natural ~Tooi Yume no Mirage~,PS2,2006,Alchemist,0.02,0.02,jp
Ruff Trigger: The Vanocore Conspiracy,PS2,2006,Natsume,0.02,0.02,jp
Guitar Freaks V2 & DrumMania V2,PS2,2006,Konami Digital Entertainment,0.02,0.02,jp
Super Fruit Fall,Wii,2006,System 3 Arcade Software,0.02,0.02,uk
Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,2006,Namco Bandai Games,0.02,0.02,jp
Virtua Pro Football,PS2,2006,Sega,0.02,0.02,jp
The Conveni 4,PS2,2006,Hamster Corporation,0.02,0.02,jp
Rozen Maiden: Duellwalzer,PS2,2006,Taito,0.02,0.02,jp
Gallop Racer Inbreed,PS2,2006,Tecmo Koei,0.02,0.02,jp
The King of Fighters Collection: The Orochi Saga (JP sales),PS2,2006,Ignition Entertainment,0.02,0.02,us
Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,2006,Sega,0.02,0.02,jp
Mai-Otome Hime: Otome Butou Shi,PS2,2006,Sunrise Interactive,0.02,0.02,jp
Blazing Souls,PS2,2006,Idea Factory,0.02,0.02,jp
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,2006,Yamasa Entertainment,0.02,0.02,vi
Pirates: Legend of the Black Buccaneer,PS2,2006,10TACLE Studios,0.02,0.02,de
Franklin: A Birthday Surprise,PS2,2006,Game Factory,0.02,0.02,dk
Army Men: Major Malfunction,XB,2006,Global Star,0.02,0.02,ca
Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,2006,D3Publisher,0.02,0.02,jp
Zombie Hunters 2,PS2,2006,Essential Games,0.02,0.02,uk
Final Fantasy XI: All-In-One Pack 2006,X360,2006,Square Enix,0.02,0.02,jp
Full House Kiss 2,PS2,2006,Capcom,0.02,0.02,jp
Earth Defense Force 2017 (old JP sales),X360,2006,D3Publisher,0.02,0.02,jp
Black Cat,PS2,2006,Capcom,0.01,0.01,jp
