Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Devil May Cry 2,PS2,2003,Capcom,1.97,1.97,jp
Crash Nitro Kart,MULTI,2003,Vivendi Games,1.95,2.52,us
NBA Street Vol. 2,MULTI,2003,Electronic Arts,1.95,3.17,us
Def Jam Vendetta,MULTI,2003,Electronic Arts,1.94,2.19,us
DDRMAX2: Dance Dance Revolution,PS2,2003,Konami Digital Entertainment,1.81,1.81,jp
Midnight Club II,MULTI,2003,Take-Two Interactive,1.78,2.2800000000000002,us
Star Ocean: Till The End of Time,PS2,2003,Ubisoft,1.72,1.72,fr
SSX 3,MULTI,2003,Electronic Arts,1.67,2.44,us
PGR: Project Gotham Racing 2,XB,2003,Microsoft Game Studios,1.67,1.67,us
NCAA Football 2004,MULTI,2003,Electronic Arts,1.67,2.25,us
SpongeBob SquarePants: Battle for Bikini Bottom,MULTI,2003,THQ,1.67,3.19,us
Tiger Woods PGA Tour 2004,MULTI,2003,Electronic Arts,1.63,2.4099999999999997,us
Kirby Air Ride,GC,2003,Nintendo,1.62,1.62,jp
Tom Clancy's Rainbow Six 3,MULTI,2003,Ubisoft,1.55,2.42,fr
Mario Golf: Toadstool Tour,GC,2003,Nintendo,1.53,1.53,jp
Final Fantasy: Crystal Chronicles,GC,2003,Nintendo,1.49,1.49,jp
Midway Arcade Treasures,MULTI,2003,Midway Games,1.46,2.06,us
Resident Evil: Outbreak,PS2,2003,Capcom,1.45,1.45,jp
Gran Turismo 4 Prologue,PS2,2003,Sony Computer Entertainment,1.41,1.41,jp
Max Payne 2: The Fall of Max Payne,MULTI,2003,Take-Two Interactive,1.34,1.98,us
Manhunt,MULTI,2003,Take-Two Interactive,1.28,1.47,us
Sonic Adventure DX: Director's Cut,GC,2003,Sega,1.27,1.27,jp
Lara Croft Tomb Raider: The Angel of Darkness,PS2,2003,Eidos Interactive,1.25,1.25,gb
Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PS,2003,Sony Computer Entertainment,1.23,1.23,jp
Cabela's Dangerous Hunts,MULTI,2003,Zoo Digital Publishing,1.17,1.52,gb
Donkey Konga,GC,2003,Nintendo,1.15,1.15,jp
Tak and the Power of Juju,MULTI,2003,THQ,1.15,1.5499999999999998,us
Tenchu: Wrath of Heaven,PS2,2003,Activision,1.14,1.14,us
Counter-Strike,XB,2003,Microsoft Game Studios,1.11,1.11,us
Tales of Symphonia,MULTI,2003,Nintendo,1.1,1.6400000000000001,jp
NASCAR Thunder 2004,MULTI,2003,Electronic Arts,1.08,1.31,us
Hulk,MULTI,2003,Universal Interactive,1.06,1.58,us
MVP Baseball 2003,MULTI,2003,Electronic Arts,1.04,1.24,us
Naruto: Clash of Ninja 2,GC,2003,Nintendo,1.04,1.04,jp
NCAA March Madness 2004,MULTI,2003,Electronic Arts,1.03,1.27,us
Ford Racing 2,MULTI,2003,Empire Interactive,1.0,1.15,gb
NHL 2004,MULTI,2003,Electronic Arts,0.97,1.25,us
Colin McRae Rally 04,MULTI,2003,Codemasters,0.94,1.04,gb
Castlevania: Lament of Innocence,PS2,2003,Konami Digital Entertainment,0.94,0.94,jp
Hot Shots Golf Fore!,PS2,2003,Sony Computer Entertainment,0.94,0.94,jp
Starsky & Hutch,MULTI,2003,Empire Interactive,0.92,1.26,gb
Tokyo Xtreme Racer 3,PS2,2003,Genki,0.91,0.91,jp
Harry Potter: Quidditch World Cup,MULTI,2003,Electronic Arts,0.9,1.49,us
Crimson Skies: High Road to Revenge,XB,2003,Microsoft Game Studios,0.87,0.87,us
Tom Clancy's Ghost Recon: Island Thunder,XB,2003,Ubisoft,0.87,0.87,fr
Dynasty Warriors 4: Xtreme Legends,PS2,2003,Tecmo Koei,0.86,0.86,jp
ATV Quad Power Racing 2,MULTI,2003,Acclaim Entertainment,0.84,1.57,us
Brute Force,XB,2003,Microsoft Game Studios,0.83,0.83,us
Star Wars Rogue Squadron III: Rebel Strike,GC,2003,LucasArts,0.8,0.8,us
Harvest Moon: A Wonderful Life,GC,2003,Ubisoft,0.79,0.79,fr
Conflict: Desert Storm II - Back to Bagdhad,MULTI,2003,SCi,0.77,1.09,uk
Cabela's Deer Hunt: 2004 Season,MULTI,2003,Activision Value,0.76,0.97,us
MTV Celebrity Deathmatch,MULTI,2003,Gotham Games,0.76,0.97,us
Mobile Suit Gundam: Encounters in Space,PS2,2003,Namco Bandai Games,0.72,0.72,jp
Virtua Fighter 4: Evolution,PS2,2003,Sega,0.71,0.71,jp
Silent Hill 3,PS2,2003,Konami Digital Entertainment,0.71,0.71,jp
"WarioWare, Inc.: Mega Party Game$",GC,2003,Nintendo,0.71,0.71,jp
Kill.Switch,MULTI,2003,Sony Computer Entertainment,0.7,0.94,jp
Naruto: Clash of Ninja,GC,2003,Tomy Corporation,0.68,0.68,jp
Return to Castle Wolfenstein: Tides of War,XB,2003,Activision,0.67,0.67,us
The Fairly Odd Parents: Breakin Da Rules,MULTI,2003,THQ,0.67,0.78,us
MLB 2004,PS2,2003,Sony Computer Entertainment,0.66,0.66,jp
F-Zero GX,GC,2003,Nintendo,0.65,0.65,jp
Drakengard,PS2,2003,Square Enix,0.65,0.65,jp
X2: Wolverine's Revenge,MULTI,2003,Activision,0.64,0.97,us
Mobile Suit Z Gundam: AEUG vs. Titans,PS2,2003,Namco Bandai Games,0.63,0.63,jp
Viewtiful Joe,MULTI,2003,Capcom,0.62,0.9,jp
Pac-Man Player's Choice Bundle,GC,2003,Namco Bandai Games,0.62,0.62,jp
Time Crisis 3,PS2,2003,Namco Bandai Games,0.61,0.61,jp
Naruto: Ultimate Ninja,PS2,2003,Atari,0.61,0.61,us
Backyard Wrestling: Don't Try This at Home,MULTI,2003,Eidos Interactive,0.6,0.77,gb
Dai-2-Ji Super Robot Taisen α,PS2,2003,Banpresto,0.6,0.6,jp
Dead or Alive Xtreme Beach Volleyball,XB,2003,Microsoft Game Studios,0.59,0.59,us
Backyard NBA Basketball,PS2,2003,Atari,0.59,0.59,us
Mega Man X7,PS2,2003,Capcom,0.58,0.58,jp
Terminator 3: Rise of the Machines,MULTI,2003,Atari,0.58,0.72,us
XIII,MULTI,2003,Ubisoft,0.57,0.9099999999999999,fr
WWE Raw 2,XB,2003,THQ,0.56,0.56,us
Fullmetal Alchemist and the Broken Angel,PS2,2003,Square Enix,0.56,0.56,jp
Dr. Seuss' The Cat in the Hat,MULTI,2003,Vivendi Games,0.56,0.67,us
ESPN NFL Football,MULTI,2003,Sega,0.56,0.92,jp
American Idol,PS2,2003,Codemasters,0.55,0.55,gb
Dance Dance Revolution Ultramix,XB,2003,Konami Digital Entertainment,0.54,0.54,jp
Front Mission 4,PS2,2003,Square Enix,0.54,0.54,jp
ESPN NBA Basketball,MULTI,2003,Sega,0.54,0.81,jp
The Hobbit,MULTI,2003,Vivendi Games,0.54,0.9500000000000001,us
War of the Monsters,PS2,2003,Sony Computer Entertainment,0.54,0.54,jp
Legacy of Kain: Defiance,MULTI,2003,Eidos Interactive,0.53,0.72,gb
MLB SlugFest 20-04,MULTI,2003,Midway Games,0.53,0.66,us
Return to Castle Wolfenstein: Operation Resurrection,PS2,2003,Activision,0.53,0.53,us
J-League Pro Soccer Club o Tsukurou! 3,PS2,2003,Sega,0.52,0.52,jp
Freedom Fighters,MULTI,2003,Electronic Arts,0.52,0.88,us
Jikkyou Powerful Pro Yakyuu 10,MULTI,2003,Konami Digital Entertainment,0.51,0.61,jp
Looney Tunes: Back in Action,MULTI,2003,Warner Bros. Interactive Entertainment,0.5,0.67,us
SplashDown: Rides Gone Wild,PS2,2003,THQ,0.5,0.5,us
Barbie Horse Adventures: Wild Horse Rescue,MULTI,2003,Universal Interactive,0.49,0.55,us
Taiko no Tatsujin: Appare Sandaime,PS2,2003,Namco Bandai Games,0.49,0.49,jp
Spy Hunter 2,MULTI,2003,Midway Games,0.49,0.62,us
Secret Weapons Over Normandy,MULTI,2003,LucasArts,0.48,0.73,us
Downhill Domination,PS2,2003,Codemasters,0.47,0.47,gb
Jampack Winter 2003 (RP-M),PS2,2003,Sony Computer Entertainment,0.46,0.46,jp
Top Spin,MULTI,2003,Microsoft Game Studios,0.46,0.56,us
Star Wars Jedi Knight: Jedi Academy,XB,2003,Activision,0.45,0.45,us
Sphinx and the Cursed Mummy,MULTI,2003,THQ,0.45,0.71,us
Spawn: Armageddon,MULTI,2003,Electronic Arts,0.44,0.68,us
Wario World,GC,2003,Nintendo,0.44,0.44,jp
Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,PS2,2003,Namco Bandai Games,0.44,0.44,jp
Primal,PS2,2003,Sony Computer Entertainment,0.43,0.43,jp
Bionicle,MULTI,2003,Electronic Arts,0.43,0.7,us
Hunter: The Reckoning  Wayward,PS2,2003,Interplay,0.43,0.43,us
EverQuest Online Adventures,PS2,2003,Sony Online Entertainment,0.43,0.43,us
Dog's Life,PS2,2003,Sony Computer Entertainment,0.42,0.42,jp
All-Star Baseball 2004,MULTI,2003,Acclaim Entertainment,0.42,0.63,us
Big Strike Bowling,PS,2003,Gotham Games,0.42,0.42,us
Hot Wheels World Race,MULTI,2003,THQ,0.42,0.58,us
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,MULTI,2003,THQ,0.42,0.53,us
Zone of the Enders: The 2nd Runner,PS2,2003,Konami Digital Entertainment,0.41,0.41,jp
Jampack Spring 2004 (RP-T),PS2,2003,Sony Computer Entertainment,0.41,0.41,jp
NFL GameDay 2004,PS2,2003,Sony Computer Entertainment,0.41,0.41,jp
Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003,Sony Computer Entertainment,0.4,0.4,jp
I-Ninja,MULTI,2003,Sony Computer Entertainment,0.4,0.56,jp
Jampack Winter 2003 (RP-T),PS2,2003,Sony Computer Entertainment,0.39,0.39,jp
Chessmaster,MULTI,2003,Ubisoft,0.39,0.52,fr
Evil Dead: Fistfull of Boomstick,MULTI,2003,THQ,0.38,0.48,us
Shin Megami Tensei: Nocturne,PS2,2003,Ghostlight,0.38,0.38,uk
Risk: Global Domination,PS2,2003,Atari,0.38,0.38,us
Pokemon Channel,GC,2003,Nintendo,0.38,0.38,jp
Reel Fishing III,PS2,2003,Natsume,0.37,0.37,jp
High Heat Major League Baseball 2004,MULTI,2003,3DO,0.36,0.44,us
Disney's The Haunted Mansion,MULTI,2003,Take-Two Interactive,0.36,0.55,us
Arc the Lad: Twilight of the Spirits,PS2,2003,Sony Computer Entertainment,0.36,0.36,jp
Momotarou Dentetsu 12,PS2,2003,Hudson Soft,0.35,0.35,jp
Batman: Rise of Sin Tzu,MULTI,2003,Ubisoft,0.35,0.52,fr
WWE Crush Hour,MULTI,2003,THQ,0.35,0.43,us
Resident Evil: Dead Aim,PS2,2003,Capcom,0.35,0.35,jp
Xbox Music Mixer,XB,2003,Microsoft Game Studios,0.35,0.35,us
Metal Arms: Glitch in the System,MULTI,2003,Vivendi Games,0.35,0.62,us
Monster Rancher 4,PS2,2003,Tecmo Koei,0.34,0.34,jp
Beyond Good & Evil,MULTI,2003,Ubisoft,0.33,0.5,fr
WWE Wrestlemania XIX,GC,2003,THQ,0.33,0.33,us
Deus Ex: Invisible War,XB,2003,Eidos Interactive,0.33,0.33,gb
Way of the Samurai 2,PS2,2003,Capcom,0.33,0.33,jp
Disgaea: Hour of Darkness,PS2,2003,Tecmo Koei,0.33,0.33,jp
SWAT: Global Strike Team,MULTI,2003,Vivendi Games,0.32,0.49,us
Naruto: Ultimate Ninja (JP sales),PS2,2003,Atari,0.32,0.32,us
Frogger's Adventures: The Rescue,MULTI,2003,Konami Digital Entertainment,0.32,0.47,jp
Disney's Extreme Skate Adventure,MULTI,2003,Activision,0.32,0.55,us
From TV Animation One Piece: Grand Battle! 3,MULTI,2003,Namco Bandai Games,0.32,0.52,jp
NFL Fever 2004,XB,2003,Microsoft Game Studios,0.32,0.32,us
Jampack: Summer 2003 (RP-M),PS2,2003,Sony Computer Entertainment,0.31,0.31,jp
Armored Core: Silent Line,PS2,2003,Agetec,0.31,0.31,us
Midtown Madness 3,XB,2003,Microsoft Game Studios,0.3,0.3,us
Chaos Legion,PS2,2003,Capcom,0.3,0.3,jp
Pride FC: Fighting Championships,PS2,2003,THQ,0.3,0.3,us
AMF Bowling 2004,XB,2003,Mud Duck Productions,0.3,0.3,us
Pirates of the Caribbean,XB,2003,Ubisoft,0.29,0.29,fr
Rayman 3: Hoodlum Havoc,MULTI,2003,Ubisoft,0.29,0.43,fr
Links 2004,XB,2003,Microsoft Game Studios,0.29,0.29,us
Monster 4x4: Masters of Metal,MULTI,2003,Ubisoft,0.28,0.33,fr
R: Racing Evolution,MULTI,2003,Namco Bandai Games,0.28,0.45,jp
Netsu Chu! Pro Yakyuu 2003,PS2,2003,Namco Bandai Games,0.28,0.28,jp
Kung Fu Chaos,XB,2003,Microsoft Game Studios,0.28,0.28,us
Mission: Impossible - Operation Surma,MULTI,2003,Atari,0.28,0.43000000000000005,us
Deer Hunter,PS2,2003,Atari,0.28,0.28,us
Pokemon Box: Ruby & Sapphire,GC,2003,Nintendo,0.28,0.28,jp
Summer Heat Beach Volleyball,PS2,2003,Acclaim Entertainment,0.28,0.28,us
Tao Feng: Fist of the Lotus,XB,2003,Microsoft Game Studios,0.27,0.27,us
Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003,Nintendo,0.27,0.27,jp
Initial D: Special Stage,PS2,2003,Sega,0.27,0.27,jp
Jurassic Park: Operation Genesis,MULTI,2003,Konami Digital Entertainment,0.27,0.34,jp
Outlaw Volleyball,XB,2003,TDK Mediactive,0.26,0.26,us
Dungeons & Dragons Heroes,XB,2003,Atari,0.26,0.26,us
NBA ShootOut 2004,PS2,2003,Sony Computer Entertainment,0.26,0.26,jp
Walt Disney's The Jungle Book: Rhythm N'Groove,MULTI,2003,Disney Interactive Studios,0.25,0.33999999999999997,us
Amped 2,XB,2003,Microsoft Game Studios,0.25,0.25,us
Billy Hatcher and the Giant Egg,GC,2003,Sega,0.25,0.25,jp
World Series Baseball 2K3,MULTI,2003,Sega,0.25,0.4,jp
World Soccer Winning Eleven 7,PS2,2003,Konami Digital Entertainment,0.24,0.24,jp
Vexx,MULTI,2003,Acclaim Entertainment,0.24,0.4,us
Summon Night 3,PS2,2003,Banpresto,0.24,0.24,jp
Sakura Wars: Atsuki Chishio Ni,PS2,2003,Sega,0.24,0.24,jp
Ratchet & Clank: Going Commando (JP weekly sales),PS2,2003,Sony Computer Entertainment,0.24,0.24,jp
My Street,PS2,2003,Sony Computer Entertainment,0.24,0.24,jp
Wallace & Gromit in Project Zoo,MULTI,2003,BAM! Entertainment,0.23,0.33,us
ESPN NHL Hockey,MULTI,2003,Sega,0.23,0.34,jp
Pro Yakyuu Team o Tsukurou! 2,PS2,2003,Sega,0.23,0.23,jp
The Italian Job,MULTI,2003,Eidos Interactive,0.23,0.34,gb
Soldier of Fortune II: Double Helix,XB,2003,Activision,0.23,0.23,us
BlowOut,MULTI,2003,Zoo Digital Publishing,0.23,0.28,gb
NFL Blitz Pro,MULTI,2003,Midway Games,0.23,0.3,us
NCAA GameBreaker 2004,PS2,2003,Sony Computer Entertainment,0.23,0.23,jp
Rogue Ops,MULTI,2003,Kemco,0.23,0.41000000000000003,jp
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,MULTI,2003,Acclaim Entertainment,0.22,0.44,us
Mobile Suit Gundam Seed,PS2,2003,Namco Bandai Games,0.22,0.22,jp
Rugby 2004,PS2,2003,Electronic Arts,0.22,0.22,us
Naruto: Clash of Ninja (JP sales),GC,2003,Tomy Corporation,0.21,0.21,jp
Maximo vs Army of Zin,PS2,2003,Capcom,0.21,0.21,jp
The Fairly OddParents: Breakin' Da Rules,GC,2003,THQ,0.21,0.21,us
Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,PS2,2003,Konami Digital Entertainment,0.2,0.2,jp
Taiko no Tatsujin: Waku Waku Anime Matsuri,PS2,2003,Namco Bandai Games,0.2,0.2,jp
NCAA Final Four 2004,PS2,2003,Sony Computer Entertainment,0.2,0.2,jp
IHRA Drag Racing 2004,XB,2003,Bethesda Softworks,0.2,0.2,us
Gladius,MULTI,2003,Activision,0.2,0.41000000000000003,us
Tetris Worlds (Online Edition),XB,2003,THQ,0.2,0.2,us
The Great Escape,MULTI,2003,SCi,0.2,0.26,uk
Super Robot Taisen: Scramble Commander,PS2,2003,Banpresto,0.19,0.19,jp
Mace Griffin: Bounty Hunter,MULTI,2003,Electronic Arts,0.19,0.3,us
Aliens versus Predator: Extinction,MULTI,2003,Electronic Arts,0.19,0.27,us
NHL Hitz Pro,MULTI,2003,Midway Games,0.19,0.3,us
Jampack: Summer 2003 (RP-T),PS2,2003,Sony Computer Entertainment,0.19,0.19,jp
Robin Hood: Defender of the Crown,MULTI,2003,Capcom,0.19,0.22,jp
R-Type Final,PS2,2003,Metro 3D,0.19,0.19,us
EverQuest Online Adventures: Frontiers,PS2,2003,Sony Online Entertainment,0.19,0.19,us
.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Atari,0.18,0.18,us
Indiana Jones and the Emperor's Tomb,XB,2003,LucasArts,0.18,0.18,us
Buffy the Vampire Slayer: Chaos Bleeds,MULTI,2003,Vivendi Games,0.18,0.32999999999999996,us
Siren,PS2,2003,Sony Computer Entertainment,0.18,0.18,jp
Amplitude,PS2,2003,Sony Computer Entertainment,0.18,0.18,jp
Tokyo Xtreme Racer DRIFT,PS2,2003,Genki,0.18,0.18,jp
EyeToy: Groove,PS2,2003,Sony Computer Entertainment,0.18,0.18,jp
NBA Inside Drive 2004,XB,2003,Microsoft Game Studios,0.17,0.17,us
Exhibition Volume 02,XB,2003,Microsoft Game Studios,0.17,0.17,us
Goblin Commander: Unleash the Horde,MULTI,2003,Jaleco,0.17,0.27,jp
RoadKill,MULTI,2003,Midway Games,0.17,0.28,us
Hanjuku Eiyuu Tai 3D,PS2,2003,Square Enix,0.17,0.17,jp
Hunter: The Reckoning Redeemer,XB,2003,Interplay,0.17,0.17,us
Mega Man Network Transmission,GC,2003,Capcom,0.17,0.17,jp
Far East of Eden II: Manji Maru,PS2,2003,Hudson Soft,0.17,0.17,jp
ESPN College Hoops,PS2,2003,Sega,0.16,0.16,jp
Kya: Dark Lineage,PS2,2003,Atari,0.16,0.16,us
Lethal Skies II,PS2,2003,Sammy Corporation,0.16,0.16,jp
Magic: The Gathering - Battlegrounds,XB,2003,Atari,0.16,0.16,us
Fatal Frame II: Crimson Butterfly,PS2,2003,Ubisoft,0.16,0.16,fr
Wakeboarding Unleashed Featuring Shaun Murray,MULTI,2003,Activision,0.16,0.21000000000000002,us
Intellivision Lives!,MULTI,2003,Play It,0.16,0.27,be
Black & Bruised,MULTI,2003,Vivendi Games,0.16,0.21000000000000002,us
Battlestar Galactica,MULTI,2003,Vivendi Games,0.16,0.24,us
"Warhammer 40,000: Fire Warrior",PS2,2003,THQ,0.15,0.15,us
Zoids: Battle Legends,GC,2003,Tomy Corporation,0.15,0.15,jp
Fugitive Hunter: War on Terror,PS2,2003,Play It,0.15,0.15,be
Grabbed by the Ghoulies,XB,2003,Microsoft Game Studios,0.14,0.14,us
Mojo!,MULTI,2003,Mindscape,0.14,0.17,us
Dino Crisis 3,XB,2003,Capcom,0.14,0.14,jp
Apex,XB,2003,Atari,0.14,0.14,us
Final Fantasy XI: Rise of the Zilart,PS2,2003,Square Enix,0.13,0.13,jp
RollerCoaster Tycoon,XB,2003,Atari,0.13,0.13,us
"Crouching Tiger, Hidden Dragon",MULTI,2003,Ubisoft,0.13,0.14,fr
Whiplash,MULTI,2003,Eidos Interactive,0.13,0.19,gb
Alter Echo,MULTI,2003,THQ,0.13,0.18,us
Armed and Dangerous,XB,2003,LucasArts,0.13,0.13,us
Worms 3D,MULTI,2003,Sega,0.12,0.25,jp
MotoGP 3 - Official Game of MotoGP,PS2,2003,Namco Bandai Games,0.12,0.12,jp
Voodoo Vince,XB,2003,Microsoft Game Studios,0.12,0.12,us
IndyCar Series,MULTI,2003,Codemasters,0.12,0.16999999999999998,gb
Gladiator: Sword of Vengeance,MULTI,2003,Acclaim Entertainment,0.12,0.16999999999999998,us
Onimusha: Blade Warriors,PS2,2003,Capcom,0.12,0.12,jp
MLB Inside Pitch 2003,XB,2003,Microsoft Game Studios,0.12,0.12,us
Nightshade,PS2,2003,Sega,0.12,0.12,jp
Smash Cars,PS2,2003,Metro 3D,0.11,0.11,us
Growlanser Generations,PS2,2003,Atlus,0.11,0.11,jp
Batman: Dark Tomorrow,MULTI,2003,Kemco,0.11,0.19,jp
Naval Ops: Warship Gunner,PS2,2003,Tecmo Koei,0.11,0.11,jp
The King of Fighters 2000/2001,PS2,2003,Ignition Entertainment,0.11,0.11,us
NHL Rivals 2004,XB,2003,Microsoft Game Studios,0.11,0.11,us
Dynasty Tactics 2,PS2,2003,Tecmo Koei,0.11,0.11,jp
UFC: Tapout 2,XB,2003,Capcom,0.1,0.1,jp
F1 Career Challenge,PS2,2003,Electronic Arts,0.1,0.1,us
Syberia,XB,2003,Microids,0.1,0.1,fr
Bujingai: The Forsaken City,PS2,2003,505 Games,0.1,0.1,it
Freaky Flyers,MULTI,2003,Midway Games,0.1,0.14,us
Exhibition Volume 03,XB,2003,Microsoft Game Studios,0.1,0.1,us
Piglet's Big Game,MULTI,2003,Gotham Games,0.1,0.15000000000000002,us
MotoGP 2,XB,2003,THQ,0.1,0.1,us
Winning Post 6,PS2,2003,Tecmo Koei,0.09,0.09,jp
Speed Kings,MULTI,2003,Acclaim Entertainment,0.09,0.16,us
Ribbit King,MULTI,2003,Atari,0.09,0.14,us
Bloody Roar 4,PS2,2003,Konami Digital Entertainment,0.09,0.09,jp
Wild ARMs: Alter Code F,PS2,2003,Sony Computer Entertainment,0.09,0.09,jp
Agassi Tennis Generation,PS2,2003,DreamCatcher Interactive,0.09,0.09,ca
Ghosthunter,PS2,2003,Sony Computer Entertainment,0.09,0.09,jp
Freestyle Metal X,MULTI,2003,Midway Games,0.09,0.13,us
Ikaruga,GC,2003,Atari,0.09,0.09,us
Sega GT Online,XB,2003,Sega,0.08,0.08,jp
RTX Red Rock,PS2,2003,LucasArts,0.08,0.08,us
Space Channel 5 Special Edition,PS2,2003,Agetec,0.08,0.08,us
P.N.03 - Product Number Three,GC,2003,Capcom,0.08,0.08,jp
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,Sega,0.08,0.08,jp
Futurama,MULTI,2003,SCi,0.07,0.12000000000000001,uk
Exhibition Volume 4,XB,2003,Microsoft Game Studios,0.07,0.07,us
Romance of the Three Kingdoms IX,PS2,2003,Tecmo Koei,0.07,0.07,jp
Lifeline,PS2,2003,Sony Computer Entertainment,0.07,0.07,jp
World Racing,XB,2003,TDK Mediactive,0.07,0.07,us
XGRA: Extreme G Racing Association,MULTI,2003,Acclaim Entertainment,0.06,0.1,us
Tonka Rescue Patrol,GC,2003,TDK Mediactive,0.06,0.06,us
The King of Route 66,PS2,2003,Sega,0.06,0.06,jp
Muppets Party Cruise,MULTI,2003,TDK Mediactive,0.06,0.08,us
Flipnic: Ultimate Pinball,PS2,2003,Ubisoft,0.06,0.06,fr
Lost Kingdoms II,GC,2003,Activision,0.06,0.06,us
Phantasy Star Online Episode I & II Plus,GC,2003,Sega,0.05,0.05,jp
Shaman King: Soul Fight,GC,2003,Namco Bandai Games,0.05,0.05,jp
Medabots: Infinity,GC,2003,Ubisoft,0.05,0.05,fr
Sitting Ducks,PS2,2003,LSP Games,0.05,0.05,fr
Otogi 2: Immortal Warriors,XB,2003,Sega,0.05,0.05,jp
Arx Fatalis,XB,2003,Mindscape,0.05,0.05,us
Summoner: A Goddess Reborn,GC,2003,THQ,0.05,0.05,us
Super Bubble Pop,MULTI,2003,Jaleco,0.05,0.060000000000000005,jp
Yager,XB,2003,THQ,0.05,0.05,us
Spy Fiction,PS2,2003,Sega,0.04,0.04,jp
Dai Senryaku VII: Modern Military Tactics,XB,2003,Kool Kizz,0.04,0.04,jp
SX Superstar,MULTI,2003,Acclaim Entertainment,0.04,0.07,us
Bloody Roar Extreme,XB,2003,Hudson Soft,0.04,0.04,jp
Kikou Heidan J-Phoenix 2,PS2,2003,Takara,0.04,0.04,jp
Fisherman's Challenge,PS2,2003,Konami Digital Entertainment,0.04,0.04,jp
Cyber Troopers Virtual-On Marz,PS2,2003,Sega,0.04,0.04,jp
Black Stone: Magic & Steel,XB,2003,THQ,0.04,0.04,us
FunkMaster Flex's Digital Hitz Factory,PS2,2003,Jester Interactive,0.04,0.04,gb
Battle Engine Aquila,MULTI,2003,Atari,0.03,0.05,us
The Sum of All Fears,GC,2003,Ubisoft,0.03,0.03,fr
Project Gotham Racing 2 (JP weekly sales),XB,2003,Microsoft Game Studios,0.03,0.03,us
Disney's Hide & Sneak,GC,2003,Capcom,0.03,0.03,jp
Go! Go! Hypergrind,GC,2003,Atlus,0.03,0.03,jp
Motor Trend presents Lotus Challenge,XB,2003,Xicat Interactive,0.03,0.03,gb
Pro Cast Sports Fishing,XB,2003,Capcom,0.03,0.03,jp
Dakar 2: The World's Ultimate Rally,MULTI,2003,Acclaim Entertainment,0.03,0.05,us
Gotcha Force,GC,2003,Capcom,0.03,0.03,jp
Judge Dredd: Dredd Vs Death,MULTI,2003,BAM! Entertainment,0.03,0.05,us
Stake: Fortune Fighters,XB,2003,Metro 3D,0.02,0.02,us
