Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Tales of Rebirth,PS2,2004,Namco Bandai Games,0.59,0.59,jp
Mega Man Anniversary Collection,MULTI,2004,Capcom,0.59,1.14,jp
The Lord of the Rings: The Third Age,MULTI,2004,Electronic Arts,0.58,0.8699999999999999,us
Xenosaga Episode II: Jenseits von Gut und Böse,PS2,2004,Sony Computer Entertainment,0.58,0.58,jp
Naruto: Ultimate Ninja 2,PS2,2004,Namco Bandai Games,0.57,0.57,jp
Resident Evil Outbreak File #2,PS2,2004,Capcom,0.57,0.57,jp
Cabela's Big Game Hunter 2005 Adventures,MULTI,2004,Activision,0.56,0.81,us
Derby Stallion 04,PS2,2004,Enterbrain,0.55,0.55,jp
SRS: Street Racing Syndicate,MULTI,2004,Namco Bandai Games,0.54,0.86,jp
Greg Hastings' Tournament Paintball,XB,2004,Activision,0.54,0.54,us
World Soccer Winning Eleven 7 International (JP version),PS2,2004,Konami Digital Entertainment,0.54,0.54,jp
Jampack Volume 11,PS2,2004,Sony Computer Entertainment,0.53,0.53,jp
NCAA March Madness 2005,MULTI,2004,Electronic Arts,0.53,0.81,us
Conflict: Vietnam,MULTI,2004,SCi,0.53,0.75,uk
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,MULTI,2004,Sega,0.53,0.65,jp
Ty the Tasmanian Tiger 2: Bush Rescue,MULTI,2004,Electronic Arts,0.53,0.8400000000000001,us
Silent Hill 4: The Room,MULTI,2004,Konami Digital Entertainment,0.51,0.69,jp
Super Robot Taisen MX,PS2,2004,Banpresto,0.5,0.5,jp
Dead or Alive Ultimate,XB,2004,Tecmo Koei,0.5,0.5,jp
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,MULTI,2004,THQ,0.5,0.78,us
Monster Hunter,PS2,2004,Capcom,0.5,0.5,jp
Backyard Baseball,MULTI,2004,Atari,0.49,0.62,us
Godzilla: Save the Earth,MULTI,2004,Atari,0.47,0.61,us
Metal Gear Solid: The Twin Snakes,GC,2004,Konami Digital Entertainment,0.47,0.47,jp
NHL 2005,MULTI,2004,Electronic Arts,0.45,0.68,us
Samurai Warriors: Xtreme Legends,PS2,2004,Tecmo Koei,0.45,0.45,jp
WWE Day of Reckoning,GC,2004,THQ,0.45,0.45,us
Scooby-Doo! Mystery Mayhem,MULTI,2004,THQ,0.45,0.8200000000000001,us
Yu-Gi-Oh! Capsule Monster Coliseum,PS2,2004,Konami Digital Entertainment,0.44,0.44,jp
Teenage Mutant Ninja Turtles 2: Battle Nexus,MULTI,2004,Konami Digital Entertainment,0.44,0.76,jp
Van Helsing,MULTI,2004,Activision,0.44,0.62,us
Naruto: Gekito Ninja Taisen! 3,GC,2004,Tomy Corporation,0.44,0.44,jp
InuYasha: The Secret of the Cursed Mask,PS2,2004,Namco Bandai Games,0.43,0.43,jp
EyeToy: AntiGrav,PS2,2004,Sony Computer Entertainment,0.43,0.43,jp
American Chopper,MULTI,2004,Zoo Digital Publishing,0.42,0.57,gb
Jikkyou Powerful Pro Yakyuu 11,MULTI,2004,Konami Digital Entertainment,0.42,0.52,jp
Dance Dance Revolution Ultramix 2,XB,2004,Konami Digital Entertainment,0.42,0.42,jp
Lord of the Rings: The Third Age,XB,2004,Electronic Arts,0.42,0.42,us
High Rollers Casino,MULTI,2004,Mud Duck Productions,0.42,0.55,us
The Suffering,MULTI,2004,Midway Games,0.42,0.64,us
Atari Anthology,MULTI,2004,Atari,0.4,0.65,us
SD Gundam G Generation Seed,PS2,2004,Namco Bandai Games,0.4,0.4,jp
Rumble Roses,PS2,2004,Konami Digital Entertainment,0.39,0.39,jp
Donkey Konga 2,GC,2004,Nintendo,0.39,0.39,jp
FlatOut,MULTI,2004,Empire Interactive,0.38,0.55,gb
EyeToy Play 2,PS2,2004,Sony Computer Entertainment,0.38,0.38,jp
Cabela's Deer Hunt 2005 Season,MULTI,2004,Activision,0.37,0.48,us
Custom Robo,MULTI,2004,Nintendo,0.37,0.7,jp
MechAssault 2: Lone Wolf,XB,2004,Microsoft Game Studios,0.36,0.36,us
Rapala Pro Fishing,MULTI,2004,Zoo Digital Publishing,0.36,0.52,gb
J-League Pro Soccer Club o Tsukurou '04,PS2,2004,Sega,0.36,0.36,jp
Outlaw Golf 2,MULTI,2004,Global Star,0.35,0.5599999999999999,ca
The Fairly Odd Parents: Shadow Showdown,MULTI,2004,THQ,0.35,0.55,us
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,MULTI,2004,Disney Interactive Studios,0.34,0.43000000000000005,us
Leisure Suit Larry: Magna Cum Laude,MULTI,2004,Vivendi Games,0.34,0.51,us
Pinball Hall of Fame: The Gottlieb Collection,MULTI,2004,Play It,0.33,0.6000000000000001,be
Nicktoons: Movin',PS2,2004,THQ,0.32,0.32,us
Karaoke Revolution Volume 3,PS2,2004,Konami Digital Entertainment,0.32,0.32,jp
Kingdom Under Fire: The Crusaders,XB,2004,Deep Silver,0.32,0.32,de
Dynasty Warriors 4 Empires,PS2,2004,Tecmo Koei,0.32,0.32,jp
Yu-Gi-Oh! The Dawn of Destiny,XB,2004,Konami Digital Entertainment,0.31,0.31,jp
Showdown: Legends of Wrestling,MULTI,2004,Acclaim Entertainment,0.3,0.42,us
MLB SlugFest Loaded,MULTI,2004,Midway Games,0.3,0.39,us
Mega Man X8,PS2,2004,Capcom,0.29,0.29,jp
Final Fantasy X-2: International + Last Mission,PS2,2004,Square Enix,0.29,0.29,jp
Psi-Ops: The Mindgate Conspiracy,MULTI,2004,Midway Games,0.29,0.45999999999999996,us
Backyard Wrestling 2: There Goes the Neighborhood,MULTI,2004,Eidos Interactive,0.28,0.4,gb
Final Fantasy X International,PS2,2004,Square Enix,0.27,0.27,jp
Athens 2004,PS2,2004,Sony Computer Entertainment,0.27,0.27,jp
Rocky: Legends,MULTI,2004,Ubisoft,0.27,0.37,fr
RalliSport Challenge 2,XB,2004,Microsoft Game Studios,0.27,0.27,us
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,Square Enix,0.27,0.27,jp
BloodRayne 2,MULTI,2004,THQ,0.27,0.42000000000000004,us
Duel Masters,PS2,2004,Atari,0.27,0.27,us
Ford Racing 3,MULTI,2004,Take-Two Interactive,0.26,0.35,us
Armored Core: Nexus,PS2,2004,Indie Games,0.26,0.26,uk
King of Fighters: Maximum Impact,PS2,2004,Ignition Entertainment,0.26,0.26,us
MTX Mototrax,MULTI,2004,Activision,0.26,0.36,us
Men of Valor,XB,2004,Vivendi Games,0.25,0.25,us
Final Fantasy XI: Chains of Promathia,PS2,2004,Square Enix,0.25,0.25,jp
Harvest Moon: Another Wonderful Life,GC,2004,Marvelous Interactive,0.24,0.24,jp
Shadow Hearts: Covenant,PS2,2004,Midway Games,0.24,0.24,us
Karaoke Revolution Volume 2,PS2,2004,Konami Digital Entertainment,0.23,0.23,jp
Test Drive: Eve of Destruction,MULTI,2004,Atari,0.23,0.32,us
Bicycle Casino 2005,XB,2004,Zoo Digital Publishing,0.23,0.23,gb
The Polar Express,MULTI,2004,THQ,0.23,0.34,us
Time Crisis: Crisis Zone,PS2,2004,Namco Bandai Games,0.22,0.22,jp
Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004,Namco Bandai Games,0.22,0.22,jp
Viewtiful Joe 2,MULTI,2004,Capcom,0.22,0.43,jp
Shellshock: Nam '67,XB,2004,Eidos Interactive,0.22,0.22,gb
Magna Carta: Tears of Blood,PS2,2004,505 Games,0.22,0.22,it
The Dukes of Hazzard: Return of the General Lee,MULTI,2004,Ubisoft,0.21,0.29,fr
Crash 'N' Burn,MULTI,2004,Eidos Interactive,0.21,0.3,gb
The Bard's Tale,MULTI,2004,Ubisoft,0.21,0.31,fr
Tenchu: Return From Darkness,XB,2004,Activision,0.21,0.21,us
Neo Contra,PS2,2004,Konami Digital Entertainment,0.21,0.21,jp
Unreal II: The Awakening,XB,2004,Atari,0.21,0.21,us
Capcom Fighting Evolution,MULTI,2004,Capcom,0.2,0.24000000000000002,jp
Saturday Night Speedway,PS2,2004,Play It,0.2,0.2,be
Pitfall: The Lost Expedition,MULTI,2004,Activision,0.2,0.35000000000000003,us
ESPN MLB Baseball,MULTI,2004,Sega,0.2,0.34,jp
Taiko no Tatsujin: Go! Go! Godaime,PS2,2004,Namco Bandai Games,0.2,0.2,jp
Taiko Drum Master,PS2,2004,Namco Bandai Games,0.2,0.2,jp
Forgotten Realms: Demon Stone,MULTI,2004,Atari,0.2,0.29000000000000004,us
MC Groovz Dance Craze,GC,2004,Mad Catz,0.2,0.2,us
IHRA Professional Drag Racing 2005,MULTI,2004,Bethesda Softworks,0.19,0.25,us
Trivial Pursuit unhinged,MULTI,2004,Atari,0.19,0.28,us
Sudeki,XB,2004,Microsoft Game Studios,0.19,0.19,us
Tenchu: Fatal Shadows,PS2,2004,Sega,0.19,0.19,jp
Fight Club,MULTI,2004,Vivendi Games,0.18,0.29,us
Harvest Moon: A Wonderful Life Special Edition,PS2,2004,505 Games,0.18,0.18,it
Vietcong: Purple Haze,MULTI,2004,Gathering of Developers,0.18,0.26,us
Mega Man X: Command Mission,MULTI,2004,Capcom,0.18,0.3,jp
UFC: Sudden Impact,PS2,2004,Global Star,0.18,0.18,ca
Gretzky NHL 2005,PS2,2004,Sony Computer Entertainment,0.17,0.17,jp
Thief: Deadly Shadows,XB,2004,Eidos Interactive,0.17,0.17,gb
Catwoman,MULTI,2004,Electronic Arts,0.17,0.30000000000000004,us
Terminator 3: The Redemption,MULTI,2004,Atari,0.17,0.25,us
World Tour Soccer 2006,PS2,2004,Sony Computer Entertainment,0.17,0.17,jp
Sega Superstars,PS2,2004,Sega,0.17,0.17,jp
World Tour Soccer 2005,PS2,2004,Sony Computer Entertainment,0.16,0.16,jp
Ghost in the Shell: Stand Alone Complex,PS2,2004,Namco Bandai Games,0.16,0.16,jp
Trigger Man,MULTI,2004,Play It,0.16,0.23,be
Atelier Iris: Eternal Mana,PS2,2004,Tecmo Koei,0.15,0.15,jp
Blinx 2: Masters of Time & Space,XB,2004,Microsoft Game Studios,0.15,0.15,us
Get On Da Mic,PS2,2004,Eidos Interactive,0.15,0.15,gb
Army Men: Sarge's War,MULTI,2004,Global Star,0.15,0.26,ca
Shadow Ops: Red Mercury,XB,2004,Atari,0.15,0.15,us
Guilty Gear X2 #Reload,XB,2004,Zoo Digital Publishing,0.15,0.15,gb
Second Sight,MULTI,2004,Codemasters,0.14,0.26,gb
Phantom Brave,PS2,2004,Tecmo Koei,0.14,0.14,jp
MTV Music Generator 3: This Is the Remix,MULTI,2004,Codemasters,0.14,0.22000000000000003,gb
OutRun 2,XB,2004,Sega,0.14,0.14,jp
Gungrave: Overdose,PS2,2004,Play It,0.14,0.14,be
UEFA Euro 2004: Portugal,MULTI,2004,Electronic Arts,0.14,0.19,us
King Arthur,MULTI,2004,Konami Digital Entertainment,0.13,0.22,jp
The Guy Game,MULTI,2004,Gathering of Developers,0.13,0.2,us
Destruction Derby Arenas,PS2,2004,Sony Computer Entertainment,0.13,0.13,jp
Shaman King: Power of Spirit,PS2,2004,Konami Digital Entertainment,0.13,0.13,jp
Shin Megami Tensei: Digital Devil Saga,PS2,2004,Ghostlight,0.13,0.13,uk
TOCA Race Driver 2: Ultimate Racing Simulator,MULTI,2004,Codemasters,0.13,0.19,gb
Smash Court Tennis Pro Tournament 2,PS2,2004,Sony Computer Entertainment,0.13,0.13,jp
The X Files: Resist or Serve,PS2,2004,Vivendi Games,0.12,0.12,us
Breakdown,XB,2004,Electronic Arts,0.12,0.12,us
CSI: Crime Scene Investigation,XB,2004,Ubisoft,0.12,0.12,fr
Dead Man's Hand,XB,2004,Atari,0.11,0.11,us
World Championship Rugby,PS2,2004,Acclaim Entertainment,0.11,0.11,us
Phantom Dust,XB,2004,Microsoft Game Studios,0.11,0.11,us
AirForce Delta Strike,PS2,2004,Konami Digital Entertainment,0.11,0.11,jp
Worms Forts: Under Siege,MULTI,2004,Acclaim Entertainment,0.11,0.18,us
Alias,MULTI,2004,Acclaim Entertainment,0.11,0.16,us
Robotech: Invasion,MULTI,2004,Global Star,0.11,0.16,ca
Metal Slug 3,XB,2004,Ignition Entertainment,0.1,0.1,us
Motocross Mania 3,MULTI,2004,Take-Two Interactive,0.1,0.12000000000000001,us
SNK vs. Capcom: SVC Chaos,XB,2004,Ignition Entertainment,0.1,0.1,us
Alien Hominid,MULTI,2004,Zoo Digital Publishing,0.1,0.19,gb
Silent Scope Complete,XB,2004,Konami Digital Entertainment,0.1,0.1,jp
Tom Clancy's Classic Trilogy,XB,2004,Ubisoft,0.1,0.1,fr
Star Trek: Shattered Universe,MULTI,2004,Global Star,0.1,0.14,ca
Guilty Gear Isuka,PS2,2004,505 Games,0.1,0.1,it
Shining Tears,PS2,2004,Sega,0.09,0.09,jp
Scaler,MULTI,2004,Take-Two Interactive,0.09,0.16999999999999998,us
Gradius V,PS2,2004,Konami Digital Entertainment,0.09,0.09,jp
Digimon Rumble Arena 2,MULTI,2004,Atari,0.09,0.15,us
Yourself Fitness,MULTI,2004,responDESIGN,0.09,0.13,us
Astro Boy,PS2,2004,Sega,0.09,0.09,jp
Seven Samurai 20XX,PS2,2004,Sega,0.08,0.08,jp
Nobunaga's Ambition: Rise to Power,PS2,2004,Tecmo Koei,0.08,0.08,jp
Samurai Western,PS2,2004,505 Games,0.08,0.08,it
Indycar Series 2005,XB,2004,Codemasters,0.08,0.08,gb
Ape Escape: Pumped & Primed,PS2,2004,Sony Computer Entertainment,0.08,0.08,jp
Stella Deus: The Gate of Eternity,PS2,2004,505 Games,0.08,0.08,it
Kessen III,PS2,2004,Tecmo Koei,0.07,0.07,jp
Wrath Unleashed,MULTI,2004,LucasArts,0.07,0.12000000000000001,us
Serious Sam: Next Encounter,MULTI,2004,Global Star,0.07,0.09000000000000001,ca
Crimson Sea 2,PS2,2004,Tecmo Koei,0.07,0.07,jp
Firefighter F.D.18,PS2,2004,Konami Digital Entertainment,0.07,0.07,jp
Obscure,MULTI,2004,Microids,0.07,0.11000000000000001,fr
Future Tactics: The Uprising,MULTI,2004,Crave Entertainment,0.07,0.12000000000000001,us
Armored Core: Nine Breaker,PS2,2004,505 Games,0.07,0.07,it
Fallout: Brotherhood of Steel,MULTI,2004,Avalon Interactive,0.07,0.12000000000000001,gb
Wings of War,XB,2004,Take-Two Interactive,0.06,0.06,us
RPG Maker 3,PS2,2004,Enterbrain,0.06,0.06,jp
Gallop Racer 2004,PS2,2004,Zoo Digital Publishing,0.06,0.06,gb
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004,Namco Bandai Games,0.06,0.06,jp
Arc the Lad: End of Darkness,PS2,2004,Sony Computer Entertainment,0.06,0.06,jp
Monster Garage,XB,2004,Activision Value,0.06,0.06,us
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004,Namco Bandai Games,0.06,0.06,jp
Exhibition Volume 5,XB,2004,Microsoft Game Studios,0.06,0.06,us
Archer Maclean Presents: Pool Paradise,MULTI,2004,Ignition Entertainment,0.06,0.09,us
Tron 2.0: Killer App,XB,2004,Disney Interactive Studios,0.06,0.06,us
Samurai Jack: The Shadow of Aku,MULTI,2004,Sega,0.06,0.08,jp
Amazing Island,GC,2004,Sega,0.06,0.06,jp
Carmen Sandiego: The Secret of the Stolen Drums,MULTI,2004,BAM! Entertainment,0.06,0.1,us
Carve,XB,2004,Global Star,0.05,0.05,ca
Naval Ops: Commander,PS2,2004,Tecmo Koei,0.05,0.05,jp
The Nightmare of Druaga: Fushigino Dungeon,PS2,2004,Arika,0.05,0.05,jp
Powerdrome,MULTI,2004,Evolved Games,0.05,0.060000000000000005,us
Ultra Bust-A-Move,XB,2004,505 Games,0.05,0.05,it
Harukanaru Toki no Naka de 3,PS2,2004,Tecmo Koei,0.05,0.05,jp
Finny the Fish & the Seven Waters,PS2,2004,Sony Computer Entertainment,0.05,0.05,jp
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Microsoft Game Studios,0.05,0.05,us
Colin McRae Rally 2005,XB,2004,Codemasters,0.05,0.05,gb
World Championship Pool 2004,MULTI,2004,Jaleco,0.05,0.09,jp
TOCA Race Driver 2,XB,2004,Codemasters,0.04,0.04,gb
Blood Will Tell: Tezuka Osamu's Dororo,PS2,2004,Sega,0.04,0.04,jp
Pure Pinball,XB,2004,XS Games,0.04,0.04,us
Headhunter: Redemption,MULTI,2004,Sega,0.04,0.06,jp
Outlaw Volleyball Remixed,PS2,2004,Global Star,0.04,0.04,ca
Echo Night Beyond,PS2,2004,Indie Games,0.04,0.04,uk
Cy Girls,PS2,2004,Konami Digital Entertainment,0.04,0.04,jp
SD Gundam Force: Showdown!,PS2,2004,Namco Bandai Games,0.04,0.04,jp
Asterix & Obelix: Kick Buttix,PS2,2004,Atari,0.03,0.03,us
Battle Assault 3 featuring Gundam Seed,PS2,2004,Namco Bandai Games,0.03,0.03,jp
Crimson Tears,PS2,2004,Capcom,0.03,0.03,jp
GunGriffon: Allied Strike,XB,2004,Microsoft Game Studios,0.03,0.03,us
Galleon: Islands of Mystery,XB,2004,SCi,0.03,0.03,uk
Graffiti Kingdom,PS2,2004,505 Games,0.03,0.03,it
Syberia II,XB,2004,Ubisoft,0.03,0.03,fr
Under the Skin,PS2,2004,Capcom,0.03,0.03,jp
Room Zoom: Race for Impact,XB,2004,Jaleco,0.02,0.02,jp
Steel Battalion: Line of Contact,XB,2004,Capcom,0.02,0.02,jp
Kuusen II,PS2,2004,Kadokawa Shoten,0.02,0.02,jp
Pro Fishing Challenge,XB,2004,Atlus,0.02,0.02,jp
Knight's Apprentice: Memorick's Adventures,XB,2004,Microids,0.02,0.02,fr
Kuon,PS2,2004,Indie Games,0.02,0.02,uk
Guess the Logos,XB,2004,Sega,0.02,0.02,jp
Malice,MULTI,2004,Evolved Games,0.02,0.03,us
Castle Shikigami 2,PS2,2004,Play It,0.02,0.02,be
Exhibition Volume 6,XB,2004,Microsoft Game Studios,0.02,0.02,us
Lotus Challenge,GC,2004,Ignition Entertainment,0.02,0.02,us
Puyo Pop Fever,GC,2004,Sega,0.01,0.01,jp
Ultraman Fighting Evolution 3,PS2,2004,Banpresto,0.01,0.01,jp
