Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Samba De Amigo,Wii,2008,Sega,0.9,0.9,jp
FIFA Soccer 09 All-Play,Wii,2008,Electronic Arts,0.9,0.9,us
CSI: Hard Evidence,MULTI,2008,Ubisoft,0.89,0.99,fr
Cooking Mama: World Kitchen,Wii,2008,505 Games,0.88,0.88,it
Kingdom Hearts Re: Chain of Memories,PS2,2008,Square Enix,0.87,0.87,jp
Beijing 2008,MULTI,2008,Sega,0.87,1.46,jp
Dragon Ball Z: Burst Limit,MULTI,2008,Atari,0.86,1.35,us
Madden NFL 09 All-Play,Wii,2008,Electronic Arts,0.85,0.85,us
The Price is Right,Wii,2008,Ubisoft,0.83,0.83,fr
Sid Meier's Civilization Revolution,MULTI,2008,Take-Two Interactive,0.83,1.62,us
Shin Megami Tensei: Persona 4,PS2,2008,Atlus,0.82,0.82,jp
SingStar Vol. 2,PS3,2008,Sony Computer Entertainment,0.82,0.82,jp
Ben 10: Alien Force,MULTI,2008,Koch Media,0.81,1.38,at
All Star Cheer Squad,Wii,2008,THQ,0.8,0.8,us
Too Human,X360,2008,Microsoft Game Studios,0.79,0.79,us
Lips,X360,2008,Microsoft Game Studios,0.78,0.78,us
Banjo-Kazooie: Nuts & Bolts,X360,2008,Microsoft Game Studios,0.78,0.78,us
Harvest Moon: Animal Parade,Wii,2008,Rising Star Games,0.76,0.76,gb
Turok,MULTI,2008,Touchstone,0.75,1.4300000000000002,us
Tales of Vesperia,MULTI,2008,Atari,0.75,1.2,us
NCAA Football 09,MULTI,2008,Electronic Arts,0.71,1.77,us
NBA Live 09,MULTI,2008,Electronic Arts,0.71,1.62,us
Infinite Undiscovery,X360,2008,Square Enix,0.7,0.7,jp
MLB 08: The Show,MULTI,2008,Sony Computer Entertainment,0.7,1.1199999999999999,jp
The Last Remnant,X360,2008,Square Enix,0.69,0.69,jp
Iron Man,MULTI,2008,Sega,0.68,2.38,jp
Taiko no Tatsujin Wii,Wii,2008,Namco Bandai Games,0.67,0.67,jp
Summer Sports: Paradise Island (Others sales),Wii,2008,Ubisoft,0.67,0.67,fr
TV Show King Party,Wii,2008,Ubisoft,0.67,0.67,fr
Tiger Woods PGA Tour 09,MULTI,2008,Electronic Arts,0.66,1.6800000000000002,us
New Play Control! Pikmin,Wii,2008,Nintendo,0.66,0.66,jp
Scene It? Box Office Smash,X360,2008,Microsoft Game Studios,0.66,0.66,us
Okami,MULTI,2008,Capcom,0.64,1.4100000000000001,jp
Condemned 2: Bloodshot,MULTI,2008,Sega,0.63,1.03,jp
SingStar Singalong With Disney,PS2,2008,Sony Computer Entertainment,0.61,0.61,jp
New Play Control! Donkey Kong Jungle Beat,Wii,2008,Nintendo,0.61,0.61,jp
Major League Baseball 2K8,MULTI,2008,Bethesda Softworks,0.61,1.21,us
Disney TH!NK Fast: The Ultimate Trivia Showdown,MULTI,2008,Disney Interactive Studios,0.61,0.78,us
Disney Sing It! High School Musical 3: Senior Year,MULTI,2008,Disney Interactive Studios,0.6,1.55,us
Naruto: The Broken Bond,X360,2008,Ubisoft,0.59,0.59,fr
Go Diego Go! Great Dinosaur Rescue,Wii,2008,Take-Two Interactive,0.59,0.59,us
Skate it,Wii,2008,Electronic Arts,0.59,0.59,us
Lost: Via Domus,MULTI,2008,Ubisoft,0.59,1.1,fr
Top Spin 3,MULTI,2008,Take-Two Interactive,0.58,1.7199999999999998,us
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,MULTI,2008,THQ,0.58,1.1099999999999999,us
The Legend of Spyro: Dawn of the Dragon,MULTI,2008,Vivendi Games,0.58,1.76,us
Ratchet & Clank: Quest for Booty,PS3,2008,Sony Computer Entertainment,0.58,0.58,jp
Dora The Explorer: Dora Saves the Snow Princess,MULTI,2008,Take-Two Interactive,0.57,0.95,us
Bolt,MULTI,2008,Disney Interactive Studios,0.57,1.27,us
Frontlines: Fuel of War,X360,2008,THQ,0.56,0.56,us
Madagascar: Escape 2 Africa,MULTI,2008,Activision,0.56,1.4200000000000002,us
Summer Sports: Paradise Island,Wii,2008,Ubisoft,0.55,0.55,fr
Are You Smarter than a 5th Grader? Make the Grade,Wii,2008,THQ,0.55,0.55,us
SingStar Summer Party,PS2,2008,Sony Computer Entertainment,0.54,0.54,jp
System 3 presents Ferrari Challenge Trofeo Pirelli,Wii,2008,System 3 Arcade Software,0.54,0.54,uk
Tales of Symphonia: Dawn of the New World,Wii,2008,Namco Bandai Games,0.54,0.54,jp
NASCAR 09,MULTI,2008,Electronic Arts,0.53,1.04,us
We Cheer,Wii,2008,505 Games,0.53,0.53,it
Go Diego Go! Safari Rescue,Wii,2008,Take-Two Interactive,0.53,0.53,us
Way of the Samurai 3,MULTI,2008,Gamebridge,0.52,0.73,ca
Sega Bass Fishing,MULTI,2008,Sega,0.51,0.6,jp
Disgaea 3: Absence of Justice,PS3,2008,Square Enix,0.51,0.51,jp
NHL 09,MULTI,2008,Electronic Arts,0.5,0.99,us
Crash: Mind Over Mutant,MULTI,2008,Vivendi Games,0.5,1.43,us
Dynasty Warriors: Gundam 2,MULTI,2008,Namco Bandai Games,0.5,1.03,jp
Super Robot Taisen Z,PS2,2008,Namco Bandai Games,0.5,0.5,jp
Ultimate I Spy,Wii,2008,Scholastic Inc.,0.49,0.49,us
Alone in the Dark,MULTI,2008,Atari,0.49,0.73,us
You're in the Movies,X360,2008,Microsoft Game Studios,0.48,0.48,us
Dark Sector,MULTI,2008,D3Publisher,0.48,0.95,jp
Pinball Hall of Fame: The Williams Collection,MULTI,2008,System 3 Arcade Software,0.48,0.82,uk
Viva Pinata: Trouble in Paradise,X360,2008,Microsoft Game Studios,0.48,0.48,us
Ford Racing Off Road,MULTI,2008,Xplosiv,0.48,0.6799999999999999,uk
SimCity Creator,Wii,2008,Electronic Arts,0.48,0.48,us
Emergency Heroes,Wii,2008,Ubisoft,0.48,0.48,fr
Petz Sports,Wii,2008,Ubisoft,0.47,0.47,fr
Command & Conquer: Red Alert 3,X360,2008,Electronic Arts,0.46,0.46,us
Karaoke Revolution Presents American Idol Encore,MULTI,2008,Konami Digital Entertainment,0.45,1.04,jp
Enemy Territory: Quake Wars,MULTI,2008,Activision,0.45,0.8,us
TNA iMPACT!,MULTI,2008,Midway Games,0.45,1.24,us
Eternal Sonata,MULTI,2008,Atari,0.45,0.78,us
Viking: Battle for Asgard,MULTI,2008,Sega,0.45,0.8400000000000001,jp
Celebrity Sports Showdown,Wii,2008,Electronic Arts,0.45,0.45,us
Family Fest Presents Circus Games,Wii,2008,Ubisoft,0.44,0.44,fr
Cabela's Legendary Adventures,MULTI,2008,Activision,0.42,0.6,us
Monster Jam: Urban Assault,MULTI,2008,Activision,0.42,0.55,us
Spider-Man: Web of Shadows,MULTI,2008,Activision,0.41,1.14,us
UEFA Euro 2008 Austria-Switzerland,MULTI,2008,Electronic Arts,0.41,1.08,us
Winter Sports 2: The Next Challenge,MULTI,2008,RTL,0.41,0.5599999999999999,lu
Speed Racer: The Videogame,MULTI,2008,Warner Bros. Interactive Entertainment,0.41,0.62,us
Littlest Pet Shop,Wii,2008,Electronic Arts,0.41,0.41,us
Warriors Orochi 2 (JP sales),PS2,2008,Tecmo Koei,0.4,0.4,jp
The Chronicles of Narnia: Prince Caspian,MULTI,2008,Disney Interactive Studios,0.4,1.11,us
Naruto: Clash of Ninja Revolution 2,Wii,2008,Tomy Corporation,0.39,0.39,jp
Rune Factory: Frontier,Wii,2008,Rising Star Games,0.39,0.39,gb
Dancing with the Stars: We Dance!,Wii,2008,Activision,0.39,0.39,us
MotoGP 08,MULTI,2008,Capcom,0.39,0.96,jp
Imagine: Party Babyz,Wii,2008,Ubisoft,0.39,0.39,fr
Cabela's Dangerous Hunts 2009,MULTI,2008,Activision Value,0.38,0.8200000000000001,us
The Incredible Hulk,MULTI,2008,Sega,0.38,1.23,jp
Build-A-Bear Workshop: A Friend Fur All Seasons,Wii,2008,Game Factory,0.37,0.37,dk
Dragon Ball Z: Infinite World,PS2,2008,Namco Bandai Games,0.36,0.36,jp
North American Hunting Extravaganza,Wii,2008,Zushi Games,0.36,0.36,gb
AMF Bowling World Lanes,Wii,2008,Bethesda Softworks,0.36,0.36,us
Ryu Ga Gotoku Kenzan!,PS3,2008,Sega,0.36,0.36,jp
The Tale of Despereaux,MULTI,2008,Brash Entertainment,0.35,0.38999999999999996,us
Fracture,MULTI,2008,LucasArts,0.33,0.5,us
Hell's Kitchen: The Game,Wii,2008,Ubisoft,0.33,0.33,fr
FIFA Street 3,MULTI,2008,Electronic Arts,0.33,0.63,us
Golden Axe: Beast Rider,MULTI,2008,Sega,0.33,0.65,jp
Karaoke Revolution Presents American Idol Encore 2,MULTI,2008,Konami Digital Entertainment,0.33,0.53,jp
Bigfoot: Collision Course,Wii,2008,Zoo Digital Publishing,0.32,0.32,gb
"Go, Diego, Go!: Great Dinosaur Rescue",PS2,2008,Take-Two Interactive,0.32,0.32,us
Gold's Gym: Cardio Workout (Others sales),Wii,2008,Ubisoft,0.32,0.32,fr
Monster Lab,MULTI,2008,Eidos Interactive,0.32,0.43,gb
Resident Evil Archives: Resident Evil,Wii,2008,Capcom,0.32,0.32,jp
Namco Museum: Virtual Arcade,X360,2008,Atari,0.31,0.31,us
Calvin Tucker's Redneck Jamboree,Wii,2008,Zoo Games,0.31,0.31,jp
Shrek's Carnival Craze Party Games,MULTI,2008,Activision,0.31,0.38,us
Harvest Moon: Magical Melody,MULTI,2008,Rising Star Games,0.31,0.55,gb
Wacky Races: Crash & Dash,Wii,2008,Eidos Interactive,0.3,0.3,gb
Dance Dance Revolution Universe 3,X360,2008,Konami Digital Entertainment,0.3,0.3,jp
Ratchet & Clank: Size Matters,PS2,2008,Sony Computer Entertainment,0.29,0.29,jp
Turning Point: Fall of Liberty,MULTI,2008,Codemasters,0.29,0.54,gb
WWII Aces,Wii,2008,Destineer,0.29,0.29,us
Purr Pals,Wii,2008,Deep Silver,0.29,0.29,de
SingStar Country,PS2,2008,Sony Computer Entertainment,0.28,0.28,jp
Siren: Blood Curse,PS3,2008,Sony Computer Entertainment,0.28,0.28,jp
Dynasty Warriors: Gundam,PS2,2008,Namco Bandai Games,0.28,0.28,jp
AC/DC LIVE: Rock Band Track Pack,MULTI,2008,MTV Games,0.28,0.91,us
Tak and the Guardians of Gross,MULTI,2008,THQ,0.28,0.44000000000000006,us
NCAA Basketball 09,MULTI,2008,Electronic Arts,0.28,0.67,us
One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2008,Namco Bandai Games,0.28,0.28,jp
The Club,MULTI,2008,Sega,0.27,0.5,jp
Summer Athletics: The Ultimate Challenge (US sales),Wii,2008,DTP Entertainment,0.27,0.27,de
Rock Revolution,MULTI,2008,Konami Digital Entertainment,0.27,0.62,jp
Summer Sports 2: Island Sports Party,Wii,2008,Ubisoft,0.27,0.27,fr
NPPL: Championship Paintball 2009,MULTI,2008,Activision Value,0.26,0.66,us
Karaoke Joysound Wii,Wii,2008,Hudson Soft,0.26,0.26,jp
Legendary,MULTI,2008,Atari,0.26,0.39,us
Petz: Crazy Monkeyz,Wii,2008,Ubisoft,0.26,0.26,fr
Resident Evil Archives: Resident Evil Zero,Wii,2008,Capcom,0.25,0.25,jp
Dynasty Warriors 6 (JP sales),PS2,2008,Tecmo Koei,0.25,0.25,jp
Don King Presents: Prizefighter,X360,2008,Take-Two Interactive,0.25,0.25,us
The Mummy: Tomb of the Dragon Emperor,MULTI,2008,Vivendi Games,0.25,0.33999999999999997,us
Ultimate Band,Wii,2008,Disney Interactive Studios,0.25,0.25,us
SBK Superbike World Championship,MULTI,2008,Black Bean Games,0.25,0.48,it
Avatar: The Last Airbender - Into the Inferno,MULTI,2008,THQ,0.25,0.44,us
Command & Conquer 3: Kane's Wrath,X360,2008,Electronic Arts,0.24,0.24,us
Boogie SuperStar,Wii,2008,Electronic Arts,0.24,0.24,us
Rock Band Track Pack Volume 1,MULTI,2008,MTV Games,0.24,0.37,us
PDC World Championship Darts 2008,Wii,2008,Oxygen Interactive,0.24,0.24,gb
Jikkyou Powerful Pro Yakyuu 15,MULTI,2008,Konami Digital Entertainment,0.24,0.32,jp
Rock Band Track Pack Volume 2,MULTI,2008,MTV Games,0.24,0.6699999999999999,us
Dance Dance Revolution: Disney Channel Edition,PS2,2008,Konami Digital Entertainment,0.24,0.24,jp
Cross Edge,PS3,2008,Nippon Ichi Software,0.23,0.23,jp
Pitfall: The Big Adventure,Wii,2008,Activision,0.23,0.23,us
Neopets Puzzle Adventure,Wii,2008,Capcom,0.23,0.23,jp
Family Fest presents: Movie Games,Wii,2008,Ubisoft,0.23,0.23,fr
Petz Rescue: Wildlife Vet,Wii,2008,Ubisoft,0.23,0.23,fr
Bratz: Girlz Really Rock,MULTI,2008,THQ,0.23,0.44,us
FaceBreaker K.O. Party,Wii,2008,Electronic Arts,0.22,0.22,us
Petz: Horse Club,Wii,2008,Ubisoft,0.22,0.22,fr
Rapala's Fishing Frenzy,Wii,2008,Activision,0.22,0.22,us
Tenchu: Shadow Assassins,Wii,2008,Ubisoft,0.22,0.22,fr
NBA Live 09 All-Play,Wii,2008,Electronic Arts,0.22,0.22,us
J-League Winning Eleven 2008: Club Championship,PS2,2008,Konami Digital Entertainment,0.22,0.22,jp
Order Up!,Wii,2008,Zoo Digital Publishing,0.22,0.22,gb
Summer Athletics: The Ultimate Challenge (Others sales),Wii,2008,DTP Entertainment,0.22,0.22,de
Afrika,PS3,2008,Unknown,0.21,0.21,us
Backyard NFL Football '09,MULTI,2008,Atari,0.21,0.38,us
Baja: Edge of Control,MULTI,2008,THQ,0.21,0.41000000000000003,us
The Naked Brothers Band: The Video Game,MULTI,2008,THQ,0.21,0.38,us
Buzz! The Schools Quiz,PS2,2008,Sony Computer Entertainment,0.2,0.2,jp
Dark Messiah of Might and Magic Elements,X360,2008,Ubisoft,0.2,0.2,fr
PBR: Out of the Chute,MULTI,2008,Crave Entertainment,0.2,0.33,us
Record of Agarest War,MULTI,2008,Compile Heart,0.2,0.27,jp
Barbie Horse Adventures: Riding Camp,MULTI,2008,Activision,0.2,0.39,us
Shiren the Wanderer,Wii,2008,Sega,0.2,0.2,jp
Mana Khemia 2: Fall of Alchemy,PS2,2008,Gust,0.2,0.2,jp
Arcade Shooting Gallery,Wii,2008,Zoo Games,0.19,0.19,jp
The Rise of the Argonauts,MULTI,2008,Codemasters,0.19,0.36,gb
Conflict: Denied Ops,MULTI,2008,Eidos Interactive,0.19,0.38,gb
The Spiderwick Chronicles,MULTI,2008,Vivendi Games,0.19,0.3,us
Jeep Thrills,Wii,2008,Zoo Digital Publishing,0.19,0.19,gb
FaceBreaker,MULTI,2008,Electronic Arts,0.19,0.36,us
Armored Core: For Answer,MULTI,2008,Ubisoft,0.19,0.33999999999999997,fr
SingStar Pop Vol.2,PS2,2008,Sony Computer Entertainment,0.19,0.19,jp
SNK Arcade Classics Vol. 1,MULTI,2008,Ignition Entertainment,0.19,0.26,us
Mushroom Men: The Spore Wars,Wii,2008,SouthPeak Games,0.19,0.19,us
NBA Ballers: Chosen One,MULTI,2008,Midway Games,0.19,0.32,us
Summer Athletics: The Ultimate Challenge,MULTI,2008,DTP Entertainment,0.18,0.21,de
Let's TAP,Wii,2008,Sega,0.18,0.18,jp
Pirates: Hunt For Blackbeard's Booty,Wii,2008,Activision,0.18,0.18,us
WordJong Party,Wii,2008,Destineer,0.18,0.18,us
Pro Yaky? Spirits 5,MULTI,2008,Konami Digital Entertainment,0.18,0.29,jp
Castlevania Judgment,Wii,2008,Konami Digital Entertainment,0.18,0.18,jp
Rapala Fishing Frenzy 2009,MULTI,2008,Activision,0.17,0.22000000000000003,us
Iron Chef America: Supreme Cuisine,Wii,2008,Destineer,0.17,0.17,us
NCAA Football 09 All-Play,Wii,2008,Electronic Arts,0.17,0.17,us
NHL 2K9,MULTI,2008,Take-Two Interactive,0.17,0.5,us
Goosebumps HorrorLand,MULTI,2008,Scholastic Inc.,0.17,0.24000000000000002,us
Professor Heinz Wolff's Gravity,Wii,2008,Deep Silver,0.17,0.17,de
Luxor 3,Wii,2008,Mumbo Jumbo,0.17,0.17,us
Bratz Kidz,Wii,2008,Game Factory,0.17,0.17,dk
Zoo Hospital,Wii,2008,Majesco Entertainment,0.17,0.17,us
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),PS2,2008,Atlus,0.17,0.17,jp
Hellboy: The Science of Evil,MULTI,2008,Konami Digital Entertainment,0.17,0.28,jp
Klonoa,Wii,2008,Namco Bandai Games,0.17,0.17,jp
NBA 09: The Inside,MULTI,2008,Sony Computer Entertainment,0.17,0.32,jp
Hamster Heroes,Wii,2008,Popcorn Arcade,0.16,0.16,gb
Namco Classic Fighter Collection,PS2,2008,Namco Bandai Games,0.16,0.16,jp
Blitz: The League II,MULTI,2008,Midway Games,0.16,0.26,us
Block Party,Wii,2008,Activision,0.16,0.16,us
Horse Life Adventures,Wii,2008,Deep Silver,0.15,0.15,de
MLB Power Pros 2008,MULTI,2008,Konami Digital Entertainment,0.15,0.28,jp
Cake Mania: In The Mix!,Wii,2008,Majesco Entertainment,0.15,0.15,us
Samurai Shodown Anthology,MULTI,2008,Ignition Entertainment,0.15,0.21,us
History Civil War: Secret Missions,MULTI,2008,Activision,0.15,0.28,us
Sam & Max: Season One,Wii,2008,JoWood Productions,0.15,0.15,at
Candace Kane's Candy Factory,Wii,2008,Destineer,0.15,0.15,us
Nancy Drew: The White Wolf of Icicle Creek,Wii,2008,Sega,0.15,0.15,jp
Rubik's World,Wii,2008,Game Factory,0.15,0.15,dk
Gallop & Ride!,Wii,2008,THQ,0.15,0.15,us
Dream Pinball 3D,Wii,2008,SouthPeak Games,0.14,0.14,us
Destroy All Humans! Big Willy Unleashed,Wii,2008,THQ,0.14,0.14,us
Pipe Mania,PS2,2008,Empire Interactive,0.14,0.14,gb
NFL Head Coach 09,MULTI,2008,Electronic Arts,0.14,0.25,us
Onimusha Essentials,PS2,2008,Capcom,0.14,0.14,jp
Eternal Poison,PS2,2008,Banpresto,0.14,0.14,jp
SingStar Vol. 3,PS3,2008,Sony Computer Entertainment,0.14,0.14,jp
Fate/Unlimited Codes,PS2,2008,Capcom,0.14,0.14,jp
Alone in the Dark: Inferno,PS3,2008,Atari,0.14,0.14,us
Pet Pals: Animal Doctor,Wii,2008,JoWood Productions,0.14,0.14,at
Nitrobike,Wii,2008,Ubisoft,0.14,0.14,fr
Wild Earth: African Safari,Wii,2008,Majesco Entertainment,0.14,0.14,us
Suzumiya Haruhi no Tomadoi,PS2,2008,Banpresto,0.13,0.13,jp
Dokapon Kingdom,MULTI,2008,Sting,0.13,0.24,jp
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008,Atlus,0.13,0.13,jp
Destroy All Humans! Path of the Furon,MULTI,2008,THQ,0.13,0.22,us
Eternal Poison (JP sales),PS2,2008,Banpresto,0.13,0.13,jp
Margot's Word Brain,Wii,2008,Zoo Digital Publishing,0.13,0.13,gb
Army Men: Soldiers of Misfortune,Wii,2008,Zoo Games,0.13,0.13,jp
Overlord: Raising Hell,PS3,2008,Codemasters,0.13,0.13,gb
Brothers in Arms: Double Time,Wii,2008,Ubisoft,0.13,0.13,fr
Warriors Orochi 2,MULTI,2008,Tecmo Koei,0.13,0.19,jp
The Sky Crawlers: Innocent Aces,Wii,2008,Namco Bandai Games,0.13,0.13,jp
428: Fuusa Sareta Shibuya de,MULTI,2008,Sega,0.13,0.15,jp
Kidz Sports: Crazy Golf,Wii,2008,Data Design Interactive,0.13,0.13,gb
Ninja Reflex,Wii,2008,Electronic Arts,0.12,0.12,us
SCORE International Baja 1000: The Official Game,MULTI,2008,Activision,0.12,0.31,us
Obscure: The Aftermath,Wii,2008,Playlogic Game Factory,0.12,0.12,nl
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",PS2,2008,D3Publisher,0.12,0.12,jp
The King of Fighters '98 Ultimate Match,PS2,2008,Ignition Entertainment,0.12,0.12,us
Onechanbara: Bikini Zombie Slayers,Wii,2008,D3Publisher,0.12,0.12,jp
Ferrari Challenge Trofeo Pirelli,MULTI,2008,System 3 Arcade Software,0.12,0.16,uk
Dora the Explorer: Dora Saves the Mermaids,PS2,2008,Take-Two Interactive,0.12,0.12,us
Skate City Heroes,Wii,2008,Zoo Digital Publishing,0.12,0.12,gb
Space Chimps,MULTI,2008,Brash Entertainment,0.12,0.32,us
Raiden IV,X360,2008,Moss,0.12,0.12,no
NFL Tour,MULTI,2008,Electronic Arts,0.12,0.22,us
Merv Griffin's Crosswords,Wii,2008,THQ,0.12,0.12,us
Harvey Birdman: Attorney at Law,MULTI,2008,Capcom,0.12,0.21,jp
Warhammer: Battle March,X360,2008,Deep Silver,0.11,0.11,de
