Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Scooby Doo and the Cyber Chase,PS,2001,THQ,1.94,1.94,us
Red Faction,PS2,2001,THQ,1.92,1.92,us
Star Wars Rogue Leader: Rogue Squadron II,GC,2001,LucasArts,1.9,1.9,us
Dynasty Warriors 3,MULTI,2001,THQ,1.87,1.9500000000000002,us
NBA Live 2002,MULTI,2001,Electronic Arts,1.86,2.7800000000000002,us
Gran Turismo Concept 2001 Tokyo,PS2,2001,Unknown,1.84,1.84,us
Namco Museum,MULTI,2001,Namco Bandai Games,1.82,3.3600000000000003,jp
SpongeBob SquarePants: SuperSponge,PS,2001,THQ,1.78,1.78,us
Dead or Alive 3,XB,2001,Microsoft Game Studios,1.77,1.77,us
Star Wars: Starfighter,PS2,2001,Activision,1.76,1.76,us
Pro Evolution Soccer,PS2,2001,Konami Digital Entertainment,1.75,1.75,jp
SSX Tricky,MULTI,2001,Electronic Arts,1.73,2.7,us
Spy Hunter,MULTI,2001,Midway Games,1.67,2.21,us
Pikmin,GC,2001,Nintendo,1.63,1.63,jp
NCAA Football 2002,PS2,2001,Electronic Arts,1.57,1.57,us
Spider-Man 2: Enter: Electro,PS,2001,Activision,1.55,1.55,us
Simpsons Wrestling,PS,2001,Electronic Arts,1.51,1.51,us
Super Monkey Ball,GC,2001,Atari,1.46,1.46,us
Twisted Metal: Black,PS2,2001,Sony Computer Entertainment,1.41,1.41,jp
Dave Mirra Freestyle BMX 2,MULTI,2001,Acclaim Entertainment,1.38,1.8599999999999999,us
Silent Hill 2,PS2,2001,Konami Digital Entertainment,1.28,1.28,jp
Baldur's Gate: Dark Alliance,MULTI,2001,Virgin Interactive,1.24,1.58,gb
Frogger: The Great Quest,PS2,2001,Konami Digital Entertainment,1.23,1.23,jp
Fuzion Frenzy,XB,2001,Microsoft Game Studios,1.21,1.21,us
Dragon Quest IV: Michibikareshi Monotachi,PS,2001,Enix Corporation,1.21,1.21,jp
NHL 2002,MULTI,2001,Electronic Arts,1.2,1.47,us
NASCAR Thunder 2002,MULTI,2001,Electronic Arts,1.16,1.91,us
Gauntlet: Dark Legacy,MULTI,2001,Midway Games,1.15,1.5,us
Mobile Suit Gundam: Federation vs. Zeon,PS2,2001,Atari,1.14,1.14,us
Supercar Street Challenge,PS2,2001,Activision,1.12,1.12,us
Top Gun: Combat Zones,MULTI,2001,Titus,0.92,1.07,fr
NFL 2K2,MULTI,2001,Sega,0.89,1.07,jp
Spec Ops: Ranger Elite,PS,2001,TalonSoft,0.87,0.87,us
Ford Racing,PS,2001,Empire Interactive,0.86,0.86,gb
Rocket Power: Team Rocket Rescue,PS,2001,THQ,0.84,0.84,us
Amped: Freestyle Snowboarding,XB,2001,Microsoft Game Studios,0.82,0.82,us
Motocross Mania,PS,2001,Take-Two Interactive,0.79,0.79,us
Conker's Bad Fur Day,N64,2001,THQ,0.77,0.77,us
Maximo: Ghosts to Glory,PS2,2001,Capcom,0.77,0.77,jp
Legends of Wrestling,MULTI,2001,Acclaim Entertainment,0.76,1.03,us
Zone of the Enders,PS2,2001,Konami Digital Entertainment,0.75,0.75,jp
Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001,Capcom,0.75,0.75,jp
Jampack Summer 2001,PS2,2001,Sony Computer Entertainment,0.74,0.74,jp
Burnout,MULTI,2001,Acclaim Entertainment,0.74,1.17,us
Tiger Woods PGA Tour 2001,PS2,2001,Electronic Arts,0.74,0.74,us
Oddworld: Munch's Oddysee,XB,2001,Atari,0.73,0.73,us
Shaun Palmer's Pro Snowboarder,PS2,2001,Codemasters,0.73,0.73,gb
X-Men: Mutant Academy 2,PS,2001,Activision,0.72,0.72,us
Jampack Winter 2001,PS2,2001,Sony Computer Entertainment,0.72,0.72,jp
Star Wars: Obi-Wan,XB,2001,Activision,0.7,0.7,us
SplashDown,MULTI,2001,Atari,0.7,0.8099999999999999,us
Darkstone,PS,2001,Electronic Arts,0.66,0.66,us
Tony Hawk's Pro Skater 2x,XB,2001,Activision,0.63,0.63,us
FIFA Soccer 2002,MULTI,2001,Electronic Arts,0.63,0.96,us
Super Robot Taisen α Gaiden,PS,2001,Banpresto,0.62,0.62,jp
Wave Race: Blue Storm,GC,2001,Nintendo,0.6,0.6,jp
Rayman Arena,MULTI,2001,Ubisoft,0.6,0.81,fr
Half-Life,PS2,2001,Vivendi Games,0.6,0.6,us
NASCAR Heat 2002,MULTI,2001,Infogrames,0.6,0.8,fr
Jampack Fall 2001,PS,2001,Sony Computer Entertainment,0.59,0.59,jp
Blood Wake,XB,2001,Microsoft Game Studios,0.57,0.57,us
NHL Hitz 20-02,MULTI,2001,Midway Games,0.56,1.04,us
"Monsters, Inc. Scream Team",PS,2001,Sony Computer Entertainment,0.56,0.56,jp
Knockout Kings 2001,MULTI,2001,Electronic Arts,0.56,0.97,us
All-Star Baseball 2002,MULTI,2001,Acclaim Entertainment,0.56,0.78,us
Soldier of Fortune: Gold Edition,PS2,2001,Codemasters,0.56,0.56,gb
MX 2002 Featuring Ricky Carmichael,MULTI,2001,THQ,0.56,0.6900000000000001,us
Soul Reaver 2,PS2,2001,Eidos Interactive,0.55,0.55,gb
Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,2001,D3Publisher,0.55,0.55,jp
Extermination,PS2,2001,Sony Computer Entertainment,0.55,0.55,jp
Batman: Vengeance,MULTI,2001,Ubisoft,0.55,0.81,fr
Mat Hoffman's Pro BMX,PS,2001,Activision,0.54,0.54,us
Time Crisis II,PS2,2001,Namco Bandai Games,0.53,0.53,jp
Oni,PS2,2001,Take-Two Interactive,0.53,0.53,us
Final Fantasy Chronicles,PS,2001,Square,0.52,0.52,jp
Syphon Filter 3,PS,2001,Sony Computer Entertainment,0.52,0.52,jp
Pac-Man Fever,MULTI,2001,Sony Computer Entertainment,0.51,0.79,jp
Blue's Clues: Blue's Big Musical,PS,2001,THQ,0.5,0.5,us
The Mummy Returns,PS2,2001,Universal Interactive,0.5,0.5,us
One Piece: Grand Battle!,PS,2001,Atari,0.49,0.49,us
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,2001,Hudson Soft,0.49,0.49,jp
ICO,MULTI,2001,Sony Computer Entertainment,0.47,0.53,jp
Kessen II,PS2,2001,THQ,0.46,0.46,us
World Soccer Winning Eleven 5 Final Evolution,PS2,2001,Konami Digital Entertainment,0.45,0.45,jp
Army Men World War: Final Front,PS,2001,3DO,0.44,0.44,us
Spec Ops: Covert Assault,PS,2001,Take-Two Interactive,0.43,0.43,us
MLB 2002,PS,2001,Sony Computer Entertainment,0.43,0.43,jp
Mobile Suit Gundam: Zeonic Front,PS2,2001,Namco Bandai Games,0.43,0.43,jp
Dr. Mario 64,N64,2001,Nintendo,0.42,0.42,jp
Mega Man X6,PS,2001,Capcom,0.42,0.42,jp
Star Wars Starfighter: Special Edition,XB,2001,LucasArts,0.42,0.42,us
Armored Core 2: Another Age,PS2,2001,Metro 3D,0.41,0.41,us
Disney's Tarzan Untamed,MULTI,2001,Ubisoft,0.41,0.59,fr
NFL GameDay 2002,MULTI,2001,Sony Computer Entertainment,0.4,0.78,jp
18 Wheeler: American Pro Trucker,MULTI,2001,Acclaim Entertainment,0.4,0.51,us
Tear Ring Saga Yutona Eiyuu Senki,PS,2001,Enterbrain,0.39,0.39,jp
ESPN X Games Skateboarding,PS2,2001,Konami Digital Entertainment,0.36,0.36,jp
Monster Rancher 3,PS2,2001,Tecmo Koei,0.36,0.36,jp
Okage: Shadow King,PS2,2001,Sony Computer Entertainment,0.36,0.36,jp
World's Scariest Police Chases,PS,2001,Activision,0.36,0.36,us
Arctic Thunder,MULTI,2001,Midway Games,0.36,0.48,us
Shrek,XB,2001,TDK Mediactive,0.36,0.36,us
Bloody Roar 3,PS2,2001,Virgin Interactive,0.35,0.35,gb
From TV Animation One Piece: Tobidase Kaizokudan!,PS,2001,Namco Bandai Games,0.35,0.35,jp
Thunderstrike: Operation Phoenix,PS2,2001,Eidos Interactive,0.34,0.34,gb
MXRider,PS2,2001,Atari,0.34,0.34,us
Klonoa 2: Lunatea's Veil,PS2,2001,Sony Computer Entertainment,0.33,0.33,jp
Sakura Wars 3: Paris wa Moeteiru ka,DC,2001,Sega,0.33,0.33,jp
Kinetica,PS2,2001,Sony Computer Entertainment,0.32,0.32,jp
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,2001,ASCII Entertainment,0.32,0.32,jp
4x4 Evolution,PS2,2001,Gathering of Developers,0.32,0.32,us
Power Rangers: Time Force,PS,2001,THQ,0.32,0.32,us
KISS Pinball,PS,2001,Take-Two Interactive,0.31,0.31,us
Doubutsu no Mori,N64,2001,Nintendo,0.31,0.31,jp
NCAA Final Four 2002,PS2,2001,Sony Computer Entertainment,0.31,0.31,jp
Music Maker,PS2,2001,Magix,0.31,0.31,de
Hard Hitter Tennis,PS2,2001,Midas Interactive Entertainment,0.3,0.3,gb
Jikkyou Powerful Pro Yakyuu 8,PS2,2001,Konami Digital Entertainment,0.29,0.29,jp
Shadow Hearts,PS2,2001,Midway Games,0.28,0.28,us
Silent Hill 2: Restless Dreams,XB,2001,Konami Digital Entertainment,0.28,0.28,jp
Bass Strike,PS2,2001,THQ,0.28,0.28,us
Mister Mosquito,PS2,2001,Eidos Interactive,0.28,0.28,gb
Tiny Toon Adventures: Plucky's Big Adventure,PS,2001,Conspiracy Entertainment,0.27,0.27,us
Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Acclaim Entertainment,0.27,0.27,us
Wave Rally,PS2,2001,Eidos Interactive,0.27,0.27,gb
XGIII: Extreme G Racing,MULTI,2001,Acclaim Entertainment,0.27,0.42000000000000004,us
Rune: Viking Warlord,PS2,2001,Take-Two Interactive,0.26,0.26,us
Legaia 2: Duel Saga,PS2,2001,Eidos Interactive,0.26,0.26,gb
Formula One 2001,PS2,2001,Sony Computer Entertainment,0.26,0.26,jp
Exhibition,XB,2001,Microsoft Game Studios,0.25,0.25,us
The Powerpuff Girls: Chemical X-Traction,MULTI,2001,BAM! Entertainment,0.25,0.41000000000000003,us
WRC: World Rally Championship,PS2,2001,Sony Computer Entertainment,0.25,0.25,jp
Jikkyou Powerful Pro Yakyuu 2001,PS,2001,Konami Digital Entertainment,0.24,0.24,jp
Azurik: Rise of Perathia,XB,2001,Microsoft Game Studios,0.24,0.24,us
4x4 EVO 2,MULTI,2001,Gathering of Developers,0.24,0.38,us
Jeremy McGrath Supercross World,MULTI,2001,Acclaim Entertainment,0.23,0.35,us
Tom Clancy's Rainbow Six: Rogue Spear,PS,2001,Ubisoft,0.23,0.23,fr
Airblade,PS2,2001,Sony Computer Entertainment,0.23,0.23,jp
Lethal Skies Elite Pilot: Team SW,PS2,2001,Sammy Corporation,0.22,0.22,jp
NFL Quarterback Club 2002,MULTI,2001,Acclaim Entertainment,0.22,0.27,us
Saltwater Sportfishing,PS,2001,Take-Two Interactive,0.22,0.22,us
Dark Summit,MULTI,2001,THQ,0.21,0.36,us
Cabela's Big Game Hunter: Ultimate Challenge,PS,2001,Activision Value,0.21,0.21,us
Quake III: Revolution,PS2,2001,Electronic Arts,0.21,0.21,us
Shadow of Destiny,PS2,2001,Konami Digital Entertainment,0.21,0.21,jp
Rumble Racing,PS2,2001,Electronic Arts,0.21,0.21,us
Le Mans 24 Hours,PS2,2001,Infogrames,0.2,0.2,fr
Silent Scope 2: Dark Silhouette,PS2,2001,Konami Digital Entertainment,0.19,0.19,jp
Frequency,PS2,2001,Sony Computer Entertainment,0.19,0.19,jp
Phantasy Star Online Ver. 2,DC,2001,Sega,0.19,0.19,jp
AirForce Delta Storm,XB,2001,Konami Digital Entertainment,0.18,0.18,jp
Fear Effect 2: Retro Helix,PS,2001,Eidos Interactive,0.18,0.18,gb
Test Drive Off-Road Wide Open,XB,2001,Infogrames,0.18,0.18,fr
NBA Hoopz,MULTI,2001,Midway Games,0.18,0.31,us
LEGO Island 2: The Brickster's Revenge,PS,2001,LEGO Media,0.18,0.18,uk
Warriors of Might and Magic,MULTI,2001,3DO,0.17,0.30000000000000004,us
MDK2 Armageddon,PS2,2001,Virgin Interactive,0.17,0.17,gb
Disney's Atlantis: The Lost Empire,PS,2001,Sony Computer Entertainment,0.17,0.17,jp
Gallop Racer 2001,PS2,2001,Tecmo Koei,0.17,0.17,jp
NickToons: Racing,PS,2001,Hasbro Interactive,0.17,0.17,us
Vehicular Combat League presents Motor Mayhem,PS2,2001,Atari,0.16,0.16,us
Star Wars: Super Bombad Racing,PS2,2001,LucasArts,0.16,0.16,us
Jikkyou Powerful Pro Yakyuu Basic-han 2001,N64,2001,Konami Digital Entertainment,0.16,0.16,jp
Driven,MULTI,2001,BAM! Entertainment,0.15,0.22999999999999998,us
MTV Music Generator 2,PS2,2001,Codemasters,0.15,0.15,gb
Paris-Dakar Rally,PS2,2001,Acclaim Entertainment,0.15,0.15,us
F1 2001,MULTI,2001,Electronic Arts,0.15,0.21,us
Derby Stallion 64,N64,2001,Media Factory,0.15,0.15,jp
Star Trek: Voyager Elite Force,PS2,2001,Codemasters,0.15,0.15,gb
Toy Story Racer,PS,2001,Activision,0.15,0.15,us
Dance Dance Revolution (North America),PS,2001,Konami Digital Entertainment,0.15,0.15,jp
Mad Dash Racing,XB,2001,Eidos Interactive,0.15,0.15,gb
MotoGP 2: Ultimate Racing Technology,PS2,2001,Sony Computer Entertainment,0.15,0.15,jp
Pipe Dreams 3D,PS,2001,Empire Interactive,0.14,0.14,gb
Fatal Frame,MULTI,2001,Wanadoo,0.14,0.2,fr
Casper: Spirit Dimensions,MULTI,2001,TDK Mediactive,0.14,0.16,us
Championship Motocross 2001 featuring Ricky Carmichael,PS,2001,THQ,0.14,0.14,us
Jonny Moseley Mad Trix,PS2,2001,3DO,0.14,0.14,us
Mary-Kate and Ashley: Winners Circle,PS,2001,Acclaim Entertainment,0.14,0.14,us
PaRappa The Rapper 2,PS2,2001,Sony Computer Entertainment,0.14,0.14,jp
Fur Fighters: Viggo's Revenge,PS2,2001,Acclaim Entertainment,0.14,0.14,us
NBA ShootOut 2002,PS,2001,Sony Computer Entertainment,0.14,0.14,jp
Barbie Explorer,PS,2001,Unknown,0.14,0.14,us
Space Venus starring Morning Musume,PS2,2001,Sony Music Entertainment,0.14,0.14,us
World Tour Soccer 2002,PS2,2001,Sony Computer Entertainment,0.14,0.14,jp
Vampire Night,PS2,2001,Sony Computer Entertainment,0.14,0.14,jp
Mary-Kate and Ashley: Crush Course,PS,2001,Acclaim Entertainment,0.14,0.14,us
Backyard Soccer,PS,2001,Infogrames,0.13,0.13,fr
Castlevania Chronicles,PS,2001,Konami Digital Entertainment,0.13,0.13,jp
Army Men: Green Rogue,MULTI,2001,3DO,0.13,0.2,us
Winning Post 5,PS2,2001,Tecmo Koei,0.13,0.13,jp
LEGO Racers 2,PS2,2001,Electronic Arts,0.13,0.13,us
Portal Runner,PS2,2001,3DO,0.13,0.13,us
City Crisis,PS2,2001,Take-Two Interactive,0.13,0.13,us
Capcom vs. SNK 2: Millionaire Fighting 2001,DC,2001,Capcom,0.12,0.12,jp
Guilty Gear X,PS2,2001,Sammy Corporation,0.12,0.12,jp
Cel Damage,MULTI,2001,Electronic Arts,0.12,0.18,us
Looney Tunes: Sheep Raider,PS,2001,Infogrames,0.12,0.12,fr
Sonic Adventure 2,DC,2001,Sega,0.12,0.12,jp
Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,2001,Konami Digital Entertainment,0.12,0.12,jp
SD Gundam G Generation-F.I.F,PS,2001,Namco Bandai Games,0.12,0.12,jp
Rugrats: Totally Angelica,PS,2001,THQ,0.12,0.12,us
Martian Gothic: Unification,PS,2001,Take-Two Interactive,0.11,0.11,us
Escape From Monkey Island,PS2,2001,LucasArts,0.1,0.1,us
Jade Cocoon 2,PS2,2001,Ubisoft,0.1,0.1,fr
Vanishing Point,PS,2001,Acclaim Entertainment,0.1,0.1,us
Aidyn Chronicles: The First Mage,N64,2001,THQ,0.1,0.1,us
Army Men World War: Team Assault,PS,2001,3DO,0.1,0.1,us
King's Field: The Ancient City,PS2,2001,Metro 3D,0.1,0.1,us
Universal Studios Theme Parks Adventure,GC,2001,Kemco,0.1,0.1,jp
The Land Before Time: Great Valley Racing Adventure,PS,2001,TDK Mediactive,0.1,0.1,us
Global Touring Challenge: Africa,PS2,2001,Rage Software,0.1,0.1,gb
Chess,PS,2001,Success,0.09,0.09,jp
Forever Kingdom,PS2,2001,From Software,0.09,0.09,jp
World Stadium 5,PS,2001,Namco Bandai Games,0.09,0.09,jp
Shin Megami Tensei,PS,2001,Atlus,0.09,0.09,jp
Metal Slug X,PS,2001,Virgin Interactive,0.09,0.09,gb
Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,2001,Gust,0.09,0.09,jp
Project Eden,PS2,2001,Eidos Interactive,0.09,0.09,gb
Dark Angel: Vampire Apocalypse,PS2,2001,Metro 3D,0.09,0.09,us
The Weakest Link,PS,2001,Activision,0.09,0.09,us
Wizardry: Tale of the Forsaken Land,PS2,2001,Ubisoft,0.09,0.09,fr
MetropolisMania,PS2,2001,Natsume,0.09,0.09,jp
ESPN NFL Primetime 2002,MULTI,2001,Konami Digital Entertainment,0.08,0.1,jp
The Legend of Alon D'ar,PS2,2001,Ubisoft,0.08,0.08,fr
Pilot ni Narou! 2,PS2,2001,Victor Interactive,0.08,0.08,jp
Hidden Invasion,PS2,2001,Swing! Entertainment,0.08,0.08,de
Skydiving Extreme,PS,2001,Banpresto,0.08,0.08,jp
Sky Gunner,PS2,2001,Sony Computer Entertainment,0.07,0.07,jp
ESPN National Hockey Night,PS2,2001,Konami Digital Entertainment,0.07,0.07,jp
Crazy Taxi 2,DC,2001,Sega,0.07,0.07,jp
The Putter Golf,PS,2001,D3Publisher,0.07,0.07,jp
Gambler Densetsu Tetsuya,PS2,2001,Athena,0.07,0.07,jp
Kabuki Warriors,XB,2001,Genki,0.06,0.06,jp
Mad Maestro!,PS2,2001,Eidos Interactive,0.06,0.06,gb
Densha De Go! 3 Tsuukinhen,PS2,2001,Taito,0.06,0.06,jp
Giants: Citizen Kabuto,PS2,2001,Interplay,0.06,0.06,us
Blast Lacrosse,PS,2001,Acclaim Entertainment,0.06,0.06,us
Kikou Heidan J-Phoenix,PS2,2001,Takara,0.06,0.06,jp
Dragon Rage,PS2,2001,3DO,0.06,0.06,us
Men in Black The Series: Crashdown,PS,2001,Infogrames,0.06,0.06,fr
Tsugunai: Atonement,PS2,2001,Sony Computer Entertainment,0.06,0.06,jp
WTA Tour Tennis,MULTI,2001,Konami Digital Entertainment,0.05,0.060000000000000005,jp
Rez,PS2,2001,Sony Computer Entertainment,0.05,0.05,jp
Batman: Gotham City Racer,PS,2001,Ubisoft,0.05,0.05,fr
Taiho Shichauzo!,PS,2001,Pioneer LDC,0.05,0.05,jp
Yanya Caballista: City Skater,PS2,2001,Tecmo Koei,0.05,0.05,jp
Stretch Panic,PS2,2001,Midas Interactive Entertainment,0.05,0.05,gb
Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,DreamCatcher Interactive,0.05,0.05,ca
BeatMania IIDX 4th Style: New Songs Collection,PS2,2001,Konami Digital Entertainment,0.05,0.05,jp
Stunt GP,PS2,2001,Titus,0.05,0.05,fr
Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001,Capcom,0.05,0.05,jp
Hoshigami: Ruining Blue Earth,PS,2001,Max Five,0.05,0.05,uk
Time Crisis: Project Titan,PS,2001,Namco Bandai Games,0.05,0.05,jp
Gitaroo Man,PS2,2001,THQ,0.05,0.05,us
Rimo-Cocoron,PS2,2001,Sony Computer Entertainment,0.05,0.05,jp
Inspector Gadget: Gadget's Crazy Maze,PS,2001,Ubisoft,0.05,0.05,fr
"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001,Red Storm Entertainment,0.04,0.04,us
True Love Story 3,PS2,2001,Enterbrain,0.04,0.04,jp
Maken Shao: Demon Sword,PS2,2001,Midas Interactive Entertainment,0.04,0.04,gb
High Heat Baseball 2002,PS,2001,3DO,0.04,0.04,us
WarJetz,PS2,2001,3DO,0.04,0.04,us
Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Infogrames,0.04,0.04,fr
Gundam Battle Online,DC,2001,Namco Bandai Games,0.04,0.04,jp
E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001,Ubisoft,0.04,0.04,fr
SD Gundam G Generation: Gather Beat 2,WS,2001,Namco Bandai Games,0.03,0.03,jp
M&Ms Shell Shocked,PS,2001,Berkeley,0.03,0.03,us
Sunny Garcia Surfing,PS2,2001,Ubisoft,0.03,0.03,fr
Zoboomafoo: Leapin' Lemurs!,PS,2001,Encore,0.03,0.03,us
Ducati World Racing Challenge,PS,2001,Acclaim Entertainment,0.03,0.03,us
ParaParaParadise,PS2,2001,Konami Digital Entertainment,0.03,0.03,jp
DrumMania 7th Mix,PS2,2001,Konami Digital Entertainment,0.03,0.03,jp
A Ressha de Gyoukou 2001,PS2,2001,ArtDink,0.03,0.03,jp
Lunatic Dawn Tempest,PS2,2001,ArtDink,0.02,0.02,jp
Dance Dance Revolution Extra Mix,PS,2001,Konami Digital Entertainment,0.02,0.02,jp
Digimon Rumble Arena,PS,2001,Namco Bandai Games,0.02,0.02,jp
One Piece Mansion,PS,2001,Capcom,0.02,0.02,jp
