Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
The Witch and the Hundred Knight,MULTI,2013,Nippon Ichi Software,0.2,0.28,jp
Pro Yaky? Spirits 2013,PS3,2013,Konami Digital Entertainment,0.2,0.2,jp
Kamen Rider: Battride War,PS3,2013,Namco Bandai Games,0.19,0.19,jp
Fighter Within,XOne,2013,Ubisoft,0.19,0.19,fr
Taiko no Tatsujin: Wii U Version!,WiiU,2013,Namco Bandai Games,0.19,0.19,jp
Nobunaga no Yabou: Souzou,MULTI,2013,Tecmo Koei,0.19,0.25,jp
Putty Squad,MULTI,2013,System 3,0.16,0.17,gb
Tears to Tiara II: Heir of the Overlord,PS3,2013,Nippon Ichi Software,0.15,0.15,jp
The Smurfs 2,MULTI,2013,Ubisoft,0.13,0.43,fr
Fuse (Insomniac),MULTI,2013,Electronic Arts,0.13,0.25,us
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013,Sega,0.13,0.13,jp
Armored Core: Verdict Day,PS3,2013,From Software,0.12,0.12,jp
The Croods: Prehistoric Party!,MULTI,2013,D3Publisher,0.11,0.14,jp
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Warner Bros. Interactive Entertainment,0.11,0.11,us
Macross 30: Ginga o Tsunagu Utagoe,PS3,2013,Namco Bandai Games,0.1,0.1,jp
Young Justice: Legacy,MULTI,2013,Namco Bandai Games,0.09,0.13,jp
PAC-MAN and the Ghostly Adventures,MULTI,2013,Namco Bandai Games,0.09,0.22,jp
Adventure Time: Explore the Dungeon Because I Don't Know!,MULTI,2013,D3Publisher,0.08,0.16,jp
AKB1/149: Love Election,PS3,2013,Namco Bandai Games,0.08,0.08,jp
Saint Seiya: Brave Soldiers,PS3,2013,Namco Bandai Games,0.07,0.07,jp
Mugen Souls Z,PS3,2013,Nippon Ichi Software,0.07,0.07,jp
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,2013,Namco Bandai Games,0.07,0.07,jp
The Guided Fate Paradox,PS3,2013,Nippon Ichi Software,0.07,0.07,jp
Killer Instinct (2013),XOne,2013,Microsoft Game Studios,0.06,0.06,us
Steins;Gate: Senkei Kousoku no Phonogram,MULTI,2013,5pb,0.06,0.08,jp
DuckTales: Remastered,MULTI,2013,Capcom,0.06,0.15,jp
Ride to Hell,MULTI,2013,Deep Silver,0.06,0.11,de
Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,2013,Namco Bandai Games,0.05,0.05,jp
Winning Post 7 2013,PS3,2013,Tecmo Koei,0.05,0.05,jp
Rain (2013),PS3,2013,Sony Computer Entertainment,0.05,0.05,jp
Fast & Furious: Showdown,MULTI,2013,Activision,0.05,0.08,us
SpongeBob SquarePants: Plankton's Robotic Revenge,MULTI,2013,Activision,0.05,0.1,us
Painkiller: Hell & Damnation,MULTI,2013,Nordic Games,0.04,0.06,at
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PS3,2013,Namco Bandai Games,0.04,0.04,jp
Super Robot Taisen OG Infinite Battle,PS3,2013,Namco Bandai Games,0.04,0.04,jp
Date A Live: Rine Utopia,PS3,2013,Compile Heart,0.04,0.04,jp
Onechanbara Z Kagura,MULTI,2013,D3Publisher,0.03,0.06,jp
XBLAZE Code: Embryo,PS3,2013,Arc System Works,0.03,0.03,jp
Darkstalkers Resurrection,PS3,2013,Capcom,0.03,0.03,jp
Muv-Luv Alternative: Total Eclipse,PS3,2013,5pb,0.03,0.03,jp
Monster High 13 Wishes,WiiU,2013,Little Orbit,0.03,0.03,us
Turbo: Super Stunt Squad,MULTI,2013,D3Publisher,0.03,0.08,jp
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013,Paon Corporation,0.03,0.03,jp
Invizimals: The Lost Kingdom,PS3,2013,Sony Computer Entertainment,0.02,0.02,jp
Zillions of Enemy X: Zetsukai no Crusade,PS3,2013,Nippon Ichi Software,0.02,0.02,jp
Dungeons & Dragons: Shadow over Mystara,PS3,2013,Capcom,0.02,0.02,jp
The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013,Falcom Corporation,0.02,0.02,jp
Battle Princess of Arcadias,PS3,2013,Nippon Ichi Software,0.02,0.02,jp
Accel World: Kasoku no Chouten,PS3,2013,Namco Bandai Games,0.02,0.02,jp
The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Falcom Corporation,0.01,0.01,jp
Ben 10 Omniverse 2,X360,2013,Namco Bandai Games,0.01,0.01,jp
DoDonPachi Saidaioujou,X360,2013,Cave,0.01,0.01,jp
Caladrius,X360,2013,Moss,0.01,0.01,no
