Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Lego Batman 3: Beyond Gotham,MULTI,2014,Warner Bros. Interactive Entertainment,0.95,3.58,us
Thief (2014),MULTI,2014,Square Enix,0.84,1.99,jp
Pro Evolution Soccer 2015,MULTI,2014,Konami Digital Entertainment,0.76,1.68,jp
Borderlands: The Pre-Sequel,MULTI,2014,Take-Two Interactive,0.75,1.42,us
2014 FIFA World Cup Brazil,MULTI,2014,Electronic Arts,0.71,1.18,us
Metro: Last Light,MULTI,2014,Deep Silver,0.68,1.79,de
Sniper Elite 3,MULTI,2014,505 Games,0.68,1.6400000000000001,it
MLB 14: The Show,MULTI,2014,Sony Computer Entertainment America,0.65,1.04,us
LEGO The Hobbit,MULTI,2014,Warner Bros. Interactive Entertainment,0.6,2.14,us
NHL 15,MULTI,2014,Electronic Arts,0.58,1.83,us
Kinect Sports Rivals,XOne,2014,Microsoft Game Studios,0.58,0.58,us
The Amazing Spider-Man 2 (2014),MULTI,2014,Activision,0.55,1.37,us
Lords of the Fallen,MULTI,2014,Square Enix,0.51,0.73,jp
F1 2014,MULTI,2014,Codemasters,0.49,0.75,gb
Naruto Shippuden: Ultimate Ninja Storm Revolution,MULTI,2014,Namco Bandai Games,0.47,0.7,jp
Trials Fusion,MULTI,2014,Ubisoft,0.43,0.6699999999999999,fr
Wii Sports Club,WiiU,2014,Nintendo,0.4,0.4,jp
Mobile Suit Gundam: Extreme VS Full Boost,PS3,2014,Namco Bandai Games,0.38,0.38,jp
Sonic Boom: Rise of Lyric,WiiU,2014,Sega,0.33,0.33,jp
Dragon Ball Z: Battle of Z,MULTI,2014,Namco Bandai Games,0.33,0.41000000000000003,jp
J Stars Victory Vs.,MULTI,2014,Namco Bandai Games,0.32,0.5700000000000001,jp
Murdered: Soul Suspect,MULTI,2014,Square Enix,0.32,0.74,jp
One Piece: Unlimited World Red,MULTI,2014,Namco Bandai Games,0.3,0.37,jp
NES Remix,WiiU,2014,Nintendo,0.3,0.3,jp
Dynasty Warriors 8: Xtreme Legends,MULTI,2014,Tecmo Koei,0.3,0.45999999999999996,jp
How to Train Your Dragon 2,MULTI,2014,Little Orbit,0.27,0.6900000000000001,us
Sengoku Basara 4,PS3,2014,Capcom,0.27,0.27,jp
Sherlock Holmes: Crimes & Punishments,MULTI,2014,Focus Home Interactive,0.27,0.49,fr
Teenage Mutant Ninja Turtles: Danger of the Ooze,MULTI,2014,Activision,0.27,0.49,us
Yakuza: Ishin,MULTI,2014,Sega,0.26,0.41000000000000003,jp
Samurai Warriors 4,MULTI,2014,Tecmo Koei,0.26,0.5,jp
Hatsune Miku: Project Diva F 2nd,PS3,2014,Sega,0.25,0.25,jp
Onechanbara Z2: Chaos,PS4,2014,Nippon Ichi Software,0.24,0.24,jp
The Walking Dead: Season Two,MULTI,2014,Telltale Games,0.24,0.72,us
NBA Live 15,MULTI,2014,Electronic Arts,0.23,0.43000000000000005,us
3rd Super Robot Wars Z Jigoku Hen,PS3,2014,Namco Bandai Games,0.23,0.23,jp
Castlevania: Lords of Shadow 2,MULTI,2014,Konami Digital Entertainment,0.22,0.32,jp
GRID Autosport,MULTI,2014,Codemasters,0.21,0.31,gb
Transformer: Rise of the Dark Spark,MULTI,2014,Activision,0.21,0.6900000000000001,us
The Wolf Among Us,MULTI,2014,Telltale Games,0.21,0.42,us
Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Tecmo Koei,0.2,0.2,jp
Bound By Flame,MULTI,2014,Focus Home Interactive,0.19,0.2,fr
Singstar: Ultimate Party,MULTI,2014,Sony Computer Entertainment Europe,0.19,0.33,gb
Dance Central: Spotlight,XOne,2014,Microsoft Game Studios,0.19,0.19,us
MotoGP 14,MULTI,2014,Milestone S.r.l.,0.18,0.39,it
Dynasty Warriors 8: Empires,MULTI,2014,Tecmo Koei,0.18,0.33999999999999997,jp
Shape Up,XOne,2014,Ubisoft,0.18,0.18,fr
Guilty Gear Xrd: Sign,MULTI,2014,Arc System Works,0.18,0.33999999999999997,jp
Godzilla (2015),PS4,2014,Namco Bandai Games,0.18,0.18,jp
Project Spark,XOne,2014,Microsoft Game Studios,0.17,0.17,us
Jikkyou Powerful Pro Yakyuu 2014,PS3,2014,Konami Digital Entertainment,0.17,0.17,jp
Ar Nosurge: Ode to an Unborn Star,PS3,2014,Tecmo Koei,0.16,0.16,jp
NASCAR '14,MULTI,2014,Deep Silver,0.16,0.26,de
Dengeki Bunko Fighting Climax,PS3,2014,Sega,0.16,0.16,jp
Fantasia: Music Evolved,MULTI,2014,Disney Interactive Studios,0.15,0.22,us
Gundam Breaker 2,PS3,2014,Namco Bandai Games,0.14,0.14,jp
Pro Yaky? Spirits 2014,PS3,2014,Konami Digital Entertainment,0.14,0.14,jp
Persona 4: Arena Ultimax,MULTI,2014,Atlus,0.14,0.22000000000000003,jp
Shining Resonance,PS3,2014,Sega,0.14,0.14,jp
The IdolM@ster: One for All,PS3,2014,Namco Bandai Games,0.13,0.13,jp
Under Night In-Birth,PS3,2014,Nippon Ichi Software,0.13,0.13,jp
Mobile Suit Gundam Side Story: Missing Link,PS3,2014,Namco Bandai Games,0.12,0.12,jp
The Legend of Heroes: Trails of Cold Steel II,PS3,2014,Nippon Ichi Software,0.12,0.12,jp
Sacred 3,MULTI,2014,Deep Silver,0.12,0.18,de
Deception IV: Blood Ties,PS3,2014,Tecmo Koei,0.12,0.12,jp
Taiko Drum Master: Tokumori!,WiiU,2014,Namco Bandai Games,0.11,0.11,jp
Fatal Frame: Maiden of Black Water,WiiU,2014,Nintendo,0.11,0.11,jp
Akiba's Trip: Undead & Undressed,MULTI,2014,Acquire,0.11,0.22,jp
Pac-Man and the Ghostly Adventures 2,MULTI,2014,Namco Bandai Games,0.11,0.29000000000000004,jp
Kamen Rider: Battride War II,MULTI,2014,Namco Bandai Games,0.1,0.12000000000000001,jp
Risen 3: Titan Lords,MULTI,2014,Deep Silver,0.1,0.24,de
Yaiba: Ninja Gaiden Z,MULTI,2014,Tecmo Koei,0.1,0.15000000000000002,jp
Digimon All-Star Rumble,MULTI,2014,Namco Bandai Games,0.1,0.16,jp
Natural Doctrine,MULTI,2014,Nippon Ichi Software,0.1,0.15000000000000002,jp
The Voice,MULTI,2014,Activision,0.09,0.19,us
Escape Dead Island,MULTI,2014,Deep Silver,0.09,0.16999999999999998,de
Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Little Orbit,0.09,0.09,us
Just Dance Wii U,WiiU,2014,Nintendo,0.09,0.09,jp
Lara Croft and the Temple of Osiris,PS4,2014,Square Enix,0.08,0.08,jp
MX vs. ATV Supercross,MULTI,2014,Nordic Games,0.08,0.11,at
Lost Dimension,PS3,2014,Nippon Ichi Software,0.08,0.08,jp
The Golf Club,MULTI,2014,Unknown,0.08,0.11,us
Enemy Front,MULTI,2014,City Interactive,0.07,0.12000000000000001,pl
Godzilla (2014),PS3,2014,Namco Bandai Games,0.07,0.07,jp
Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,PS3,2014,Namco Bandai Games,0.06,0.06,jp
Disney Planes Fire & Rescue,MULTI,2014,Disney Interactive Studios,0.06,0.09,us
Tokyo Twilight Ghost Hunters,PS3,2014,Aksys Games,0.06,0.06,us
Winning Post 8,PS3,2014,Tecmo Koei,0.05,0.05,jp
Child of Light,PS4,2014,Ubisoft,0.05,0.05,fr
Puyo Puyo Tetris,MULTI,2014,Sega,0.04,0.06,jp
Infamous: First Light,PS4,2014,Sony Computer Entertainment,0.04,0.04,jp
Nobunaga's Ambition: Sphere of Influence,PS4,2014,Tecmo Koei,0.04,0.04,jp
Shin Hayarigami,PS3,2014,Nippon Ichi Software,0.04,0.04,jp
Ragnarok Odyssey,PS3,2014,GungHo,0.04,0.04,jp
Penguins of Madagascar,MULTI,2014,Namco Bandai Games,0.04,0.06,jp
Tour de France 2014,MULTI,2014,Focus Home Interactive,0.03,0.05,fr
Super Hero Generation,PS3,2014,Namco Bandai Games,0.03,0.03,jp
Hajime no Ippo: The Fighting! (2014),PS3,2014,Namco Bandai Games,0.03,0.03,jp
Super Heroine Chronicle,PS3,2014,Namco Bandai Games,0.03,0.03,jp
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,WiiU,2014,Namco Bandai Games,0.03,0.03,jp
Cabela's Big Game Hunter: Pro Hunts,MULTI,2014,Activision,0.03,0.08,us
Infinite Stratos 2: Ignition Hearts,PS3,2014,5pb,0.03,0.03,jp
Omega Quintet,PS4,2014,Compile Heart,0.02,0.02,jp
Motto! SoniComi,PS3,2014,Kadokawa Games,0.02,0.02,jp
Date A Live: Arusu Install,PS3,2014,Compile Heart,0.02,0.02,jp
The Awakened Fate Ultimatum,PS3,2014,Nippon Ichi Software,0.02,0.02,jp
CV Casting Voice,PS3,2014,Namco Bandai Games,0.02,0.02,jp
Rabbids Invasion: The Interactive TV Show,MULTI,2014,Ubisoft,0.02,0.03,fr
Dream C Club: GoGo,PS3,2014,D3Publisher,0.02,0.02,jp
Psycho-Pass,XOne,2014,5pb,0.01,0.01,jp
Adventure Time: The Secret of the Nameless,X360,2014,Little Orbit,0.01,0.01,us
Tsukigime Ranko's Longest Day,PS3,2014,Namco Bandai Games,0.01,0.01,jp
Strider (2014),PS3,2014,Capcom,0.01,0.01,jp
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",PS3,2014,Namco Bandai Games,0.01,0.01,jp
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014,Views,0.01,0.01,jp
