Name,Platform,Year,Publisher,Global_Sales,Total_Sales,Country
Major League Baseball 2K10,MULTI,2010,Take-Two Interactive,0.51,1.19,us
R.U.S.E.,MULTI,2010,Ubisoft,0.51,0.78,fr
Babysitting Mama,Wii,2010,505 Games,0.5,0.5,it
FlingSmash,Wii,2010,Nintendo,0.48,0.48,jp
Dragon Age Origins: Awakening,MULTI,2010,Electronic Arts,0.47,0.73,us
We Sing Encore,Wii,2010,Nordic Games,0.47,0.47,at
Walk it Out!,Wii,2010,Konami Digital Entertainment,0.46,0.46,jp
Scooby-Doo! and the Spooky Swamp,MULTI,2010,Warner Bros. Interactive Entertainment,0.46,0.73,us
Hyperdimension Neptunia,PS3,2010,Tecmo Koei,0.46,0.46,jp
Disney Guilty Party,Wii,2010,Disney Interactive Studios,0.46,0.46,us
Spider-Man: Shattered Dimensions,MULTI,2010,Activision,0.45,1.05,us
Brunswick Pro Bowling,MULTI,2010,505 Games,0.45,1.4300000000000002,it
Naughty Bear,MULTI,2010,505 Games,0.44,0.85,it
Alpha Protocol,MULTI,2010,Sega,0.43,0.8300000000000001,jp
Atelier Totori: The Adventurer of Arland,PS3,2010,Nippon Ichi Software,0.43,0.43,jp
How to Train Your Dragon,MULTI,2010,Activision,0.43,0.75,us
TRON: Evolution,MULTI,2010,Disney Interactive Studios,0.43,0.74,us
Green Day: Rock Band,MULTI,2010,MTV Games,0.42,1.21,us
Tom Clancy's HAWX 2,MULTI,2010,Ubisoft,0.42,0.89,fr
BlazBlue: Continuum Shift,MULTI,2010,PQube,0.41,0.73,gb
No More Heroes 2: Desperate Struggle,Wii,2010,Rising Star Games,0.41,0.41,gb
Super Monkey Ball: Step & Roll,Wii,2010,Sega,0.4,0.4,jp
Iron Man 2,MULTI,2010,Sega,0.4,1.0,jp
Rapala Pro Bass Fishing 2010,MULTI,2010,Activision,0.4,1.06,us
Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Warner Bros. Interactive Entertainment,0.39,0.39,us
Get Fit with Mel B,MULTI,2010,Black Bean Games,0.38,0.55,it
EA Sports MMA,MULTI,2010,Electronic Arts,0.38,0.74,us
ZhuZhu Pets: Featuring The Wild Bunch,Wii,2010,Activision,0.38,0.38,us
Dark Void,MULTI,2010,Capcom,0.36,0.6699999999999999,jp
DanceDanceRevolution,MULTI,2010,Konami Digital Entertainment,0.36,0.64,jp
SpongeBob's Boating Bash,Wii,2010,THQ,0.35,0.35,us
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,MULTI,2010,Sega,0.35,0.58,jp
Def Jam Rapstar,MULTI,2010,Konami Digital Entertainment,0.35,0.97,jp
Racquet Sports,MULTI,2010,Ubisoft,0.35,0.61,fr
Supreme Commander 2,X360,2010,Square Enix,0.35,0.35,jp
The Shoot,PS3,2010,Sony Computer Entertainment,0.35,0.35,jp
Chicken Riot,Wii,2010,City Interactive,0.34,0.34,pl
Buzz! The Ultimate Music Quiz,PS3,2010,Sony Computer Entertainment,0.34,0.34,jp
The X-Factor,MULTI,2010,Deep Silver,0.33,0.56,de
Family Party: 90 Great Games Party Pack,Wii,2010,D3Publisher,0.33,0.33,jp
DECA Sports Freedom,X360,2010,Hudson Soft,0.33,0.33,jp
Despicable Me: The Game,MULTI,2010,D3Publisher,0.33,0.43000000000000005,jp
Clash of the Titans,MULTI,2010,Namco Bandai Games,0.33,0.49,jp
Dragon Quest Monsters: Battle Road Victory,Wii,2010,Square Enix,0.32,0.32,jp
ExerBeat,Wii,2010,Namco Bandai Games,0.31,0.31,jp
Sesame Street: Cookie's Counting Carnival,Wii,2010,Warner Bros. Interactive Entertainment,0.31,0.31,us
MySims SkyHeroes,MULTI,2010,Electronic Arts,0.31,0.52,us
Shrek: Forever After,MULTI,2010,Activision,0.3,0.59,us
Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,2010,Namco Bandai Games,0.3,0.3,jp
Batman: The Brave and the Bold the Videogame,Wii,2010,Warner Bros. Interactive Entertainment,0.3,0.3,us
Front Mission Evolved,MULTI,2010,Square Enix,0.29,0.49,jp
Majin and the Forsaken Kingdom,MULTI,2010,Namco Bandai Games,0.29,0.48,jp
Ben 10 Ultimate Alien: Cosmic Destruction,MULTI,2010,D3Publisher,0.29,0.94,jp
Disney Channel: All Star Party,Wii,2010,Disney Interactive Studios,0.29,0.29,us
I Spy: Spooky Mansion,Wii,2010,Storm City Games,0.29,0.29,us
NHL 2K11,Wii,2010,Take-Two Interactive,0.28,0.28,us
Dead to Rights: Retribution,MULTI,2010,Namco Bandai Games,0.28,0.49,jp
Remington Super Slam Hunting: Africa,Wii,2010,Mastiff,0.28,0.28,us
Transformers: Cybertron Adventures,Wii,2010,Activision,0.28,0.28,us
Marvel Super Hero Squad: The Infinity Gauntlet,MULTI,2010,THQ,0.28,0.61,us
Deadly Premonition,MULTI,2010,Rising Star Games,0.27,0.42000000000000004,gb
Jikkyou Powerful Pro Yakyuu 2010,PS3,2010,Konami Digital Entertainment,0.27,0.27,jp
Reload: Target Down,Wii,2010,Mastiff,0.26,0.26,us
Create,MULTI,2010,Electronic Arts,0.26,0.56,us
A.C.E.: Another Century's Episode R,PS3,2010,Namco Bandai Games,0.26,0.26,jp
Prison Break: The Conspiracy,MULTI,2010,Deep Silver,0.26,0.47,de
Project Runway,Wii,2010,Atari,0.26,0.26,us
Plants vs. Zombies,MULTI,2010,PopCap Games,0.26,0.45,us
U-Sing: Girls Night,Wii,2010,Mindscape,0.25,0.25,us
TV Superstars,PS3,2010,Sony Computer Entertainment,0.25,0.25,jp
Dood's Big Adventure,Wii,2010,THQ,0.25,0.25,us
Pure Futbol,MULTI,2010,Ubisoft,0.24,0.42,fr
Deca Sports 3,Wii,2010,Hudson Soft,0.24,0.24,jp
Bass Pro Shops: The Hunt,MULTI,2010,XS Games,0.24,0.32999999999999996,us
Megamind: Mega Team Unite,Wii,2010,THQ,0.24,0.24,us
The Lord of the Rings: Aragorn's Quest,MULTI,2010,Warner Bros. Interactive Entertainment,0.24,0.47,us
Hello Kitty Seasons,Wii,2010,Namco Bandai Games,0.24,0.24,jp
TrackMania: Build to Race,Wii,2010,Focus Home Interactive,0.24,0.24,fr
Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010,Tecmo Koei,0.24,0.24,jp
Worms: Battle Islands,Wii,2010,THQ,0.23,0.23,us
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,MULTI,2010,Konami Digital Entertainment,0.23,0.32,jp
TRON: Evolution - Battle Grids,Wii,2010,Disney Interactive Studios,0.23,0.23,us
Family Party: 30 Great Games Winter Fun,Wii,2010,D3Publisher,0.23,0.23,jp
All Star Karate,Wii,2010,THQ,0.23,0.23,us
Kidz Bop Dance Party! The Video Game,Wii,2010,D3Publisher,0.22,0.22,jp
MotoGP 09/10,MULTI,2010,Capcom,0.22,0.39,jp
Barbie: Groom and Glam Pups,Wii,2010,THQ,0.22,0.22,us
CSI: Fatal Conspiracy,MULTI,2010,Ubisoft,0.22,0.5800000000000001,fr
SBK X: Superbike World Championship,MULTI,2010,Black Bean Games,0.22,0.41000000000000003,it
Apache: Air Assault,MULTI,2010,Activision,0.22,0.39,us
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Nintendo,0.21,0.21,jp
We Sing Robbie Williams,Wii,2010,Nordic Games,0.21,0.21,at
Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,2010,Namco Bandai Games,0.21,0.21,jp
Namco Museum Megamix,Wii,2010,Namco Bandai Games,0.21,0.21,jp
The Last Airbender,Wii,2010,THQ,0.21,0.21,us
Greg Hastings Paintball 2,MULTI,2010,Majesco Entertainment,0.21,0.38,us
Pro Yaky? Spirits 2010,MULTI,2010,Konami Digital Entertainment,0.21,0.31,jp
Kung Fu Rider,PS3,2010,Sony Computer Entertainment,0.21,0.21,jp
Battle of Giants: Dinosaurs Strike,Wii,2010,Ubisoft,0.2,0.2,fr
Cabela's North American Adventures,MULTI,2010,Activision,0.2,0.5,us
DarkStar One: Broken Alliance,X360,2010,Kalypso Media,0.2,0.2,de
International Cricket 2010,MULTI,2010,Codemasters,0.2,0.34,gb
Body and Brain Connection,X360,2010,Namco Bandai Games,0.2,0.2,jp
No More Heroes: Heroes' Paradise,MULTI,2010,Konami Digital Entertainment,0.2,0.22,jp
Hot Wheels: Track Attack,Wii,2010,THQ,0.2,0.2,us
Schlag den Raab,Wii,2010,Namco Bandai Games,0.2,0.2,jp
Saw II: Flesh & Blood,MULTI,2010,Konami Digital Entertainment,0.19,0.35,jp
Quantum Theory,MULTI,2010,Tecmo Koei,0.19,0.28,jp
DanceMasters,X360,2010,Konami Digital Entertainment,0.19,0.19,jp
Shaun White Skateboarding,MULTI,2010,Ubisoft,0.19,0.54,fr
Doctor Who: Return to Earth,Wii,2010,Asylum Entertainment,0.19,0.19,us
Mathews Bowhunting,Wii,2010,Zoo Games,0.19,0.19,jp
Remington Super Slam Hunting: North America,Wii,2010,Mastiff,0.19,0.19,us
Lips: Party Classics,X360,2010,Microsoft Game Studios,0.18,0.18,us
Rabbids Party Collection,Wii,2010,Ubisoft,0.18,0.18,fr
Splatterhouse,MULTI,2010,Namco Bandai Games,0.18,0.35,jp
World of Outlaws: Sprint Cars,X360,2010,THQ,0.18,0.18,us
Shawn Johnson Gymnastics,Wii,2010,Zoo Games,0.18,0.18,jp
Brunswick Cosmic Bowling,Wii,2010,GameMill Entertainment,0.18,0.18,us
N3 II: Ninety-Nine Nights,X360,2010,Microsoft Game Studios,0.17,0.17,us
Chuck E. Cheese's Party Games,Wii,2010,UFO Interactive,0.17,0.17,us
Jillian Michaels Fitness Ultimatum 2011,Wii,2010,D3Publisher,0.17,0.17,jp
Family Feud Decades,Wii,2010,Ubisoft,0.17,0.17,fr
Bakugan Battle Brawlers: Defenders of the Core,MULTI,2010,Activision,0.17,0.49,us
Naval Assault: The Killing Tide,X360,2010,505 Games,0.17,0.17,it
Sid Meier's Pirates!,MULTI,2010,Take-Two Interactive,0.16,0.30000000000000004,us
Gunslingers,Wii,2010,Neko Entertainment,0.16,0.16,fr
Kid Adventures: Sky Captain,Wii,2010,Unknown,0.16,0.16,us
Rudolph the Red-Nosed Reindeer,Wii,2010,Crave Entertainment,0.16,0.16,us
Yu-Gi-Oh! 5D's: Duel Transer,Wii,2010,Konami Digital Entertainment,0.16,0.16,jp
Dragon's Lair Trilogy,Wii,2010,Destineer,0.16,0.16,us
Backyard Sports: Sandlot Sluggers,MULTI,2010,Atari,0.16,0.25,us
Megamind: Ultimate Showdown,MULTI,2010,THQ,0.16,0.28,us
Active Life Explorer,Wii,2010,Namco Bandai Games,0.15,0.15,jp
Family Party: Fitness Fun,Wii,2010,D3Publisher,0.15,0.15,jp
High Velocity Bowling,PS3,2010,Sony Computer Entertainment,0.15,0.15,jp
"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,2010,Black Bean Games,0.15,0.15,it
Making History: The Great War,Wii,2010,Namco Bandai Games,0.15,0.15,jp
Adrenalin Misfits,X360,2010,Konami Digital Entertainment,0.14,0.14,jp
Haunted House,Wii,2010,Atari,0.14,0.14,us
Record of Agarest War 2,PS3,2010,Compile Heart,0.14,0.14,jp
TRINITY: Souls of Zill O'll,PS3,2010,Ubisoft Annecy,0.14,0.14,fr
Lips: I Love The 80s,X360,2010,Microsoft Game Studios,0.14,0.14,us
Power Gig: Rise of the SixString,MULTI,2010,Unknown,0.14,0.26,us
MySims Collection,Wii,2010,Electronic Arts,0.14,0.14,us
The Amazing Race,Wii,2010,Ubisoft,0.14,0.14,fr
Divinity II: The Dragon Knight Saga,X360,2010,Focus Home Interactive,0.14,0.14,fr
Peppa Pig: Fun and Games,Wii,2010,Ubisoft,0.13,0.13,fr
Nobunaga no Yabou: Tendou,PS3,2010,Tecmo Koei,0.13,0.13,jp
Venetica,MULTI,2010,DTP Entertainment,0.13,0.26,de
The History Channel: Great Battles - Medieval,MULTI,2010,Slitherine Software,0.13,0.18,gb
Backyard Sports Football: Rookie Rush,MULTI,2010,Atari,0.13,0.25,us
Borderlands: Double Game Add-On Pack,X360,2010,Take-Two Interactive,0.13,0.13,us
Reader Rabbit Kindergarten,Wii,2010,Graffiti,0.13,0.13,us
Monster Hunter Frontier Online,MULTI,2010,Capcom,0.13,0.18,jp
Legend of the Guardians: The Owls of Ga'Hoole,MULTI,2010,Warner Bros. Interactive Entertainment,0.13,0.29000000000000004,us
Deadliest Catch: Sea of Chaos,MULTI,2010,Crave Entertainment,0.12,0.29,us
The God of War Trilogy,PS3,2010,Sony Computer Entertainment,0.12,0.12,jp
Dance Paradise,X360,2010,Mindscape,0.12,0.12,us
Lost in Shadow,Wii,2010,Konami Digital Entertainment,0.12,0.12,jp
nail'd,MULTI,2010,Deep Silver,0.12,0.22,de
Vacation Isle: Beach Party,Wii,2010,Warner Bros. Interactive Entertainment,0.12,0.12,us
Yogi Bear: The Video Game,Wii,2010,D3Publisher,0.12,0.12,jp
Hollywood Squares,Wii,2010,Ubisoft,0.11,0.11,fr
PDC World Championship Darts: Pro Tour,MULTI,2010,O-Games,0.11,0.24,fr
Blood Drive,MULTI,2010,Activision,0.11,0.18,us
Zangeki no Reginleiv,Wii,2010,Nintendo,0.11,0.11,jp
John Daly's ProStroke Golf,MULTI,2010,O-Games,0.11,0.12,fr
Truth or Lies,MULTI,2010,THQ,0.11,0.3,us
Dora's Big Birthday Adventure,MULTI,2010,Take-Two Interactive,0.11,0.15,us
Attack of the Movies 3D,MULTI,2010,Majesco Entertainment,0.11,0.15,us
The Bachelor: The Videogame,Wii,2010,Warner Bros. Interactive Entertainment,0.11,0.11,us
SingStar Guitar,PS3,2010,Sony Computer Entertainment,0.11,0.11,jp
Dancing on Ice,Wii,2010,Ghostlight,0.1,0.1,uk
Who Wants to Be a Millionaire: 3rd Edition,Wii,2010,Ubisoft,0.1,0.1,fr
Lucha Libre AAA: Heroes del Ring,MULTI,2010,Konami Digital Entertainment,0.1,0.15000000000000002,jp
ESA Game Pack,PS3,2010,Sony Computer Entertainment,0.1,0.1,jp
NatGeo Challenge! Wild Life,MULTI,2010,Black Bean Games,0.1,0.17,it
Little League World Series Baseball 2010,MULTI,2010,Activision,0.1,0.18,us
Arcania: Gothic 4,MULTI,2010,JoWood Productions,0.1,0.15000000000000002,at
iCarly 2: iJoin The Click!,Wii,2010,Activision,0.1,0.1,us
SingStar Apres-Ski Party 2,PS3,2010,Sony Computer Entertainment,0.09,0.09,jp
Field & Stream: Total Outdoorsman Challenge,X360,2010,505 Games,0.09,0.09,it
U-Sing  2,Wii,2010,Mindscape,0.09,0.09,us
NERF N-Strike: Double Blast Bundle,Wii,2010,Electronic Arts,0.09,0.09,us
Great Party Games,Wii,2010,O-Games,0.09,0.09,fr
Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,Wii,2010,Hudson Soft,0.09,0.09,jp
Last Rebellion,PS3,2010,Nippon Ichi Software,0.09,0.09,jp
Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,2010,Hudson Soft,0.09,0.09,jp
Data East Arcade Classics,Wii,2010,Majesco Entertainment,0.09,0.09,us
Little League World Series Baseball: Double Play,Wii,2010,Activision,0.09,0.09,us
Busy Scissors,Wii,2010,Little Orbit,0.09,0.09,us
Beat Sketch!,PS3,2010,Sony Computer Entertainment,0.08,0.08,jp
Martian Panic,Wii,2010,Unknown,0.08,0.08,us
America's Next Top Model,Wii,2010,Crave Entertainment,0.08,0.08,us
10 Minute Solution,Wii,2010,Activision,0.08,0.08,us
My First Songs,Wii,2010,Mindscape,0.08,0.08,us
Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Sega,0.08,0.08,jp
Rugby League 3,Wii,2010,Alternative Software,0.07,0.07,gb
Let's Paint,Wii,2010,Zoo Games,0.07,0.07,jp
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Wii,2010,Konami Digital Entertainment,0.07,0.07,jp
Speed,Wii,2010,Unknown,0.07,0.07,us
Reader Rabbit 1st Grade,Wii,2010,Graffiti,0.07,0.07,us
Pizza Delivery Boy,Wii,2010,Majesco Entertainment,0.07,0.07,us
Tournament of Legends,Wii,2010,Sega,0.07,0.07,jp
Ken to Mahou to Gakuen Mono. 3,PS3,2010,Acquire,0.07,0.07,jp
Family Trainer: Treasure Adventure,Wii,2010,Namco Bandai Games,0.07,0.07,jp
Basketball Hall of Fame Ultimate Hoops Challenge,Wii,2010,Zoo Games,0.07,0.07,jp
Challenge Me: Brain Puzzles 2,Wii,2010,O-Games,0.07,0.07,fr
Winning Post 7 2010,PS3,2010,Tecmo Koei,0.07,0.07,jp
Lucian Bee's: Justice Yellow / Evil Violet,PS2,2010,5pb,0.07,0.07,jp
Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010,Takara Tomy,0.06,0.06,jp
Chevrolet Camaro: Wild Ride,Wii,2010,Storm City Games,0.06,0.06,us
Pheasants Forever Wingshooter,Wii,2010,Unknown,0.06,0.06,us
Ivy the Kiwi?,Wii,2010,Rising Star Games,0.06,0.06,gb
Rooms: The Main Building,Wii,2010,Hudson Soft,0.06,0.06,jp
Dance Sensation!,Wii,2010,Majesco Entertainment,0.06,0.06,us
Call of Duty: The War Collection,X360,2010,Activision,0.06,0.06,us
Syphon Filter: Logan's Shadow,PS2,2010,Sony Computer Entertainment,0.06,0.06,jp
Kid Fit Island Resort,Wii,2010,Avanquest,0.06,0.06,fr
